0.0000	-0.256
0.0500	-1.170
0.1000	-1.813
0.1500	-1.715
0.2000	-0.949
0.2500	-0.093
0.3000	0.123
0.3500	-0.509
0.4000	-1.422
0.4500	-1.866
0.5000	-1.536
0.5500	-0.664
0.6000	0.063
0.6500	0.009
0.7000	-0.792
0.7500	-1.629
0.8000	-1.850
0.8500	-1.307
0.9000	-0.393
0.9500	0.143
1.0000	-0.178
1.0500	-1.076
1.1000	-1.778
1.1500	-1.759
1.2000	-1.040
1.2500	-0.159
1.3000	0.141
1.3500	-0.423
1.4000	-1.343
1.4500	-1.855
1.5000	-1.602
1.5500	-0.757
1.6000	0.019
1.6500	0.055
1.7000	-0.697
1.7500	-1.568
1.8000	-1.863
1.8500	-1.390
1.9000	-0.482
1.9500	0.126
2.0000	-0.110
2.0500	-0.982
2.1000	-1.737
2.1500	-1.799
2.2000	-1.133
2.2500	-0.236
2.3000	0.151
2.3500	-0.333
2.4000	-1.255
2.4500	-1.838
2.5000	-1.663
2.5500	-0.856
2.6000	-0.035
2.6500	0.094
2.7000	-0.597
2.7500	-1.494
2.8000	-1.868
2.8500	-1.470
2.9000	-0.576
2.9500	0.097
3.0000	-0.044
3.0500	-0.884
3.1000	-1.684
3.1500	-1.830
3.2000	-1.227
3.2500	-0.317
3.3000	0.151
3.3500	-0.248
3.4000	-1.162
3.4500	-1.810
3.5000	-1.720
3.5500	-0.957
3.6000	-0.099
3.6500	0.124
3.7000	-0.503
3.7500	-1.417
3.8000	-1.866
3.8500	-1.543
3.9000	-0.674
3.9500	0.058
4.0000	0.014
4.0500	-0.782
4.1000	-1.624
4.1500	-1.852
4.2000	-1.315
4.2500	-0.402
4.3000	0.141
4.3500	-0.170
4.4000	-1.065
4.4500	-1.773
4.5000	-1.766
4.5500	-1.054
4.6000	-0.170
4.6500	0.143
4.7000	-0.408
4.7500	-1.329
4.8000	-1.854
4.8500	-1.613
4.9000	-0.774
4.9500	0.009
5.0000	0.063
5.0500	-0.677
5.1000	-1.554
5.1500	-1.866
5.2000	-1.409
5.2500	-0.503
5.3000	0.119
5.3500	-0.093
5.4000	-0.961
5.4500	-1.726
5.5000	-1.806
5.5500	-1.156
5.6000	-0.253
5.6500	0.152
5.7000	-0.314
5.7500	-1.236
5.8000	-1.832
5.8500	-1.676
5.9000	-0.877
5.9500	-0.049
6.0000	0.102
6.0500	-0.576
6.1000	-1.478
6.1500	-1.868
6.2000	-1.488
6.2500	-0.598
6.3000	0.090
6.3500	-0.030
6.4000	-0.859
6.4500	-1.670
6.5000	-1.836
6.5500	-1.250
6.6000	-0.338
6.6500	0.149
6.7000	-0.229
6.7500	-1.139
6.8000	-1.803
6.8500	-1.733
6.9000	-0.980
6.9500	-0.116
7.0000	0.129
7.0500	-0.478
7.1000	-1.396
7.1500	-1.863
7.2000	-1.561
7.2500	-0.699
7.3000	0.047
7.3500	0.027
7.4000	-0.757
7.4500	-1.608
7.5000	-1.855
7.5500	-1.338
7.6000	-0.426
7.6500	0.137
7.7000	-0.149
7.7500	-1.038
7.8000	-1.762
7.8500	-1.777
7.9000	-1.079
7.9500	-0.188
8.0000	0.146
8.0500	-0.385
8.1000	-1.308
8.1500	-1.849
8.2000	-1.627
8.2500	-0.798
8.3000	-0.002
8.3500	0.072
8.4000	-0.658
8.4500	-1.538
8.5000	-1.868
8.5500	-1.425
8.6000	-0.522
8.6500	0.113
8.7000	-0.080
8.7500	-0.939
8.8000	-1.715
8.8500	-1.813
8.9000	-1.175
8.9500	-0.270
9.0000	0.152
9.0500	-0.295
9.1000	-1.217
9.1500	-1.827
9.2000	-1.689
9.2500	-0.897
9.3000	-0.061
9.3500	0.108
9.4000	-0.556
9.4500	-1.461
9.5000	-1.868
9.5500	-1.505
9.6000	-0.620
9.6500	0.082
9.7000	-0.017
9.7500	-0.837
9.8000	-1.657
9.8500	-1.841
9.9000	-1.269
9.9500	-0.357
10.0000	0.148
10.0500	-0.212
10.1000	-1.120
10.1500	-1.795
10.2000	-1.740
10.2500	-1.001
10.3000	-0.130
10.3500	0.134
10.4000	-0.462
10.4500	-1.381
10.5000	-1.861
10.5500	-1.574
10.6000	-0.716
10.6500	0.038
10.7000	0.036
10.7500	-0.738
10.8000	-1.596
10.8500	-1.858
10.9000	-1.352
10.9500	-0.441
11.0000	0.134
11.0500	-0.138
11.1000	-1.026
11.1500	-1.756
11.2000	-1.783
11.2500	-1.093
11.3000	-0.199
11.3500	0.149
11.4000	-0.372
11.4500	-1.294
11.5000	-1.847
11.5500	-1.637
11.6000	-0.812
11.6500	-0.011
11.7000	0.077
11.7500	-0.642
11.8000	-1.528
11.8500	-1.868
11.9000	-1.436
11.9500	-0.536
12.0000	0.110
12.0500	-0.071
12.1000	-0.928
12.1500	-1.709
12.2000	-1.816
12.2500	-1.186
12.3000	-0.281
12.3500	0.152
12.4000	-0.284
12.4500	-1.203
12.5000	-1.824
12.5500	-1.695
12.6000	-0.909
12.6500	-0.069
12.7000	0.112
12.7500	-0.542
12.8000	-1.448
12.8500	-1.868
12.9000	-1.514
12.9500	-0.633
13.0000	0.077
13.0500	-0.011
13.1000	-0.825
13.1500	-1.651
13.2000	-1.844
13.2500	-1.277
13.3000	-0.364
13.3500	0.146
13.4000	-0.204
13.4500	-1.109
13.5000	-1.791
13.5500	-1.747
13.6000	-1.012
13.6500	-0.138
13.7000	0.137
13.7500	-0.448
13.8000	-1.368
13.8500	-1.860
13.9000	-1.585
13.9500	-0.734
14.0000	0.031
14.0500	0.044
14.1000	-0.724
14.1500	-1.585
14.2000	-1.860
14.2500	-1.367
14.3000	-0.456
14.3500	0.130
14.4000	-0.127
14.4500	-1.008
14.5000	-1.748
14.5500	-1.789
14.6000	-1.107
14.6500	-0.212
14.7000	0.149
14.7500	-0.358
14.8000	-1.282
14.8500	-1.844
14.9000	-1.645
14.9500	-0.826
15.0000	-0.017
15.0500	0.083
15.1000	-0.630
15.1500	-1.517
15.2000	-1.868
15.2500	-1.447
15.3000	-0.548
15.3500	0.107
15.4000	-0.063
15.4500	-0.913
15.5000	-1.701
15.5500	-1.821
15.6000	-1.199
15.6500	-0.291
15.7000	0.152
15.7500	-0.275
15.8000	-1.194
15.8500	-1.821
15.9000	-1.701
15.9500	-0.922
16.0000	-0.077
16.0500	0.116
16.1000	-0.533
16.1500	-1.440
16.2000	-1.868
16.2500	-1.521
16.3000	-0.641
16.3500	0.074
16.4000	-0.005
16.4500	-0.812
16.5000	-1.643
16.5500	-1.846
16.6000	-1.288
16.6500	-0.375
16.7000	0.146
16.7500	-0.195
16.8000	-1.100
16.8500	-1.786
16.9000	-1.751
16.9500	-1.021
17.0000	-0.145
17.0500	0.138
17.1000	-0.440
17.1500	-1.360
17.2000	-1.858
17.2500	-1.590
17.3000	-0.738
17.3500	0.028
17.4000	0.046
17.4500	-0.718
17.5000	-1.582
17.5500	-1.860
17.6000	-1.370
17.6500	-0.462
17.7000	0.130
17.7500	-0.123
17.8000	-1.002
17.8500	-1.745
17.9000	-1.791
17.9500	-1.114
18.0000	-0.217
18.0500	0.151
18.1000	-0.352
18.1500	-1.274
18.2000	-1.843
18.2500	-1.649
18.3000	-0.833
18.3500	-0.022
18.4000	0.086
18.4500	-0.624
18.5000	-1.514
18.5500	-1.868
18.6000	-1.450
18.6500	-0.551
18.7000	0.105
18.7500	-0.060
18.8000	-0.911
