0.002000	53.083300
0.003670	53.185100
0.005330	52.781200
0.007000	52.600300
0.008660	52.537300
0.010330	53.851800
0.011990	52.571900
0.013660	51.904700
0.015330	51.845900
0.016990	49.897200
0.018660	49.536000
0.020320	51.535600
0.021990	52.001600
0.023650	52.303500
0.025320	51.145900
0.026980	51.000000
0.028650	51.499700
0.030320	52.689300
0.031980	53.588300
0.033650	52.078000
0.035310	51.699100
0.036980	53.356600
0.038640	52.969300
0.040310	52.647100
0.041980	52.311200
0.043640	51.426900
0.045310	49.368500
0.046970	49.585700
0.048640	50.831000
0.050300	51.406600
0.051970	52.024000
0.053640	51.331200
0.055300	52.164800
0.056970	54.440800
0.058630	54.379500
0.060300	54.612800
0.061960	55.529300
0.063630	56.509700
0.065290	58.223000
0.066960	59.078200
0.068630	58.666500
0.070290	58.548000
0.071960	60.330300
0.073620	62.090700
0.075290	62.927900
0.076950	61.723500
0.078620	61.579300
0.080290	60.542100
0.081950	60.482700
0.083620	61.989600
0.085280	64.494100
0.086950	67.575500
0.088610	65.509500
0.090280	64.130100
0.091950	65.500000
0.093610	66.934200
0.095280	67.614700
0.096940	68.751200
0.098610	70.796000
0.100270	72.570300
0.101940	72.666700
0.103600	72.890700
0.105270	73.563200
0.106940	74.507700
0.108600	73.885300
0.110270	73.703300
0.111930	74.964600
0.113600	76.924300
0.115260	78.691700
0.116930	79.474500
0.118600	78.172300
0.120260	79.087200
0.121930	80.020500
0.123590	80.059700
0.125260	80.587300
0.126920	78.720800
0.128590	78.743000
0.130260	79.323600
0.131920	82.093200
0.133590	83.180200
0.135250	82.470200
0.136920	83.185300
0.138580	84.250200
0.140250	84.817100
0.141910	84.451900
0.143580	83.664000
0.145250	83.086900
0.146910	82.886300
0.148580	83.603300
0.150240	82.962700
0.151910	82.884100
0.153570	80.788000
0.155240	80.225800
0.156910	81.663000
0.158570	82.589900
0.160240	82.628800
0.161900	83.543200
0.163570	83.561500
0.165230	83.377100
0.166900	83.425600
0.168570	83.791100
0.170230	84.527400
0.171900	85.348100
0.173560	85.711900
0.175230	85.241600
0.176890	84.564600
0.178560	85.189600
0.180220	86.497500
0.181890	85.126700
0.183560	84.264200
0.185220	84.311000
0.186890	84.530900
0.188550	84.348500
0.190220	85.901600
0.191880	85.600000
0.193550	85.217900
0.195220	85.273200
0.196880	84.315900
0.198550	81.655200
0.200210	80.383900
0.201880	83.121000
0.203540	83.598300
0.205210	82.443000
0.206870	82.265400
0.208540	82.333300
0.210210	83.056800
0.211870	84.912100
0.213540	86.663600
0.215200	85.789800
0.216870	85.298400
0.218530	85.878500
0.220200	86.567400
0.221870	86.385000
0.223530	84.869100
0.225200	83.835900
0.226860	83.668900
0.228530	82.985700
0.230190	82.698800
0.231860	83.373600
0.233530	85.267100
0.235190	85.628800
0.236860	84.543500
0.238520	83.784600
0.240190	84.213100
0.241850	85.192000
0.243520	85.757600
0.245180	86.522600
0.246850	86.874800
0.248520	84.266100
0.250180	83.697000
0.251850	84.978900
0.253510	85.198300
0.255180	83.926900
0.256840	82.356200
0.258510	83.010400
0.260180	86.049100
0.261840	87.768000
0.263510	88.018600
0.265170	87.669300
0.266840	87.150500
0.268500	85.220300
0.270170	86.144800
0.271840	87.287600
0.273500	86.751600
0.275170	86.377600
0.276830	86.514600
0.278500	86.713700
0.280160	86.835800
0.281830	86.373400
0.283490	87.155600
0.285160	86.585400
0.286830	85.575700
0.288490	86.181200
0.290160	85.624300
0.291820	85.190700
0.293490	84.868500
0.295150	83.334400
0.296820	81.547900
0.298490	82.124500
0.300150	85.559600
0.301820	85.999300
0.303480	85.338600
0.305150	86.036500
0.306810	86.845800
0.308480	87.332000
0.310150	87.641300
0.311810	88.186200
0.313480	87.835100
0.315140	87.770500
0.316810	87.072900
0.318470	85.891900
0.320140	84.796500
0.321800	85.584300
0.323470	86.760500
0.325140	86.251700
0.326800	86.257800
0.328470	86.874900
0.330130	84.958300
0.331800	84.136900
0.333460	86.530900
0.335130	88.074400
0.336800	87.743000
0.338460	88.119900
0.340130	89.414300
0.341790	87.985800
0.343460	85.924600
0.345120	82.217600
0.346790	83.709200
0.348460	82.644300
0.350120	83.160900
0.351790	86.958100
0.353450	87.438100
0.355120	87.562200
0.356780	85.694300
0.358450	84.921800
0.360110	84.809900
0.361780	85.037300
0.363450	85.618800
0.365110	84.558400
0.366780	83.695500
0.368440	84.307400
0.370110	84.224700
0.371770	84.072900
0.373440	85.581400
0.375110	85.782400
0.376770	86.471900
0.378440	86.318500
0.380100	85.969500
0.381770	85.787900
0.383430	85.666700
0.385100	86.021700
0.386770	84.930500
0.388430	85.400100
0.390100	85.918500
0.391760	84.564800
0.393430	85.880700
0.395090	86.055100
0.396760	84.814700
0.398420	84.864300
0.400090	85.173800
0.401760	87.257500
0.403420	88.059800
0.405090	88.034200
0.406750	87.755000
0.408420	88.528900
0.410080	88.629800
0.411750	88.618700
0.413420	88.610400
0.415080	88.266800
0.416750	87.085500
0.418410	86.931600
0.420080	87.536000
0.421740	88.602300
0.423410	88.156300
0.425080	88.333300
0.426740	88.258900
0.428410	88.316700
0.430070	88.119700
0.431740	88.079000
0.433400	87.942200
0.435070	87.485200
0.436730	86.731300
0.438400	87.167500
0.440070	87.847400
0.441730	87.404300
0.443400	86.983800
0.445060	86.511000
0.446730	86.583700
0.448390	85.609800
0.450060	85.989200
0.451730	86.904900
0.453390	87.208300
0.455060	87.229900
0.456720	86.879800
0.458390	86.246100
0.460050	83.652400
0.461720	83.312200
0.463390	84.871800
0.465050	85.314500
0.466720	85.208500
0.468380	86.512700
0.470050	85.094000
0.471710	83.959100
0.473380	85.438500
0.475040	87.113300
0.476710	87.211800
0.478380	88.404300
0.480040	88.622300
0.481710	87.594400
0.483370	87.444700
0.485040	88.116600
0.486700	87.835200
0.488370	86.948800
0.490040	86.293500
0.491700	86.814400
0.493370	87.333300
0.495030	86.840400
0.496700	87.550400
0.498360	89.457400
0.500030	88.667300
0.501700	88.479100
0.503360	88.552300
0.505030	87.985500
0.506690	85.813500
0.508360	84.303300
0.510020	85.721300
0.511690	87.564100
0.513350	87.410700
0.515020	86.139900
0.516690	87.332800
0.518350	88.000900
0.520020	86.333000
0.521680	86.111200
0.523350	86.986800
0.525010	87.659200
0.526680	86.972700
0.528350	86.558400
0.530010	85.726500
0.531680	85.437800
0.533340	86.546700
0.535010	87.636700
0.536670	87.259100
0.538340	87.544700
0.540010	88.242500
0.541670	89.431200
0.543340	89.299300
0.545000	88.983100
0.546670	87.484600
0.548330	87.007900
0.550000	88.489000
0.551660	89.880000
0.553330	89.696800
0.555000	88.061600
0.556660	88.475500
0.558330	88.757300
0.559990	89.031300
0.561660	86.941300
0.563320	86.435100
0.564990	86.634300
0.566660	86.351300
0.568320	87.706900
0.569990	87.773900
0.571650	87.629000
0.573320	87.682500
0.574980	86.908300
0.576650	85.816600
0.578320	85.141100
0.579980	86.012500
0.581650	85.920900
0.583310	85.593400
0.584980	87.465800
0.586640	88.513800
0.588310	86.177300
0.589970	86.625700
0.591640	87.486600
0.593310	86.984400
0.594970	87.584900
0.596640	86.897200
0.598300	85.641500
0.599970	86.347800
0.601630	86.799900
0.603300	85.581500
0.604970	84.141900
0.606630	83.967200
0.608300	84.328700
0.609960	85.448300
0.611630	86.426600
0.613290	84.591000
0.614960	84.510400
0.616620	84.667700
0.618290	84.952700
0.619960	86.873800
0.621620	86.869500
0.623290	85.803800
0.624950	87.748300
0.626620	87.034100
0.628280	86.105600
0.629950	86.240200
0.631620	85.832500
0.633280	85.932400
0.634950	85.989200
0.636610	86.908600
0.638280	86.016800
0.639940	83.998700
0.641610	83.266600
0.643280	83.560200
0.644940	86.185200
0.646610	86.324300
0.648270	85.261300
0.649940	85.321100
0.651600	85.907500
0.653270	86.672400
0.654930	87.218300
0.656600	87.333300
0.658270	87.029100
0.659930	87.876700
0.661600	88.763200
0.663260	87.762600
0.664930	87.860900
0.666590	88.375700
0.668260	87.659600
0.669930	87.051300
0.671590	87.768400
0.673260	86.980600
0.674920	84.831300
0.676590	86.852500
0.678250	88.427400
0.679920	88.026200
0.681590	86.833100
0.683250	86.749600
0.684920	86.902200
0.686580	86.815600
0.688250	88.012600
0.689910	88.909200
0.691580	89.131400
0.693240	88.974900
0.694910	89.016000
0.696580	88.486000
0.698240	87.639600
0.699910	86.018300
0.701570	85.755400
0.703240	86.105500
0.704900	86.586300
0.706570	87.029800
0.708240	88.036000
0.709900	87.765600
0.711570	86.163600
0.713230	86.240500
0.714900	88.454200
0.716560	89.294000
0.718230	88.994400
0.719900	89.014700
0.721560	87.671700
0.723230	87.039500
0.724890	86.814100
0.726560	87.431600
0.728220	87.033800
0.729890	86.208300
0.731550	84.765000
0.733220	84.168600
0.734890	84.600400
0.736550	85.662300
0.738220	83.825600
0.739880	83.618300
0.741550	83.334100
0.743210	84.999800
0.744880	85.756000
0.746550	85.764800
0.748210	85.727200
0.749880	85.681400
0.751540	84.713200
0.753210	85.018400
0.754870	86.298600
0.756540	85.842700
0.758210	85.287500
0.759870	85.866200
0.761540	86.368700
0.763200	85.201000
0.764870	83.850000
0.766530	83.057200
0.768200	83.691300
0.769860	83.621800
0.771530	83.788100
0.773200	84.070000
0.774860	86.129400
0.776530	87.464100
0.778190	84.814300
0.779860	84.258400
0.781520	85.512400
0.783190	87.294800
0.784860	87.868300
0.786520	88.333300
0.788190	88.303800
0.789850	86.162300
0.791520	85.853400
0.793180	84.825200
0.794850	83.729400
0.796520	84.064200
0.798180	83.441900
0.799850	83.714000
0.801510	84.471000
0.803180	84.813600
0.804840	84.790000
0.806510	85.170300
0.808170	85.796700
0.809840	85.543300
0.811510	86.071100
0.813170	86.306700
0.814840	87.102300
0.816500	86.147600
0.818170	82.259000
0.819830	79.662100
0.821500	83.050400
0.823170	84.991900
0.824830	86.405000
0.826500	87.999300
0.828160	88.673700
0.829830	89.383800
0.831490	89.694000
0.833160	89.167600
0.834830	87.323400
0.836490	86.420400
0.838160	85.967200
0.839820	84.680700
0.841490	84.752100
0.843150	85.963800
0.844820	87.242900
0.846480	85.138500
0.848150	85.354500
0.849820	86.601100
0.851480	85.709600
0.853150	84.612400
0.854810	85.275000
0.856480	86.661500
0.858140	87.723200
0.859810	87.128600
0.861480	87.216200
0.863140	85.725800
0.864810	84.078900
0.866470	83.725300
0.868140	85.323000
0.869800	87.452500
0.871470	85.754400
0.873140	85.388700
0.874800	86.388400
0.876470	86.754800
0.878130	86.411800
0.879800	86.333300
0.881460	86.124700
0.883130	85.360000
0.884790	86.178600
0.886460	86.819100
0.888130	87.226400
0.889790	85.424700
0.891460	83.870900
0.893120	85.491400
0.894790	86.501000
0.896450	86.441600
0.898120	86.133500
0.899790	85.697900
0.901450	85.998000
0.903120	85.869800
0.904780	86.216900
0.906450	86.526800
0.908110	85.411700
0.909780	83.921600
0.911450	84.048800
0.913110	84.557400
0.914780	85.740900
