Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
0,2850	0,702
0,2860	0,682
0,2870	0,661
0,2880	0,641
0,2890	0,619
0,2900	0,597
0,2910	0,575
0,2920	0,551
0,2930	0,529
0,2940	0,506
0,2950	0,482
0,2960	0,457
0,2970	0,434
0,2980	0,408
0,2990	0,383
0,3000	0,358
0,3010	0,333
0,3020	0,308
0,3030	0,283
0,3040	0,258
0,3050	0,231
0,3060	0,204
0,3070	0,179
0,3080	0,152
0,3090	0,126
0,3100	0,099
0,3110	0,072
0,3120	0,047
0,3130	0,020
0,3140	-0,005
0,3150	-0,031
0,3160	-0,058
0,3170	-0,085
0,3180	-0,110
0,3190	-0,137
0,3200	-0,162
0,3210	-0,187
0,3220	-0,212
0,3230	-0,237
0,3240	-0,261
0,3250	-0,286
0,3260	-0,311
0,3270	-0,335
0,3280	-0,358
0,3290	-0,380
0,3300	-0,404
0,3310	-0,426
0,3320	-0,448
0,3330	-0,470
0,3340	-0,492
0,3350	-0,512
0,3360	-0,533
0,3370	-0,551
0,3380	-0,570
0,3390	-0,589
0,3400	-0,608
0,3410	-0,627
0,3420	-0,644
0,3430	-0,660
0,3440	-0,675
0,3450	-0,691
0,3460	-0,707
0,3470	-0,721
0,3480	-0,735
0,3490	-0,749
0,3500	-0,762
0,3510	-0,773
0,3520	-0,784
0,3530	-0,795
0,3540	-0,806
0,3550	-0,815
0,3560	-0,825
0,3570	-0,833
0,3580	-0,840
0,3590	-0,847
0,3600	-0,853
0,3610	-0,859
0,3620	-0,864
0,3630	-0,869
0,3640	-0,873
0,3650	-0,877
0,3660	-0,878
0,3670	-0,880
0,3680	-0,881
0,3690	-0,881
0,3700	-0,883
0,3710	-0,881
0,3720	-0,881
0,3730	-0,880
0,3740	-0,877
0,3750	-0,875
0,3760	-0,870
0,3770	-0,867
0,3780	-0,861
0,3790	-0,855
0,3800	-0,848
0,3810	-0,842
0,3820	-0,834
0,3830	-0,826
0,3840	-0,818
0,3850	-0,809
0,3860	-0,800
0,3870	-0,789
0,3880	-0,776
0,3890	-0,765
0,3900	-0,752
0,3910	-0,738
0,3920	-0,726
0,3930	-0,712
0,3940	-0,696
0,3950	-0,682
0,3960	-0,664
0,3970	-0,649
0,3980	-0,631
0,3990	-0,614
0,4000	-0,597
0,4010	-0,580
0,4020	-0,561
0,4030	-0,540
0,4040	-0,522
0,4050	-0,501
0,4060	-0,481
0,4070	-0,460
0,4080	-0,440
0,4090	-0,418
0,4100	-0,396
0,4110	-0,372
0,4120	-0,349
0,4130	-0,327
0,4140	-0,303
0,4150	-0,280
0,4160	-0,256
0,4170	-0,232
0,4180	-0,207
0,4190	-0,184
0,4200	-0,159
0,4210	-0,134
0,4220	-0,108
0,4230	-0,082
0,4240	-0,057
0,4250	-0,031
0,4260	-0,005
0,4270	0,020
0,4280	0,046
0,4290	0,072
0,4300	0,097
0,4310	0,124
0,4320	0,149
0,4330	0,176
0,4340	0,201
0,4350	0,226
0,4360	0,253
0,4370	0,278
0,4380	0,305
0,4390	0,330
0,4400	0,353
0,4410	0,379
0,4420	0,404
0,4430	0,427
0,4440	0,452
0,4450	0,476
0,4460	0,501
0,4470	0,525
0,4480	0,547
0,4490	0,569
0,4500	0,591
0,4510	0,613
0,4520	0,633
0,4530	0,655
0,4540	0,677
0,4550	0,697
0,4560	0,716
0,4570	0,737
0,4580	0,756
0,4590	0,774
0,4600	0,793
0,4610	0,811
0,4620	0,829
0,4630	0,845
0,4640	0,862
0,4650	0,878
0,4660	0,892
0,4670	0,908
0,4680	0,924
0,4690	0,938
0,4700	0,950
0,4710	0,964
0,4720	0,975
0,4730	0,986
0,4740	0,997
0,4750	1,008
0,4760	1,019
0,4770	1,030
0,4780	1,040
0,4790	1,049
0,4800	1,057
0,4810	1,065
0,4820	1,071
0,4830	1,078
0,4840	1,084
0,4850	1,090
0,4860	1,095
0,4870	1,100
0,4880	1,104
0,4890	1,107
0,4900	1,111
0,4910	1,114
0,4920	1,115
0,4930	1,117
0,4940	1,118
0,4950	1,118
0,4960	1,118
0,4970	1,118
0,4980	1,118
0,4990	1,117
0,5000	1,117
0,5010	1,114
0,5020	1,111
0,5030	1,107
0,5040	1,104
0,5050	1,100
0,5060	1,095
0,5070	1,090
0,5080	1,084
0,5090	1,078
0,5100	1,070
0,5110	1,063
0,5120	1,056
0,5130	1,048
0,5140	1,038
0,5150	1,029
0,5160	1,019
0,5170	1,008
0,5180	0,997
0,5190	0,986
0,5200	0,974
0,5210	0,961
0,5220	0,949
0,5230	0,935
0,5240	0,920
0,5250	0,906
0,5260	0,892
0,5270	0,877
0,5280	0,861
0,5290	0,844
0,5300	0,826
0,5310	0,809
0,5320	0,792
0,5330	0,773
0,5340	0,754
0,5350	0,735
0,5360	0,715
0,5370	0,696
0,5380	0,675
0,5390	0,653
0,5400	0,633
0,5410	0,611
0,5420	0,589
0,5430	0,567
0,5440	0,543
0,5450	0,520
0,5460	0,496
0,5470	0,473
0,5480	0,449
0,5490	0,424
0,5500	0,399
0,5510	0,375
0,5520	0,349
0,5530	0,324
0,5540	0,298
0,5550	0,273
0,5560	0,248
0,5570	0,221
0,5580	0,196
0,5590	0,170
0,5600	0,143
0,5610	0,116
0,5620	0,090
0,5630	0,063
0,5640	0,038
0,5650	0,011
0,5660	-0,014
0,5670	-0,041
0,5680	-0,068
0,5690	-0,093
0,5700	-0,119
0,5710	-0,145
0,5720	-0,170
0,5730	-0,195
0,5740	-0,220
0,5750	-0,245
0,5760	-0,270
0,5770	-0,295
0,5780	-0,319
0,5790	-0,342
0,5800	-0,366
0,5810	-0,388
0,5820	-0,412
0,5830	-0,434
0,5840	-0,456
0,5850	-0,478
0,5860	-0,498
0,5870	-0,518
0,5880	-0,539
0,5890	-0,558
0,5900	-0,576
0,5910	-0,595
0,5920	-0,614
0,5930	-0,631
0,5940	-0,649
0,5950	-0,666
0,5960	-0,682
0,5970	-0,696
0,5980	-0,712
0,5990	-0,726
0,6000	-0,741
0,6010	-0,754
0,6020	-0,767
0,6030	-0,778
0,6040	-0,789
0,6050	-0,800
0,6060	-0,809
0,6070	-0,818
0,6080	-0,828
0,6090	-0,836
0,6100	-0,842
0,6110	-0,848
0,6120	-0,855
0,6130	-0,861
0,6140	-0,866
0,6150	-0,870
0,6160	-0,875
0,6170	-0,877
0,6180	-0,880
0,6190	-0,881
0,6200	-0,881
0,6210	-0,883
0,6220	-0,883
0,6230	-0,881
0,6240	-0,881
0,6250	-0,880
0,6260	-0,877
0,6270	-0,873
0,6280	-0,869
0,6290	-0,864
0,6300	-0,859
0,6310	-0,853
0,6320	-0,847
0,6330	-0,839
0,6340	-0,833
0,6350	-0,825
0,6360	-0,815
0,6370	-0,806
0,6380	-0,795
0,6390	-0,784
0,6400	-0,773
0,6410	-0,760
0,6420	-0,748
0,6430	-0,735
0,6440	-0,721
0,6450	-0,707
0,6460	-0,691
0,6470	-0,675
0,6480	-0,660
0,6490	-0,644
0,6500	-0,627
0,6510	-0,609
0,6520	-0,591
0,6530	-0,572
0,6540	-0,553
0,6550	-0,534
0,6560	-0,515
0,6570	-0,495
0,6580	-0,474
0,6590	-0,454
0,6600	-0,432
0,6610	-0,410
0,6620	-0,386
0,6630	-0,364
0,6640	-0,341
0,6650	-0,319
0,6660	-0,295
0,6670	-0,272
0,6680	-0,248
0,6690	-0,223
0,6700	-0,199
0,6710	-0,174
0,6720	-0,149
0,6730	-0,124
0,6740	-0,099
0,6750	-0,074
0,6760	-0,047
0,6770	-0,022
0,6780	0,003
0,6790	0,030
0,6800	0,055
0,6810	0,080
0,6820	0,107
0,6830	0,132
0,6840	0,159
0,6850	0,184
0,6860	0,210
0,6870	0,236
0,6880	0,262
0,6890	0,287
0,6900	0,313
0,6910	0,338
0,6920	0,363
0,6930	0,386
0,6940	0,412
0,6950	0,437
0,6960	0,460
0,6970	0,484
0,6980	0,507
0,6990	0,533
0,7000	0,554
0,7010	0,576
0,7020	0,598
0,7030	0,619
0,7040	0,641
0,7050	0,663
0,7060	0,683
0,7070	0,704
0,7080	0,724
0,7090	0,743
0,7100	0,762
0,7110	0,781
0,7120	0,800
0,7130	0,817
0,7140	0,834
0,7150	0,851
0,7160	0,867
0,7170	0,883
0,7180	0,898
0,7190	0,913
0,7200	0,928
0,7210	0,942
0,7220	0,955
0,7230	0,968
0,7240	0,980
0,7250	0,991
0,7260	1,002
0,7270	1,013
0,7280	1,024
0,7290	1,034
0,7300	1,043
0,7310	1,051
0,7320	1,059
0,7330	1,067
0,7340	1,073
0,7350	1,081
0,7360	1,085
0,7370	1,092
0,7380	1,096
0,7390	1,101
0,7400	1,104
0,7410	1,109
0,7420	1,111
0,7430	1,114
0,7440	1,115
0,7450	1,117
0,7460	1,118
0,7470	1,118
0,7480	1,118
0,7490	1,118
0,7500	1,118
0,7510	1,117
0,7520	1,115
0,7530	1,114
0,7540	1,111
0,7550	1,106
0,7560	1,103
0,7570	1,098
0,7580	1,093
0,7590	1,089
0,7600	1,082
0,7610	1,076
0,7620	1,068
0,7630	1,060
0,7640	1,052
0,7650	1,045
0,7660	1,035
0,7670	1,026
0,7680	1,015
0,7690	1,005
0,7700	0,994
0,7710	0,982
0,7720	0,971
0,7730	0,958
0,7740	0,944
0,7750	0,930
0,7760	0,916
0,7770	0,902
0,7780	0,888
0,7790	0,872
0,7800	0,855
0,7810	0,839
0,7820	0,822
0,7830	0,804
0,7840	0,785
0,7850	0,768
0,7860	0,749
0,7870	0,729
0,7880	0,708
0,7890	0,690
0,7900	0,668
0,7910	0,647
0,7920	0,627
0,7930	0,605
0,7940	0,583
0,7950	0,559
0,7960	0,537
0,7970	0,514
0,7980	0,490
0,7990	0,467
0,8000	0,441
0,8010	0,418
0,8020	0,393
0,8030	0,368
0,8040	0,342
0,8050	0,316
0,8060	0,291
0,8070	0,265
0,8080	0,240
0,8090	0,214
0,8100	0,187
0,8110	0,162
0,8120	0,135
0,8130	0,108
0,8140	0,082
0,8150	0,055
0,8160	0,030
0,8170	0,005
0,8180	-0,022
0,8190	-0,049
0,8200	-0,075
0,8210	-0,101
0,8220	-0,127
0,8230	-0,152
0,8240	-0,178
0,8250	-0,203
0,8260	-0,228
0,8270	-0,253
0,8280	-0,278
0,8290	-0,302
0,8300	-0,325
0,8310	-0,349
0,8320	-0,372
0,8330	-0,396
0,8340	-0,418
0,8350	-0,440
0,8360	-0,462
0,8370	-0,484
0,8380	-0,504
0,8390	-0,525
0,8400	-0,545
0,8410	-0,564
0,8420	-0,583
0,8430	-0,602
0,8440	-0,620
0,8450	-0,638
0,8460	-0,655
0,8470	-0,671
0,8480	-0,686
0,8490	-0,701
0,8500	-0,716
0,8510	-0,730
0,8520	-0,745
0,8530	-0,757
0,8540	-0,770
0,8550	-0,781
0,8560	-0,792
0,8570	-0,803
0,8580	-0,812
0,8590	-0,822
0,8600	-0,831
0,8610	-0,837
0,8620	-0,845
0,8630	-0,851
0,8640	-0,856
0,8650	-0,862
0,8660	-0,867
0,8670	-0,872
0,8680	-0,875
0,8690	-0,878
0,8700	-0,880
0,8710	-0,881
0,8720	-0,881
0,8730	-0,883
0,8740	-0,883
0,8750	-0,881
0,8760	-0,880
0,8770	-0,878
0,8780	-0,875
0,8790	-0,872
0,8800	-0,869
0,8810	-0,864
0,8820	-0,858
0,8830	-0,851
0,8840	-0,845
0,8850	-0,837
0,8860	-0,829
0,8870	-0,822
0,8880	-0,812
0,8890	-0,803
0,8900	-0,792
0,8910	-0,781
0,8920	-0,770
0,8930	-0,757
0,8940	-0,743
0,8950	-0,730
0,8960	-0,716
0,8970	-0,702
0,8980	-0,686
0,8990	-0,671
0,9000	-0,655
0,9010	-0,638
0,9020	-0,620
0,9030	-0,603
0,9040	-0,586
0,9050	-0,567
0,9060	-0,548
0,9070	-0,529
0,9080	-0,509
0,9090	-0,489
0,9100	-0,468
0,9110	-0,448
0,9120	-0,426
0,9130	-0,404
0,9140	-0,380
0,9150	-0,358
0,9160	-0,335
0,9170	-0,311
0,9180	-0,289
0,9190	-0,265
0,9200	-0,240
0,9210	-0,217
0,9220	-0,192
0,9230	-0,167
0,9240	-0,141
0,9250	-0,118
0,9260	-0,091
0,9270	-0,066
0,9280	-0,041
0,9290	-0,014
0,9300	0,011
0,9310	0,036
0,9320	0,063
0,9330	0,088
0,9340	0,115
0,9350	0,140
0,9360	0,167
0,9370	0,192
0,9380	0,217
0,9390	0,243
0,9400	0,269
0,9410	0,295
0,9420	0,320
0,9430	0,344
0,9440	0,369
0,9450	0,394
0,9460	0,419
0,9470	0,443
0,9480	0,468
0,9490	0,492
0,9500	0,515
0,9510	0,539
0,9520	0,561
0,9530	0,583
0,9540	0,605
0,9550	0,625
0,9560	0,647
0,9570	0,669
0,9580	0,690
0,9590	0,710
0,9600	0,729
0,9610	0,748
0,9620	0,768
0,9630	0,785
0,9640	0,804
0,9650	0,822
0,9660	0,839
0,9670	0,856
0,9680	0,872
0,9690	0,888
0,9700	0,903
0,9710	0,917
0,9720	0,931
0,9730	0,946
0,9740	0,960
0,9750	0,971
0,9760	0,983
0,9770	0,994
0,9780	1,005
0,9790	1,016
0,9800	1,026
0,9810	1,037
0,9820	1,046
0,9830	1,054
0,9840	1,062
0,9850	1,068
0,9860	1,076
0,9870	1,082
0,9880	1,087
0,9890	1,093
0,9900	1,098
0,9910	1,103
0,9920	1,106
0,9930	1,109
0,9940	1,112
0,9950	1,115
0,9960	1,117
0,9970	1,118
0,9980	1,118
0,9990	1,118
1,0000	1,118
1,0010	1,118
1,0020	1,118
1,0030	1,117
1,0040	1,115
1,0050	1,112
1,0060	1,109
1,0070	1,104
1,0080	1,101
1,0090	1,096
1,0100	1,092
1,0110	1,087
1,0120	1,081
1,0130	1,073
1,0140	1,067
1,0150	1,059
1,0160	1,051
1,0170	1,041
1,0180	1,034
1,0190	1,023
1,0200	1,013
1,0210	1,002
1,0220	0,991
1,0230	0,979
1,0240	0,966
1,0250	0,953
1,0260	0,941
1,0270	0,927
1,0280	0,913
1,0290	0,898
1,0300	0,883
1,0310	0,867
1,0320	0,851
1,0330	0,834
1,0340	0,817
1,0350	0,800
1,0360	0,781
1,0370	0,763
1,0380	0,743
1,0390	0,724
1,0400	0,704
1,0410	0,683
1,0420	0,663
1,0430	0,642
1,0440	0,620
1,0450	0,598
1,0460	0,576
1,0470	0,554
1,0480	0,531
1,0490	0,507
1,0500	0,484
1,0510	0,460
1,0520	0,435
1,0530	0,412
1,0540	0,386
1,0550	0,361
1,0560	0,336
1,0570	0,309
1,0580	0,284
1,0590	0,259
1,0600	0,234
1,0610	0,207
1,0620	0,181
1,0630	0,156
1,0640	0,129
1,0650	0,102
1,0660	0,075
1,0670	0,049
1,0680	0,024
1,0690	-0,002
1,0700	-0,028
1,0710	-0,055
1,0720	-0,082
1,0730	-0,107
1,0740	-0,134
1,0750	-0,159
1,0760	-0,184
1,0770	-0,209
1,0780	-0,234
1,0790	-0,259
1,0800	-0,283
1,0810	-0,308
1,0820	-0,331
1,0830	-0,355
1,0840	-0,379
1,0850	-0,401
1,0860	-0,423
1,0870	-0,445
1,0880	-0,467
1,0890	-0,489
1,0900	-0,509
1,0910	-0,529
1,0920	-0,550
1,0930	-0,569
1,0940	-0,587
1,0950	-0,606
1,0960	-0,624
1,0970	-0,641
1,0980	-0,658
1,0990	-0,674
1,1000	-0,690
1,1010	-0,705
1,1020	-0,719
1,1030	-0,734
1,1040	-0,748
1,1050	-0,760
1,1060	-0,771
1,1070	-0,782
1,1080	-0,793
1,1090	-0,804
1,1100	-0,815
1,1110	-0,825
1,1120	-0,833
1,1130	-0,839
1,1140	-0,845
1,1150	-0,851
1,1160	-0,858
1,1170	-0,864
1,1180	-0,869
1,1190	-0,873
1,1200	-0,877
1,1210	-0,878
1,1220	-0,880
1,1230	-0,881
1,1240	-0,881
1,1250	-0,883
1,1260	-0,883
1,1270	-0,881
1,1280	-0,880
1,1290	-0,878
1,1300	-0,875
1,1310	-0,872
1,1320	-0,867
1,1330	-0,862
1,1340	-0,856
1,1350	-0,850
1,1360	-0,844
1,1370	-0,836
1,1380	-0,828
1,1390	-0,820
1,1400	-0,811
1,1410	-0,801
1,1420	-0,790
1,1430	-0,779
1,1440	-0,767
1,1450	-0,754
1,1460	-0,741
1,1470	-0,727
1,1480	-0,713
1,1490	-0,699
1,1500	-0,685
1,1510	-0,668
1,1520	-0,652
1,1530	-0,636
1,1540	-0,619
1,1550	-0,600
1,1560	-0,583
1,1570	-0,564
1,1580	-0,545
1,1590	-0,525
1,1600	-0,506
1,1610	-0,485
1,1620	-0,465
1,1630	-0,443
1,1640	-0,423
1,1650	-0,401
1,1660	-0,377
1,1670	-0,355
1,1680	-0,331
1,1690	-0,308
1,1700	-0,284
1,1710	-0,261
1,1720	-0,237
1,1730	-0,212
1,1740	-0,188
1,1750	-0,163
1,1760	-0,138
1,1770	-0,113
1,1780	-0,088
1,1790	-0,063
1,1800	-0,036
1,1810	-0,011
1,1820	0,016
1,1830	0,041
1,1840	0,066
1,1850	0,091
1,1860	0,118
1,1870	0,143
1,1880	0,170
1,1890	0,195
1,1900	0,221
1,1910	0,247
1,1920	0,273
1,1930	0,298
1,1940	0,324
1,1950	0,349
1,1960	0,372
1,1970	0,397
1,1980	0,423
1,1990	0,446
1,2000	0,471
1,2010	0,495
1,2020	0,518
1,2030	0,542
1,2040	0,564
1,2050	0,586
1,2060	0,606
1,2070	0,628
1,2080	0,650
1,2090	0,671
1,2100	0,691
1,2110	0,712
1,2120	0,732
1,2130	0,751
1,2140	0,770
1,2150	0,789
1,2160	0,807
1,2170	0,825
1,2180	0,842
1,2190	0,858
1,2200	0,873
1,2210	0,889
1,2220	0,903
1,2230	0,919
1,2240	0,933
1,2250	0,947
1,2260	0,960
1,2270	0,972
1,2280	0,983
1,2290	0,994
1,2300	1,005
1,2310	1,016
1,2320	1,027
1,2330	1,037
1,2340	1,046
1,2350	1,054
1,2360	1,062
1,2370	1,070
1,2380	1,076
1,2390	1,082
1,2400	1,089
1,2410	1,093
1,2420	1,098
1,2430	1,103
1,2440	1,106
1,2450	1,109
1,2460	1,112
1,2470	1,115
1,2480	1,117
1,2490	1,118
1,2500	1,118
1,2510	1,118
1,2520	1,118
1,2530	1,118
1,2540	1,118
1,2550	1,117
1,2560	1,115
1,2570	1,112
1,2580	1,109
1,2590	1,104
1,2600	1,101
1,2610	1,096
1,2620	1,092
1,2630	1,085
1,2640	1,079
1,2650	1,073
1,2660	1,065
1,2670	1,059
1,2680	1,049
1,2690	1,041
1,2700	1,032
1,2710	1,023
1,2720	1,012
1,2730	1,001
1,2740	0,990
1,2750	0,979
1,2760	0,966
1,2770	0,953
1,2780	0,939
1,2790	0,927
1,2800	0,913
1,2810	0,897
1,2820	0,883
1,2830	0,866
1,2840	0,850
1,2850	0,833
1,2860	0,815
1,2870	0,798
1,2880	0,779
1,2890	0,762
1,2900	0,743
1,2910	0,723
1,2920	0,702
1,2930	0,682
1,2940	0,661
1,2950	0,641
1,2960	0,619
1,2970	0,597
1,2980	0,575
1,2990	0,553
1,3000	0,529
1,3010	0,506
1,3020	0,482
1,3030	0,459
1,3040	0,434
1,3050	0,410
1,3060	0,385
1,3070	0,360
1,3080	0,335
1,3090	0,309
1,3100	0,283
1,3110	0,258
1,3120	0,232
1,3130	0,206
1,3140	0,179
1,3150	0,154
1,3160	0,127
1,3170	0,101
1,3180	0,074
1,3190	0,049
1,3200	0,022
1,3210	-0,003
1,3220	-0,030
1,3230	-0,057
1,3240	-0,083
1,3250	-0,108
1,3260	-0,135
1,3270	-0,160
1,3280	-0,185
1,3290	-0,210
1,3300	-0,236
1,3310	-0,261
1,3320	-0,284
1,3330	-0,309
1,3340	-0,333
1,3350	-0,357
1,3360	-0,380
1,3370	-0,402
1,3380	-0,424
1,3390	-0,446
1,3400	-0,468
1,3410	-0,490
1,3420	-0,511
1,3430	-0,531
1,3440	-0,550
1,3450	-0,570
1,3460	-0,589
1,3470	-0,606
1,3480	-0,625
1,3490	-0,642
1,3500	-0,658
1,3510	-0,675
1,3520	-0,691
1,3530	-0,705
1,3540	-0,721
1,3550	-0,735
1,3560	-0,748
1,3570	-0,760
1,3580	-0,773
1,3590	-0,784
1,3600	-0,795
1,3610	-0,806
1,3620	-0,815
1,3630	-0,825
1,3640	-0,833
1,3650	-0,839
1,3660	-0,847
1,3670	-0,853
1,3680	-0,858
1,3690	-0,864
1,3700	-0,869
1,3710	-0,873
1,3720	-0,875
1,3730	-0,878
1,3740	-0,880
1,3750	-0,881
1,3760	-0,881
1,3770	-0,883
1,3780	-0,881
1,3790	-0,881
1,3800	-0,880
1,3810	-0,878
1,3820	-0,875
1,3830	-0,872
1,3840	-0,867
1,3850	-0,862
1,3860	-0,856
1,3870	-0,850
1,3880	-0,842
1,3890	-0,836
1,3900	-0,828
1,3910	-0,820
1,3920	-0,811
1,3930	-0,800
1,3940	-0,790
1,3950	-0,778
1,3960	-0,765
1,3970	-0,752
1,3980	-0,740
1,3990	-0,726
1,4000	-0,712
1,4010	-0,697
1,4020	-0,683
1,4030	-0,668
1,4040	-0,650
1,4050	-0,633
1,4060	-0,616
1,4070	-0,598
1,4080	-0,580
1,4090	-0,562
1,4100	-0,543
1,4110	-0,523
1,4120	-0,504
1,4130	-0,484
1,4140	-0,462
1,4150	-0,441
1,4160	-0,419
1,4170	-0,397
1,4180	-0,375
1,4190	-0,352
1,4200	-0,328
1,4210	-0,305
1,4220	-0,281
1,4230	-0,258
1,4240	-0,234
1,4250	-0,210
1,4260	-0,185
1,4270	-0,160
1,4280	-0,135
1,4290	-0,110
1,4300	-0,085
1,4310	-0,060
1,4320	-0,033
1,4330	-0,008
1,4340	0,017
1,4350	0,044
1,4360	0,069
1,4370	0,096
1,4380	0,121
1,4390	0,146
1,4400	0,173
1,4410	0,198
1,4420	0,225
1,4430	0,250
1,4440	0,276
1,4450	0,302
1,4460	0,327
1,4470	0,352
1,4480	0,375
1,4490	0,401
1,4500	0,426
1,4510	0,449
1,4520	0,474
1,4530	0,498
1,4540	0,522
1,4550	0,545
1,4560	0,567
1,4570	0,589
1,4580	0,609
1,4590	0,631
1,4600	0,653
1,4610	0,674
1,4620	0,694
1,4630	0,715
1,4640	0,734
1,4650	0,754
1,4660	0,773
1,4670	0,792
1,4680	0,809
1,4690	0,826
1,4700	0,844
1,4710	0,859
