Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
0,3050	0,118
0,3060	0,099
0,3070	0,080
0,3080	0,063
0,3090	0,047
0,3100	0,033
0,3110	0,020
0,3120	0,009
0,3130	-0,003
0,3140	-0,014
0,3150	-0,024
0,3160	-0,033
0,3170	-0,041
0,3180	-0,047
0,3190	-0,052
0,3200	-0,055
0,3210	-0,058
0,3220	-0,061
0,3230	-0,063
0,3240	-0,064
0,3250	-0,064
0,3260	-0,064
0,3270	-0,061
0,3280	-0,058
0,3290	-0,055
0,3300	-0,050
0,3310	-0,044
0,3320	-0,036
0,3330	-0,027
0,3340	-0,017
0,3350	-0,006
0,3360	0,005
0,3370	0,017
0,3380	0,030
0,3390	0,044
0,3400	0,060
0,3410	0,077
0,3420	0,094
0,3430	0,112
0,3440	0,130
0,3450	0,151
0,3460	0,171
0,3470	0,195
0,3480	0,217
0,3490	0,239
0,3500	0,264
0,3510	0,287
0,3520	0,313
0,3530	0,339
0,3540	0,366
0,3550	0,394
0,3560	0,421
0,3570	0,451
0,3580	0,479
0,3590	0,509
0,3600	0,539
0,3610	0,569
0,3620	0,598
0,3630	0,630
0,3640	0,661
0,3650	0,694
0,3660	0,727
0,3670	0,760
0,3680	0,793
0,3690	0,825
0,3700	0,858
0,3710	0,891
0,3720	0,924
0,3730	0,957
0,3740	0,990
0,3750	1,023
0,3760	1,057
0,3770	1,090
0,3780	1,123
0,3790	1,155
0,3800	1,186
0,3810	1,217
0,3820	1,249
0,3830	1,280
0,3840	1,312
0,3850	1,343
0,3860	1,373
0,3870	1,401
0,3880	1,429
0,3890	1,458
0,3900	1,486
0,3910	1,513
0,3920	1,539
0,3930	1,565
0,3940	1,590
0,3950	1,613
0,3960	1,637
0,3970	1,659
0,3980	1,681
0,3990	1,703
0,4000	1,723
0,4010	1,742
0,4020	1,761
0,4030	1,778
0,4040	1,795
0,4050	1,811
0,4060	1,827
0,4070	1,841
0,4080	1,855
0,4090	1,868
0,4100	1,879
0,4110	1,888
0,4120	1,898
0,4130	1,905
0,4140	1,913
0,4150	1,920
0,4160	1,926
0,4170	1,931
0,4180	1,935
0,4190	1,937
0,4200	1,940
0,4210	1,940
0,4220	1,942
0,4230	1,942
0,4240	1,940
0,4250	1,937
0,4260	1,934
0,4270	1,929
0,4280	1,923
0,4290	1,916
0,4300	1,910
0,4310	1,901
0,4320	1,893
0,4330	1,882
0,4340	1,871
0,4350	1,860
0,4360	1,846
0,4370	1,832
0,4380	1,817
0,4390	1,802
0,4400	1,786
0,4410	1,769
0,4420	1,751
0,4430	1,731
0,4440	1,712
0,4450	1,690
0,4460	1,668
0,4470	1,645
0,4480	1,621
0,4490	1,598
0,4500	1,574
0,4510	1,549
0,4520	1,522
0,4530	1,495
0,4540	1,469
0,4550	1,440
0,4560	1,412
0,4570	1,384
0,4580	1,354
0,4590	1,323
0,4600	1,293
0,4610	1,261
0,4620	1,230
0,4630	1,199
0,4640	1,167
0,4650	1,134
0,4660	1,101
0,4670	1,068
0,4680	1,035
0,4690	1,002
0,4700	0,969
0,4710	0,936
0,4720	0,903
0,4730	0,870
0,4740	0,837
0,4750	0,804
0,4760	0,771
0,4770	0,738
0,4780	0,705
0,4790	0,672
0,4800	0,641
0,4810	0,608
0,4820	0,578
0,4830	0,547
0,4840	0,517
0,4850	0,487
0,4860	0,457
0,4870	0,427
0,4880	0,399
0,4890	0,372
0,4900	0,346
0,4910	0,319
0,4920	0,294
0,4930	0,269
0,4940	0,245
0,4950	0,221
0,4960	0,199
0,4970	0,178
0,4980	0,156
0,4990	0,135
0,5000	0,116
0,5010	0,097
0,5020	0,079
0,5030	0,063
0,5040	0,046
0,5050	0,031
0,5060	0,019
0,5070	0,008
0,5080	-0,003
0,5090	-0,014
0,5100	-0,025
0,5110	-0,033
0,5120	-0,041
0,5130	-0,047
0,5140	-0,052
0,5150	-0,057
0,5160	-0,060
0,5170	-0,061
0,5180	-0,063
0,5190	-0,064
0,5200	-0,064
0,5210	-0,064
0,5220	-0,061
0,5230	-0,058
0,5240	-0,055
0,5250	-0,049
0,5260	-0,042
0,5270	-0,035
0,5280	-0,027
0,5290	-0,016
0,5300	-0,005
0,5310	0,006
0,5320	0,019
0,5330	0,031
0,5340	0,046
0,5350	0,061
0,5360	0,079
0,5370	0,096
0,5380	0,115
0,5390	0,134
0,5400	0,152
0,5410	0,174
0,5420	0,196
0,5430	0,218
0,5440	0,242
0,5450	0,265
0,5460	0,291
0,5470	0,316
0,5480	0,342
0,5490	0,369
0,5500	0,396
0,5510	0,424
0,5520	0,454
0,5530	0,482
0,5540	0,512
0,5550	0,542
0,5560	0,572
0,5570	0,602
0,5580	0,633
0,5590	0,664
0,5600	0,697
0,5610	0,730
0,5620	0,763
0,5630	0,796
0,5640	0,828
0,5650	0,861
0,5660	0,894
0,5670	0,927
0,5680	0,960
0,5690	0,994
0,5700	1,027
0,5710	1,060
0,5720	1,093
0,5730	1,126
0,5740	1,158
0,5750	1,189
0,5760	1,221
0,5770	1,252
0,5780	1,283
0,5790	1,315
0,5800	1,346
0,5810	1,376
0,5820	1,404
0,5830	1,433
0,5840	1,461
0,5850	1,489
0,5860	1,516
0,5870	1,541
0,5880	1,568
0,5890	1,591
0,5900	1,615
0,5910	1,638
0,5920	1,662
0,5930	1,684
0,5940	1,706
0,5950	1,725
0,5960	1,744
0,5970	1,762
0,5980	1,780
0,5990	1,797
0,6000	1,813
0,6010	1,828
0,6020	1,843
0,6030	1,857
0,6040	1,868
0,6050	1,880
0,6060	1,890
0,6070	1,899
0,6080	1,907
0,6090	1,915
0,6100	1,921
0,6110	1,926
0,6120	1,931
0,6130	1,935
0,6140	1,938
0,6150	1,940
0,6160	1,942
0,6170	1,942
0,6180	1,942
0,6190	1,940
0,6200	1,937
0,6210	1,932
0,6220	1,929
0,6230	1,923
0,6240	1,916
0,6250	1,909
0,6260	1,901
0,6270	1,891
0,6280	1,880
0,6290	1,869
0,6300	1,858
0,6310	1,844
0,6320	1,830
0,6330	1,814
0,6340	1,799
0,6350	1,783
0,6360	1,766
0,6370	1,748
0,6380	1,728
0,6390	1,707
0,6400	1,687
0,6410	1,665
0,6420	1,641
0,6430	1,618
0,6440	1,594
0,6450	1,569
0,6460	1,544
0,6470	1,519
0,6480	1,491
0,6490	1,464
0,6500	1,436
0,6510	1,407
0,6520	1,379
0,6530	1,349
0,6540	1,318
0,6550	1,288
0,6560	1,257
0,6570	1,225
0,6580	1,194
0,6590	1,162
0,6600	1,129
0,6610	1,096
0,6620	1,063
0,6630	1,030
0,6640	0,997
0,6650	0,963
0,6660	0,931
0,6670	0,897
0,6680	0,864
0,6690	0,831
0,6700	0,798
0,6710	0,765
0,6720	0,734
0,6730	0,701
0,6740	0,668
0,6750	0,635
0,6760	0,603
0,6770	0,573
0,6780	0,542
0,6790	0,512
0,6800	0,482
0,6810	0,452
0,6820	0,423
0,6830	0,396
0,6840	0,368
0,6850	0,341
0,6860	0,314
0,6870	0,289
0,6880	0,264
0,6890	0,240
0,6900	0,217
0,6910	0,195
0,6920	0,173
0,6930	0,152
0,6940	0,132
0,6950	0,113
0,6960	0,094
0,6970	0,077
0,6980	0,060
0,6990	0,044
0,7000	0,030
0,7010	0,017
0,7020	0,005
0,7030	-0,006
0,7040	-0,016
0,7050	-0,027
0,7060	-0,035
0,7070	-0,042
0,7080	-0,049
0,7090	-0,052
0,7100	-0,057
0,7110	-0,060
0,7120	-0,063
0,7130	-0,064
0,7140	-0,064
0,7150	-0,064
0,7160	-0,063
0,7170	-0,061
0,7180	-0,058
0,7190	-0,053
0,7200	-0,049
0,7210	-0,041
0,7220	-0,033
0,7230	-0,024
0,7240	-0,014
0,7250	-0,003
0,7260	0,009
0,7270	0,022
0,7280	0,035
0,7290	0,049
0,7300	0,064
0,7310	0,082
0,7320	0,099
0,7330	0,118
0,7340	0,137
0,7350	0,157
0,7360	0,178
0,7370	0,201
0,7380	0,223
0,7390	0,247
0,7400	0,270
0,7410	0,295
0,7420	0,320
0,7430	0,347
0,7440	0,374
0,7450	0,402
0,7460	0,430
0,7470	0,459
0,7480	0,489
0,7490	0,518
0,7500	0,547
0,7510	0,578
0,7520	0,608
0,7530	0,639
0,7540	0,672
0,7550	0,705
0,7560	0,737
0,7570	0,770
0,7580	0,803
0,7590	0,836
0,7600	0,869
0,7610	0,902
0,7620	0,935
0,7630	0,968
0,7640	1,001
0,7650	1,034
0,7660	1,067
0,7670	1,100
0,7680	1,133
0,7690	1,164
0,7700	1,195
0,7710	1,228
0,7720	1,260
0,7730	1,291
0,7740	1,321
0,7750	1,352
0,7760	1,382
0,7770	1,411
0,7780	1,439
0,7790	1,467
0,7800	1,494
0,7810	1,521
0,7820	1,547
0,7830	1,572
0,7840	1,598
0,7850	1,621
0,7860	1,645
0,7870	1,667
0,7880	1,689
0,7890	1,709
0,7900	1,729
0,7910	1,748
0,7920	1,767
0,7930	1,784
0,7940	1,800
0,7950	1,817
0,7960	1,832
0,7970	1,846
0,7980	1,858
0,7990	1,871
0,8000	1,882
0,8010	1,891
0,8020	1,901
0,8030	1,909
0,8040	1,916
0,8050	1,923
0,8060	1,927
0,8070	1,932
0,8080	1,935
0,8090	1,938
0,8100	1,940
0,8110	1,942
0,8120	1,942
0,8130	1,940
0,8140	1,938
0,8150	1,935
0,8160	1,932
0,8170	1,927
0,8180	1,921
0,8190	1,915
0,8200	1,907
0,8210	1,898
0,8220	1,888
0,8230	1,879
0,8240	1,868
0,8250	1,855
0,8260	1,841
0,8270	1,827
0,8280	1,811
0,8290	1,795
0,8300	1,778
0,8310	1,761
0,8320	1,744
0,8330	1,723
0,8340	1,703
0,8350	1,681
0,8360	1,659
0,8370	1,635
0,8380	1,612
0,8390	1,588
0,8400	1,563
0,8410	1,538
0,8420	1,511
0,8430	1,484
0,8440	1,456
0,8450	1,429
0,8460	1,401
0,8470	1,371
0,8480	1,341
0,8490	1,310
0,8500	1,280
0,8510	1,249
0,8520	1,217
0,8530	1,186
0,8540	1,153
0,8550	1,122
0,8560	1,089
0,8570	1,056
0,8580	1,021
0,8590	0,988
0,8600	0,955
0,8610	0,922
0,8620	0,889
0,8630	0,856
0,8640	0,823
0,8650	0,790
0,8660	0,757
0,8670	0,724
0,8680	0,693
0,8690	0,660
0,8700	0,627
0,8710	0,595
0,8720	0,564
0,8730	0,534
0,8740	0,504
0,8750	0,474
0,8760	0,445
0,8770	0,416
0,8780	0,388
0,8790	0,361
0,8800	0,335
0,8810	0,308
0,8820	0,283
0,8830	0,258
0,8840	0,234
0,8850	0,212
0,8860	0,190
0,8870	0,168
0,8880	0,146
0,8890	0,127
0,8900	0,108
0,8910	0,090
0,8920	0,072
0,8930	0,055
0,8940	0,039
0,8950	0,027
0,8960	0,014
0,8970	0,003
0,8980	-0,008
0,8990	-0,019
0,9000	-0,028
0,9010	-0,038
0,9020	-0,044
0,9030	-0,049
0,9040	-0,053
0,9050	-0,057
0,9060	-0,060
0,9070	-0,063
0,9080	-0,064
0,9090	-0,064
0,9100	-0,064
0,9110	-0,063
0,9120	-0,060
0,9130	-0,057
0,9140	-0,052
0,9150	-0,047
0,9160	-0,039
0,9170	-0,031
0,9180	-0,022
0,9190	-0,011
0,9200	0,000
0,9210	0,013
0,9220	0,025
0,9230	0,038
0,9240	0,053
0,9250	0,069
0,9260	0,086
0,9270	0,104
0,9280	0,123
0,9290	0,141
0,9300	0,163
0,9310	0,184
0,9320	0,207
0,9330	0,229
0,9340	0,253
0,9350	0,278
0,9360	0,303
0,9370	0,328
0,9380	0,355
0,9390	0,382
0,9400	0,410
0,9410	0,438
0,9420	0,467
0,9430	0,496
0,9440	0,526
0,9450	0,556
0,9460	0,586
0,9470	0,617
0,9480	0,649
0,9490	0,680
0,9500	0,713
0,9510	0,746
0,9520	0,779
0,9530	0,812
0,9540	0,845
0,9550	0,878
0,9560	0,911
0,9570	0,944
0,9580	0,977
0,9590	1,010
0,9600	1,043
0,9610	1,076
0,9620	1,109
0,9630	1,142
0,9640	1,173
0,9650	1,205
0,9660	1,236
0,9670	1,268
0,9680	1,299
0,9690	1,330
0,9700	1,360
0,9710	1,390
0,9720	1,418
0,9730	1,447
0,9740	1,473
0,9750	1,502
0,9760	1,528
0,9770	1,555
0,9780	1,580
0,9790	1,604
0,9800	1,627
0,9810	1,651
0,9820	1,673
0,9830	1,695
0,9840	1,715
0,9850	1,734
0,9860	1,753
0,9870	1,772
0,9880	1,789
0,9890	1,806
0,9900	1,821
0,9910	1,836
0,9920	1,849
0,9930	1,861
0,9940	1,874
0,9950	1,885
0,9960	1,894
0,9970	1,904
0,9980	1,910
0,9990	1,918
1,0000	1,924
1,0010	1,929
1,0020	1,934
1,0030	1,937
1,0040	1,938
1,0050	1,940
1,0060	1,942
1,0070	1,942
1,0080	1,940
1,0090	1,938
1,0100	1,935
1,0110	1,931
1,0120	1,926
1,0130	1,920
1,0140	1,912
1,0150	1,904
1,0160	1,896
1,0170	1,887
1,0180	1,876
1,0190	1,863
1,0200	1,850
1,0210	1,838
1,0220	1,822
1,0230	1,806
1,0240	1,791
1,0250	1,773
1,0260	1,756
1,0270	1,737
1,0280	1,718
1,0290	1,696
1,0300	1,674
1,0310	1,652
1,0320	1,629
1,0330	1,605
1,0340	1,582
1,0350	1,557
1,0360	1,530
1,0370	1,503
1,0380	1,477
1,0390	1,450
1,0400	1,422
1,0410	1,393
1,0420	1,363
1,0430	1,334
1,0440	1,302
1,0450	1,271
1,0460	1,239
1,0470	1,208
1,0480	1,177
1,0490	1,145
1,0500	1,112
1,0510	1,079
1,0520	1,045
1,0530	1,012
1,0540	0,980
1,0550	0,946
1,0560	0,913
1,0570	0,880
1,0580	0,847
1,0590	0,814
1,0600	0,781
1,0610	0,748
1,0620	0,716
1,0630	0,683
1,0640	0,650
1,0650	0,619
1,0660	0,587
1,0670	0,556
1,0680	0,525
1,0690	0,495
1,0700	0,465
1,0710	0,437
1,0720	0,408
1,0730	0,380
1,0740	0,353
1,0750	0,327
1,0760	0,302
1,0770	0,275
1,0780	0,251
1,0790	0,228
1,0800	0,206
1,0810	0,182
1,0820	0,162
1,0830	0,141
1,0840	0,121
1,0850	0,102
1,0860	0,085
1,0870	0,068
1,0880	0,050
1,0890	0,036
1,0900	0,022
1,0910	0,011
1,0920	0,000
1,0930	-0,011
1,0940	-0,022
1,0950	-0,031
1,0960	-0,039
1,0970	-0,046
1,0980	-0,050
1,0990	-0,055
1,1000	-0,058
1,1010	-0,061
1,1020	-0,063
1,1030	-0,064
1,1040	-0,064
1,1050	-0,064
1,1060	-0,063
1,1070	-0,060
1,1080	-0,055
1,1090	-0,050
1,1100	-0,044
1,1110	-0,038
1,1120	-0,028
1,1130	-0,019
1,1140	-0,008
1,1150	0,003
1,1160	0,016
1,1170	0,028
1,1180	0,042
1,1190	0,058
1,1200	0,074
1,1210	0,091
1,1220	0,108
1,1230	0,127
1,1240	0,148
1,1250	0,168
1,1260	0,190
1,1270	0,214
1,1280	0,236
1,1290	0,259
1,1300	0,284
1,1310	0,309
1,1320	0,336
1,1330	0,363
1,1340	0,390
1,1350	0,418
1,1360	0,446
1,1370	0,476
1,1380	0,504
1,1390	0,534
1,1400	0,564
1,1410	0,594
1,1420	0,625
1,1430	0,657
1,1440	0,690
1,1450	0,723
1,1460	0,756
1,1470	0,787
1,1480	0,820
1,1490	0,853
1,1500	0,886
1,1510	0,919
1,1520	0,952
1,1530	0,985
1,1540	1,019
1,1550	1,052
1,1560	1,085
1,1570	1,118
1,1580	1,150
1,1590	1,183
1,1600	1,214
1,1610	1,246
1,1620	1,277
1,1630	1,307
1,1640	1,338
1,1650	1,368
1,1660	1,398
1,1670	1,426
1,1680	1,455
1,1690	1,481
1,1700	1,508
1,1710	1,535
1,1720	1,561
1,1730	1,587
1,1740	1,610
1,1750	1,634
1,1760	1,656
1,1770	1,679
1,1780	1,700
1,1790	1,720
1,1800	1,740
1,1810	1,758
1,1820	1,777
1,1830	1,794
1,1840	1,810
1,1850	1,825
1,1860	1,839
1,1870	1,854
1,1880	1,866
1,1890	1,877
1,1900	1,888
1,1910	1,898
1,1920	1,905
1,1930	1,912
1,1940	1,920
1,1950	1,926
1,1960	1,931
1,1970	1,934
1,1980	1,937
1,1990	1,940
1,2000	1,940
1,2010	1,942
1,2020	1,942
1,2030	1,940
1,2040	1,937
1,2050	1,934
1,2060	1,929
1,2070	1,924
1,2080	1,918
1,2090	1,910
1,2100	1,902
1,2110	1,893
1,2120	1,883
1,2130	1,872
1,2140	1,861
1,2150	1,847
1,2160	1,833
1,2170	1,819
1,2180	1,803
1,2190	1,788
1,2200	1,770
1,2210	1,751
1,2220	1,733
1,2230	1,714
1,2240	1,692
1,2250	1,670
1,2260	1,648
1,2270	1,624
1,2280	1,601
1,2290	1,576
1,2300	1,550
1,2310	1,524
1,2320	1,497
1,2330	1,470
1,2340	1,442
1,2350	1,415
1,2360	1,385
1,2370	1,356
1,2380	1,326
1,2390	1,294
1,2400	1,264
1,2410	1,233
1,2420	1,202
1,2430	1,169
1,2440	1,137
1,2450	1,104
1,2460	1,071
1,2470	1,038
1,2480	1,005
1,2490	0,972
1,2500	0,938
1,2510	0,905
1,2520	0,872
1,2530	0,839
1,2540	0,806
1,2550	0,774
1,2560	0,741
1,2570	0,708
1,2580	0,675
1,2590	0,642
1,2600	0,611
1,2610	0,580
1,2620	0,548
1,2630	0,518
1,2640	0,489
1,2650	0,460
1,2660	0,430
1,2670	0,402
1,2680	0,374
1,2690	0,347
1,2700	0,320
1,2710	0,295
1,2720	0,270
1,2730	0,247
1,2740	0,223
1,2750	0,201
1,2760	0,178
1,2770	0,157
1,2780	0,137
1,2790	0,118
1,2800	0,099
1,2810	0,080
1,2820	0,063
1,2830	0,047
1,2840	0,033
1,2850	0,020
1,2860	0,008
1,2870	-0,003
1,2880	-0,014
1,2890	-0,024
1,2900	-0,033
1,2910	-0,041
1,2920	-0,047
1,2930	-0,052
1,2940	-0,055
1,2950	-0,060
1,2960	-0,061
1,2970	-0,064
1,2980	-0,064
1,2990	-0,064
1,3000	-0,064
1,3010	-0,061
1,3020	-0,058
1,3030	-0,055
1,3040	-0,050
1,3050	-0,044
1,3060	-0,036
1,3070	-0,027
1,3080	-0,017
1,3090	-0,006
1,3100	0,006
1,3110	0,019
1,3120	0,031
1,3130	0,046
1,3140	0,061
1,3150	0,077
1,3160	0,094
1,3170	0,113
1,3180	0,132
1,3190	0,152
1,3200	0,173
1,3210	0,195
1,3220	0,217
1,3230	0,240
1,3240	0,264
1,3250	0,289
1,3260	0,314
1,3270	0,341
1,3280	0,368
1,3290	0,394
1,3300	0,423
1,3310	0,452
1,3320	0,481
1,3330	0,511
1,3340	0,540
1,3350	0,570
1,3360	0,600
1,3370	0,631
1,3380	0,664
1,3390	0,696
1,3400	0,729
1,3410	0,762
1,3420	0,795
1,3430	0,826
1,3440	0,859
1,3450	0,892
1,3460	0,925
1,3470	0,958
1,3480	0,991
1,3490	1,026
1,3500	1,059
1,3510	1,092
1,3520	1,125
1,3530	1,156
1,3540	1,189
1,3550	1,221
1,3560	1,252
1,3570	1,283
1,3580	1,313
1,3590	1,345
1,3600	1,374
1,3610	1,403
1,3620	1,431
1,3630	1,459
1,3640	1,486
1,3650	1,514
1,3660	1,541
1,3670	1,566
1,3680	1,591
1,3690	1,615
1,3700	1,638
1,3710	1,660
1,3720	1,682
1,3730	1,704
1,3740	1,725
1,3750	1,744
1,3760	1,762
1,3770	1,780
1,3780	1,797
1,3790	1,813
1,3800	1,827
1,3810	1,843
1,3820	1,855
1,3830	1,868
1,3840	1,879
1,3850	1,890
1,3860	1,899
1,3870	1,907
1,3880	1,913
1,3890	1,921
1,3900	1,926
1,3910	1,931
1,3920	1,935
1,3930	1,938
1,3940	1,940
1,3950	1,940
1,3960	1,942
1,3970	1,942
1,3980	1,940
1,3990	1,937
1,4000	1,934
1,4010	1,929
1,4020	1,923
1,4030	1,916
1,4040	1,909
1,4050	1,901
1,4060	1,891
1,4070	1,880
1,4080	1,871
1,4090	1,858
1,4100	1,846
1,4110	1,832
1,4120	1,816
1,4130	1,800
1,4140	1,783
1,4150	1,766
1,4160	1,748
1,4170	1,729
1,4180	1,709
1,4190	1,687
1,4200	1,665
1,4210	1,643
1,4220	1,619
1,4230	1,594
1,4240	1,571
1,4250	1,546
1,4260	1,519
1,4270	1,492
1,4280	1,464
1,4290	1,437
1,4300	1,409
1,4310	1,381
1,4320	1,351
1,4330	1,319
1,4340	1,288
1,4350	1,258
1,4360	1,227
1,4370	1,194
1,4380	1,162
1,4390	1,131
1,4400	1,098
1,4410	1,063
1,4420	1,030
1,4430	0,997
1,4440	0,964
1,4450	0,931
1,4460	0,898
1,4470	0,866
1,4480	0,833
1,4490	0,800
1,4500	0,767
1,4510	0,734
1,4520	0,702
1,4530	0,669
1,4540	0,636
1,4550	0,605
1,4560	0,573
1,4570	0,542
1,4580	0,512
1,4590	0,482
1,4600	0,454
1,4610	0,424
1,4620	0,396
1,4630	0,369
1,4640	0,341
1,4650	0,316
1,4660	0,291
1,4670	0,265
1,4680	0,240
1,4690	0,218
1,4700	0,195
1,4710	0,173
1,4720	0,152
1,4730	0,132
1,4740	0,113
1,4750	0,094
1,4760	0,077
1,4770	0,060
1,4780	0,044
1,4790	0,030
1,4800	0,017
1,4810	0,006
1,4820	-0,005
1,4830	-0,016
1,4840	-0,027
1,4850	-0,035
1,4860	-0,042
1,4870	-0,047
1,4880	-0,052
1,4890	-0,057
1,4900	-0,060
1,4910	-0,063
1,4920	-0,064
1,4930	-0,064
1,4940	-0,064
1,4950	-0,063
1,4960	-0,061
1,4970	-0,058
1,4980	-0,053
1,4990	-0,049
1,5000	-0,042
1,5010	-0,035
1,5020	-0,025
1,5030	-0,014
1,5040	-0,003
1,5050	0,008
1,5060	0,020
1,5070	0,035
1,5080	0,049
1,5090	0,064
1,5100	0,082
1,5110	0,099
1,5120	0,118
1,5130	0,137
1,5140	0,157
1,5150	0,178
1,5160	0,199
1,5170	0,223
1,5180	0,247
1,5190	0,270
1,5200	0,295
1,5210	0,320
1,5220	0,347
1,5230	0,374
1,5240	0,401
1,5250	0,429
1,5260	0,459
