Winkelposition, Messreihe #6
Zeit ( s )	Winkelposition ( rad )
0,3520	-0,881
0,3530	-0,895
0,3540	-0,911
0,3550	-0,925
0,3560	-0,939
0,3570	-0,953
0,3580	-0,968
0,3590	-0,980
0,3600	-0,993
0,3610	-1,007
0,3620	-1,018
0,3630	-1,030
0,3640	-1,043
0,3650	-1,054
0,3660	-1,065
0,3670	-1,076
0,3680	-1,087
0,3690	-1,098
0,3700	-1,107
0,3710	-1,117
0,3720	-1,126
0,3730	-1,136
0,3740	-1,144
0,3750	-1,151
0,3760	-1,159
0,3770	-1,167
0,3780	-1,175
0,3790	-1,181
0,3800	-1,189
0,3810	-1,194
0,3820	-1,200
0,3830	-1,205
0,3840	-1,211
0,3850	-1,216
0,3860	-1,221
0,3870	-1,225
0,3880	-1,228
0,3890	-1,232
0,3900	-1,235
0,3910	-1,236
0,3920	-1,239
0,3930	-1,243
0,3940	-1,244
0,3950	-1,246
0,3960	-1,246
0,3970	-1,247
0,3980	-1,247
0,3990	-1,247
0,4000	-1,247
0,4010	-1,247
0,4020	-1,247
0,4030	-1,246
0,4040	-1,244
0,4050	-1,243
0,4060	-1,239
0,4070	-1,236
0,4080	-1,235
0,4090	-1,232
0,4100	-1,228
0,4110	-1,224
0,4120	-1,221
0,4130	-1,214
0,4140	-1,210
0,4150	-1,205
0,4160	-1,199
0,4170	-1,192
0,4180	-1,186
0,4190	-1,180
0,4200	-1,173
0,4210	-1,166
0,4220	-1,158
0,4230	-1,150
0,4240	-1,142
0,4250	-1,134
0,4260	-1,125
0,4270	-1,115
0,4280	-1,106
0,4290	-1,096
0,4300	-1,085
0,4310	-1,076
0,4320	-1,065
0,4330	-1,054
0,4340	-1,041
0,4350	-1,030
0,4360	-1,019
0,4370	-1,007
0,4380	-0,994
0,4390	-0,982
0,4400	-0,969
0,4410	-0,957
0,4420	-0,944
0,4430	-0,930
0,4440	-0,917
0,4450	-0,903
0,4460	-0,888
0,4470	-0,873
0,4480	-0,859
0,4490	-0,845
0,4500	-0,829
0,4510	-0,815
0,4520	-0,800
0,4530	-0,784
0,4540	-0,768
0,4550	-0,752
0,4560	-0,735
0,4570	-0,719
0,4580	-0,702
0,4590	-0,686
0,4600	-0,671
0,4610	-0,653
0,4620	-0,636
0,4630	-0,619
0,4640	-0,602
0,4650	-0,584
0,4660	-0,567
0,4670	-0,550
0,4680	-0,531
0,4690	-0,514
0,4700	-0,495
0,4710	-0,478
0,4720	-0,460
0,4730	-0,441
0,4740	-0,424
0,4750	-0,405
0,4760	-0,386
0,4770	-0,369
0,4780	-0,350
0,4790	-0,333
0,4800	-0,314
0,4810	-0,297
0,4820	-0,278
0,4830	-0,259
0,4840	-0,242
0,4850	-0,223
0,4860	-0,204
0,4870	-0,187
0,4880	-0,168
0,4890	-0,151
0,4900	-0,132
0,4910	-0,115
0,4920	-0,097
0,4930	-0,079
0,4940	-0,061
0,4950	-0,044
0,4960	-0,027
0,4970	-0,009
0,4980	0,008
0,4990	0,024
0,5000	0,042
0,5010	0,058
0,5020	0,075
0,5030	0,091
0,5040	0,107
0,5050	0,124
0,5060	0,140
0,5070	0,156
0,5080	0,171
0,5090	0,185
0,5100	0,201
0,5110	0,215
0,5120	0,229
0,5130	0,245
0,5140	0,259
0,5150	0,273
0,5160	0,287
0,5170	0,302
0,5180	0,314
0,5190	0,327
0,5200	0,341
0,5210	0,353
0,5220	0,366
0,5230	0,380
0,5240	0,393
0,5250	0,404
0,5260	0,416
0,5270	0,427
0,5280	0,438
0,5290	0,449
0,5300	0,460
0,5310	0,471
0,5320	0,482
0,5330	0,492
0,5340	0,501
0,5350	0,512
0,5360	0,522
0,5370	0,531
0,5380	0,539
0,5390	0,548
0,5400	0,558
0,5410	0,565
0,5420	0,573
0,5430	0,581
0,5440	0,589
0,5450	0,597
0,5460	0,605
0,5470	0,613
0,5480	0,619
0,5490	0,625
0,5500	0,631
0,5510	0,638
0,5520	0,644
0,5530	0,650
0,5540	0,657
0,5550	0,661
0,5560	0,668
0,5570	0,672
0,5580	0,677
0,5590	0,682
0,5600	0,686
0,5610	0,691
0,5620	0,696
0,5630	0,701
0,5640	0,704
0,5650	0,707
0,5660	0,712
0,5670	0,715
0,5680	0,718
0,5690	0,719
0,5700	0,723
0,5710	0,726
0,5720	0,729
0,5730	0,732
0,5740	0,734
0,5750	0,735
0,5760	0,738
0,5770	0,740
0,5780	0,741
0,5790	0,743
0,5800	0,745
0,5810	0,746
0,5820	0,746
0,5830	0,748
0,5840	0,749
0,5850	0,749
0,5860	0,749
0,5870	0,751
0,5880	0,751
0,5890	0,751
0,5900	0,751
0,5910	0,751
0,5920	0,751
0,5930	0,751
0,5940	0,751
0,5950	0,751
0,5960	0,749
0,5970	0,749
0,5980	0,748
0,5990	0,746
0,6000	0,745
0,6010	0,743
0,6020	0,743
0,6030	0,741
0,6040	0,738
0,6050	0,737
0,6060	0,735
0,6070	0,732
0,6080	0,730
0,6090	0,727
0,6100	0,726
0,6110	0,723
0,6120	0,719
0,6130	0,716
0,6140	0,713
0,6150	0,708
0,6160	0,705
0,6170	0,702
0,6180	0,697
0,6190	0,694
0,6200	0,690
0,6210	0,685
0,6220	0,680
0,6230	0,675
0,6240	0,671
0,6250	0,664
0,6260	0,660
0,6270	0,653
0,6280	0,649
0,6290	0,642
0,6300	0,636
0,6310	0,630
0,6320	0,624
0,6330	0,617
0,6340	0,609
0,6350	0,603
0,6360	0,595
0,6370	0,587
0,6380	0,581
0,6390	0,573
0,6400	0,564
0,6410	0,556
0,6420	0,548
0,6430	0,539
0,6440	0,529
0,6450	0,520
0,6460	0,511
0,6470	0,501
0,6480	0,492
0,6490	0,482
0,6500	0,473
0,6510	0,462
0,6520	0,451
0,6530	0,440
0,6540	0,429
0,6550	0,416
0,6560	0,405
0,6570	0,393
0,6580	0,380
0,6590	0,368
0,6600	0,355
0,6610	0,342
0,6620	0,330
0,6630	0,316
0,6640	0,303
0,6650	0,289
0,6660	0,275
0,6670	0,261
0,6680	0,247
0,6690	0,231
0,6700	0,217
0,6710	0,201
0,6720	0,185
0,6730	0,170
0,6740	0,154
0,6750	0,138
0,6760	0,121
0,6770	0,105
0,6780	0,088
0,6790	0,072
0,6800	0,055
0,6810	0,038
0,6820	0,020
0,6830	0,003
0,6840	-0,016
0,6850	-0,033
0,6860	-0,050
0,6870	-0,069
0,6880	-0,086
0,6890	-0,105
0,6900	-0,124
0,6910	-0,143
0,6920	-0,160
0,6930	-0,179
0,6940	-0,198
0,6950	-0,217
0,6960	-0,237
0,6970	-0,256
0,6980	-0,275
0,6990	-0,294
0,7000	-0,313
0,7010	-0,331
0,7020	-0,350
0,7030	-0,369
0,7040	-0,388
0,7050	-0,407
0,7060	-0,426
0,7070	-0,446
0,7080	-0,465
0,7090	-0,484
0,7100	-0,503
0,7110	-0,522
0,7120	-0,540
0,7130	-0,559
0,7140	-0,578
0,7150	-0,595
0,7160	-0,614
0,7170	-0,631
0,7180	-0,650
0,7190	-0,668
0,7200	-0,685
0,7210	-0,702
0,7220	-0,721
0,7230	-0,737
0,7240	-0,754
0,7250	-0,771
0,7260	-0,789
0,7270	-0,804
0,7280	-0,820
0,7290	-0,837
0,7300	-0,853
0,7310	-0,867
0,7320	-0,883
0,7330	-0,898
0,7340	-0,913
0,7350	-0,927
0,7360	-0,941
0,7370	-0,955
0,7380	-0,969
0,7390	-0,982
0,7400	-0,994
0,7410	-1,007
0,7420	-1,019
0,7430	-1,032
0,7440	-1,045
0,7450	-1,056
0,7460	-1,067
0,7470	-1,078
0,7480	-1,089
0,7490	-1,098
0,7500	-1,109
0,7510	-1,118
0,7520	-1,128
0,7530	-1,136
0,7540	-1,145
0,7550	-1,153
0,7560	-1,161
0,7570	-1,169
0,7580	-1,177
0,7590	-1,183
0,7600	-1,189
0,7610	-1,195
0,7620	-1,200
0,7630	-1,206
0,7640	-1,211
0,7650	-1,217
0,7660	-1,221
0,7670	-1,225
0,7680	-1,228
0,7690	-1,232
0,7700	-1,235
0,7710	-1,238
0,7720	-1,239
0,7730	-1,243
0,7740	-1,244
0,7750	-1,246
0,7760	-1,246
0,7770	-1,247
0,7780	-1,247
0,7790	-1,247
0,7800	-1,247
0,7810	-1,247
0,7820	-1,247
0,7830	-1,246
0,7840	-1,244
0,7850	-1,241
0,7860	-1,239
0,7870	-1,236
0,7880	-1,233
0,7890	-1,232
0,7900	-1,228
0,7910	-1,224
0,7920	-1,219
0,7930	-1,214
0,7940	-1,210
0,7950	-1,203
0,7960	-1,199
0,7970	-1,192
0,7980	-1,186
0,7990	-1,180
0,8000	-1,172
0,8010	-1,166
0,8020	-1,158
0,8030	-1,150
0,8040	-1,140
0,8050	-1,133
0,8060	-1,123
0,8070	-1,115
0,8080	-1,104
0,8090	-1,095
0,8100	-1,085
0,8110	-1,074
0,8120	-1,063
0,8130	-1,052
0,8140	-1,041
0,8150	-1,029
0,8160	-1,018
0,8170	-1,005
0,8180	-0,993
0,8190	-0,980
0,8200	-0,968
0,8210	-0,955
0,8220	-0,942
0,8230	-0,928
0,8240	-0,916
0,8250	-0,902
0,8260	-0,886
0,8270	-0,872
0,8280	-0,858
0,8290	-0,844
0,8300	-0,828
0,8310	-0,814
0,8320	-0,798
0,8330	-0,782
0,8340	-0,767
0,8350	-0,749
0,8360	-0,734
0,8370	-0,718
0,8380	-0,701
0,8390	-0,685
0,8400	-0,669
0,8410	-0,652
0,8420	-0,635
0,8430	-0,617
0,8440	-0,600
0,8450	-0,583
0,8460	-0,564
0,8470	-0,547
0,8480	-0,529
0,8490	-0,512
0,8500	-0,493
0,8510	-0,476
0,8520	-0,457
0,8530	-0,440
0,8540	-0,423
0,8550	-0,404
0,8560	-0,385
0,8570	-0,368
0,8580	-0,349
0,8590	-0,331
0,8600	-0,313
0,8610	-0,294
0,8620	-0,276
0,8630	-0,258
0,8640	-0,239
0,8650	-0,221
0,8660	-0,203
0,8670	-0,185
0,8680	-0,167
0,8690	-0,149
0,8700	-0,130
0,8710	-0,113
0,8720	-0,096
0,8730	-0,077
0,8740	-0,060
0,8750	-0,042
0,8760	-0,025
0,8770	-0,008
0,8780	0,009
0,8790	0,025
0,8800	0,042
0,8810	0,060
0,8820	0,075
0,8830	0,093
0,8840	0,108
0,8850	0,124
0,8860	0,141
0,8870	0,157
0,8880	0,171
0,8890	0,187
0,8900	0,201
0,8910	0,217
0,8920	0,231
0,8930	0,247
0,8940	0,261
0,8950	0,275
0,8960	0,289
0,8970	0,302
0,8980	0,316
0,8990	0,328
0,9000	0,341
0,9010	0,355
0,9020	0,368
0,9030	0,380
0,9040	0,393
0,9050	0,405
0,9060	0,416
0,9070	0,427
0,9080	0,438
0,9090	0,449
0,9100	0,462
0,9110	0,471
0,9120	0,482
0,9130	0,493
0,9140	0,503
0,9150	0,512
0,9160	0,522
0,9170	0,531
0,9180	0,540
0,9190	0,548
0,9200	0,558
0,9210	0,565
0,9220	0,575
0,9230	0,583
0,9240	0,591
0,9250	0,597
0,9260	0,605
0,9270	0,613
0,9280	0,619
0,9290	0,625
0,9300	0,631
0,9310	0,638
0,9320	0,644
0,9330	0,650
0,9340	0,657
0,9350	0,663
0,9360	0,668
0,9370	0,672
0,9380	0,677
0,9390	0,682
0,9400	0,686
0,9410	0,691
0,9420	0,696
0,9430	0,699
0,9440	0,704
0,9450	0,707
0,9460	0,712
0,9470	0,715
0,9480	0,718
0,9490	0,719
0,9500	0,723
0,9510	0,726
0,9520	0,729
0,9530	0,732
0,9540	0,734
0,9550	0,735
0,9560	0,737
0,9570	0,740
0,9580	0,741
0,9590	0,743
0,9600	0,745
0,9610	0,746
0,9620	0,746
0,9630	0,748
0,9640	0,748
0,9650	0,749
0,9660	0,749
0,9670	0,751
0,9680	0,751
0,9690	0,751
0,9700	0,751
0,9710	0,751
0,9720	0,751
0,9730	0,751
0,9740	0,751
0,9750	0,751
0,9760	0,749
0,9770	0,749
0,9780	0,748
0,9790	0,746
0,9800	0,745
0,9810	0,743
0,9820	0,743
0,9830	0,741
0,9840	0,738
0,9850	0,737
0,9860	0,735
0,9870	0,732
0,9880	0,730
0,9890	0,727
0,9900	0,726
0,9910	0,723
0,9920	0,719
0,9930	0,716
0,9940	0,713
0,9950	0,708
0,9960	0,705
0,9970	0,702
0,9980	0,697
0,9990	0,694
1,0000	0,690
1,0010	0,685
1,0020	0,680
1,0030	0,675
1,0040	0,671
1,0050	0,666
1,0060	0,660
1,0070	0,655
1,0080	0,649
1,0090	0,642
1,0100	0,636
1,0110	0,630
1,0120	0,624
1,0130	0,617
1,0140	0,611
1,0150	0,603
1,0160	0,595
1,0170	0,589
1,0180	0,581
1,0190	0,573
1,0200	0,565
1,0210	0,558
1,0220	0,548
1,0230	0,540
1,0240	0,531
1,0250	0,522
1,0260	0,512
1,0270	0,503
1,0280	0,493
1,0290	0,482
1,0300	0,473
1,0310	0,462
1,0320	0,452
1,0330	0,440
1,0340	0,429
1,0350	0,418
1,0360	0,405
1,0370	0,394
1,0380	0,382
1,0390	0,369
1,0400	0,357
1,0410	0,344
1,0420	0,331
1,0430	0,317
1,0440	0,303
1,0450	0,291
1,0460	0,276
1,0470	0,262
1,0480	0,247
1,0490	0,232
1,0500	0,217
1,0510	0,203
1,0520	0,187
1,0530	0,171
1,0540	0,156
1,0550	0,140
1,0560	0,123
1,0570	0,107
1,0580	0,090
1,0590	0,072
1,0600	0,057
1,0610	0,039
1,0620	0,022
1,0630	0,005
1,0640	-0,014
1,0650	-0,031
1,0660	-0,049
1,0670	-0,068
1,0680	-0,085
1,0690	-0,104
1,0700	-0,123
1,0710	-0,141
1,0720	-0,160
1,0730	-0,178
1,0740	-0,196
1,0750	-0,217
1,0760	-0,236
1,0770	-0,254
1,0780	-0,273
1,0790	-0,292
1,0800	-0,311
1,0810	-0,330
1,0820	-0,349
1,0830	-0,368
1,0840	-0,386
1,0850	-0,407
1,0860	-0,426
1,0870	-0,445
1,0880	-0,463
1,0890	-0,482
1,0900	-0,501
1,0910	-0,520
1,0920	-0,539
1,0930	-0,558
1,0940	-0,576
1,0950	-0,594
1,0960	-0,613
1,0970	-0,630
1,0980	-0,649
1,0990	-0,666
1,1000	-0,685
1,1010	-0,702
1,1020	-0,719
1,1030	-0,737
1,1040	-0,754
1,1050	-0,770
1,1060	-0,787
1,1070	-0,803
1,1080	-0,820
1,1090	-0,836
1,1100	-0,851
1,1110	-0,867
1,1120	-0,883
1,1130	-0,897
1,1140	-0,911
1,1150	-0,927
1,1160	-0,941
1,1170	-0,953
1,1180	-0,968
1,1190	-0,982
1,1200	-0,994
1,1210	-1,007
1,1220	-1,019
1,1230	-1,032
1,1240	-1,043
1,1250	-1,056
1,1260	-1,067
1,1270	-1,078
1,1280	-1,087
1,1290	-1,098
1,1300	-1,109
1,1310	-1,118
1,1320	-1,128
1,1330	-1,136
1,1340	-1,145
1,1350	-1,153
1,1360	-1,161
1,1370	-1,169
1,1380	-1,175
1,1390	-1,183
1,1400	-1,189
1,1410	-1,195
1,1420	-1,200
1,1430	-1,206
1,1440	-1,211
1,1450	-1,216
1,1460	-1,221
1,1470	-1,225
1,1480	-1,228
1,1490	-1,232
1,1500	-1,235
1,1510	-1,238
1,1520	-1,239
1,1530	-1,243
1,1540	-1,244
1,1550	-1,246
1,1560	-1,246
1,1570	-1,247
1,1580	-1,247
1,1590	-1,247
1,1600	-1,247
1,1610	-1,247
1,1620	-1,247
1,1630	-1,246
1,1640	-1,244
1,1650	-1,241
1,1660	-1,239
1,1670	-1,236
1,1680	-1,233
1,1690	-1,230
1,1700	-1,227
1,1710	-1,224
1,1720	-1,219
1,1730	-1,214
1,1740	-1,210
1,1750	-1,203
1,1760	-1,199
1,1770	-1,192
1,1780	-1,186
1,1790	-1,180
1,1800	-1,172
1,1810	-1,166
1,1820	-1,158
1,1830	-1,150
1,1840	-1,140
1,1850	-1,133
1,1860	-1,123
1,1870	-1,114
1,1880	-1,104
1,1890	-1,095
1,1900	-1,084
1,1910	-1,073
1,1920	-1,063
1,1930	-1,052
1,1940	-1,040
1,1950	-1,029
1,1960	-1,018
1,1970	-1,005
1,1980	-0,993
1,1990	-0,980
1,2000	-0,968
1,2010	-0,955
1,2020	-0,941
1,2030	-0,928
1,2040	-0,914
1,2050	-0,900
1,2060	-0,886
1,2070	-0,872
1,2080	-0,856
1,2090	-0,842
1,2100	-0,828
1,2110	-0,812
1,2120	-0,798
1,2130	-0,782
1,2140	-0,765
1,2150	-0,749
1,2160	-0,732
1,2170	-0,716
1,2180	-0,701
1,2190	-0,683
1,2200	-0,668
1,2210	-0,650
1,2220	-0,633
1,2230	-0,616
1,2240	-0,598
1,2250	-0,581
1,2260	-0,564
1,2270	-0,547
1,2280	-0,528
1,2290	-0,511
1,2300	-0,493
1,2310	-0,474
1,2320	-0,457
1,2330	-0,438
1,2340	-0,419
1,2350	-0,402
1,2360	-0,383
1,2370	-0,366
1,2380	-0,347
1,2390	-0,330
1,2400	-0,311
1,2410	-0,292
1,2420	-0,275
1,2430	-0,256
1,2440	-0,237
1,2450	-0,220
1,2460	-0,201
1,2470	-0,184
1,2480	-0,165
1,2490	-0,148
1,2500	-0,129
1,2510	-0,112
1,2520	-0,093
1,2530	-0,075
1,2540	-0,058
1,2550	-0,041
1,2560	-0,024
1,2570	-0,006
1,2580	0,011
1,2590	0,028
1,2600	0,044
1,2610	0,061
1,2620	0,079
1,2630	0,094
1,2640	0,110
1,2650	0,127
1,2660	0,143
1,2670	0,159
1,2680	0,174
1,2690	0,188
1,2700	0,204
1,2710	0,218
1,2720	0,232
1,2730	0,248
1,2740	0,262
1,2750	0,276
1,2760	0,291
1,2770	0,303
1,2780	0,317
1,2790	0,330
1,2800	0,342
1,2810	0,357
1,2820	0,369
1,2830	0,382
1,2840	0,394
1,2850	0,407
1,2860	0,418
1,2870	0,429
1,2880	0,440
1,2890	0,452
1,2900	0,463
1,2910	0,473
1,2920	0,484
1,2930	0,495
1,2940	0,504
1,2950	0,514
1,2960	0,523
1,2970	0,533
1,2980	0,542
1,2990	0,550
1,3000	0,559
1,3010	0,567
1,3020	0,575
1,3030	0,583
1,3040	0,591
1,3050	0,598
1,3060	0,606
1,3070	0,613
1,3080	0,620
1,3090	0,627
1,3100	0,633
1,3110	0,639
1,3120	0,646
1,3130	0,652
1,3140	0,658
1,3150	0,663
1,3160	0,669
1,3170	0,674
1,3180	0,679
1,3190	0,683
1,3200	0,688
1,3210	0,693
1,3220	0,696
1,3230	0,701
1,3240	0,705
1,3250	0,708
1,3260	0,712
1,3270	0,715
1,3280	0,718
1,3290	0,721
1,3300	0,724
1,3310	0,727
1,3320	0,729
1,3330	0,732
1,3340	0,734
1,3350	0,737
1,3360	0,738
1,3370	0,740
1,3380	0,741
1,3390	0,743
1,3400	0,745
1,3410	0,746
1,3420	0,746
1,3430	0,748
1,3440	0,749
1,3450	0,749
1,3460	0,749
1,3470	0,751
1,3480	0,751
1,3490	0,751
1,3500	0,751
1,3510	0,751
1,3520	0,751
1,3530	0,751
1,3540	0,751
1,3550	0,751
1,3560	0,749
1,3570	0,748
1,3580	0,748
1,3590	0,746
1,3600	0,745
1,3610	0,743
1,3620	0,741
1,3630	0,740
1,3640	0,738
1,3650	0,737
1,3660	0,734
1,3670	0,732
1,3680	0,729
1,3690	0,727
1,3700	0,724
1,3710	0,721
1,3720	0,718
1,3730	0,715
1,3740	0,712
1,3750	0,708
1,3760	0,704
1,3770	0,701
1,3780	0,696
1,3790	0,693
1,3800	0,688
1,3810	0,683
1,3820	0,679
1,3830	0,674
1,3840	0,669
1,3850	0,663
1,3860	0,658
1,3870	0,652
1,3880	0,647
1,3890	0,641
1,3900	0,635
1,3910	0,628
1,3920	0,622
1,3930	0,614
1,3940	0,608
1,3950	0,600
1,3960	0,594
1,3970	0,586
1,3980	0,578
1,3990	0,570
1,4000	0,562
1,4010	0,553
1,4020	0,545
1,4030	0,536
1,4040	0,526
1,4050	0,517
1,4060	0,507
1,4070	0,498
1,4080	0,489
1,4090	0,479
1,4100	0,468
1,4110	0,457
1,4120	0,446
1,4130	0,435
1,4140	0,424
1,4150	0,412
1,4160	0,401
1,4170	0,388
1,4180	0,375
1,4190	0,364
1,4200	0,350
1,4210	0,338
1,4220	0,325
1,4230	0,311
1,4240	0,297
1,4250	0,283
1,4260	0,269
1,4270	0,254
1,4280	0,240
1,4290	0,226
1,4300	0,210
1,4310	0,195
1,4320	0,179
1,4330	0,163
1,4340	0,148
1,4350	0,132
1,4360	0,115
1,4370	0,099
1,4380	0,082
1,4390	0,064
1,4400	0,047
1,4410	0,030
1,4420	0,013
1,4430	-0,005
1,4440	-0,022
1,4450	-0,039
1,4460	-0,058
1,4470	-0,075
1,4480	-0,094
1,4490	-0,113
1,4500	-0,130
1,4510	-0,149
1,4520	-0,168
1,4530	-0,187
1,4540	-0,206
1,4550	-0,225
1,4560	-0,245
1,4570	-0,264
1,4580	-0,283
1,4590	-0,302
1,4600	-0,320
1,4610	-0,339
1,4620	-0,358
1,4630	-0,377
1,4640	-0,396
1,4650	-0,415
1,4660	-0,435
