Winkelposition, Messreihe #1
Zeit ( s )	Winkelposition ( rad )
28,2000	0,597
28,2500	-0,168
28,3000	-0,042
28,3500	0,782
28,4000	1,555
28,4500	1,759
28,5000	1,162
28,5500	0,156
28,6000	-0,228
28,6500	0,298
28,7000	1,199
28,7500	1,737
28,8000	1,585
28,8500	0,675
28,9000	-0,141
28,9500	-0,082
29,0000	0,719
29,0500	1,517
29,1000	1,769
29,1500	1,227
29,2000	0,212
29,2500	-0,231
29,3000	0,242
29,3500	1,142
29,4000	1,720
29,4500	1,623
29,5000	0,746
29,5500	-0,110
29,6000	-0,115
29,6500	0,655
29,7000	1,480
29,7500	1,773
29,8000	1,286
29,8500	0,272
29,9000	-0,231
29,9500	0,185
30,0000	1,082
30,0500	1,698
30,1000	1,657
30,1500	0,822
30,2000	-0,075
30,2500	-0,143
30,3000	0,597
30,3500	1,439
30,4000	1,775
30,4500	1,346
30,5000	0,336
30,5500	-0,226
30,6000	0,135
30,6500	1,029
30,7000	1,679
30,7500	1,682
30,8000	0,884
30,8500	-0,038
30,9000	-0,168
30,9500	0,536
31,0000	1,395
31,0500	1,773
31,1000	1,398
31,1500	0,396
31,2000	-0,218
31,2500	0,088
31,3000	0,971
31,3500	1,652
31,4000	1,707
31,4500	0,957
31,5000	0,003
31,5500	-0,188
31,6000	0,476
31,6500	1,348
31,7000	1,769
31,7500	1,450
31,8000	0,462
31,8500	-0,206
31,9000	0,044
31,9500	0,914
32,0000	1,626
32,0500	1,728
32,1000	1,021
32,1500	0,047
32,2000	-0,204
32,2500	0,421
32,3000	1,307
32,3500	1,764
32,4000	1,491
32,4500	0,523
32,5000	-0,192
32,5500	0,006
32,6000	0,859
32,6500	1,598
32,7000	1,742
32,7500	1,082
32,8000	0,091
32,8500	-0,217
32,9000	0,369
32,9500	1,263
33,0000	1,755
33,0500	1,530
33,1000	0,581
33,1500	-0,173
33,2000	-0,031
33,2500	0,798
33,3000	1,565
33,3500	1,756
33,4000	1,145
33,4500	0,141
33,5000	-0,226
33,5500	0,314
33,6000	1,213
33,6500	1,740
33,7000	1,574
33,7500	0,655
33,8000	-0,149
33,8500	-0,071
33,9000	0,740
33,9500	1,532
34,0000	1,766
34,0500	1,206
34,1000	0,195
34,1500	-0,231
34,2000	0,259
34,2500	1,159
34,3000	1,726
34,3500	1,610
34,4000	0,721
34,4500	-0,119
34,5000	-0,105
34,5500	0,675
34,6000	1,492
34,6500	1,773
34,7000	1,268
34,7500	0,253
34,8000	-0,232
34,8500	0,204
34,9000	1,104
34,9500	1,706
35,0000	1,643
35,0500	0,792
35,1000	-0,088
35,1500	-0,134
35,2000	0,620
35,2500	1,453
35,3000	1,775
35,3500	1,324
35,4000	0,311
35,4500	-0,229
35,5000	0,154
35,5500	1,049
35,6000	1,687
35,6500	1,673
35,7000	0,861
35,7500	-0,053
35,8000	-0,159
35,8500	0,561
35,9000	1,412
35,9500	1,775
36,0000	1,376
36,0500	0,371
36,1000	-0,221
36,1500	0,105
36,2000	0,993
36,2500	1,662
36,3000	1,700
36,3500	0,933
36,4000	-0,011
36,4500	-0,182
36,5000	0,493
36,5500	1,362
36,6000	1,772
36,6500	1,436
36,7000	0,441
36,7500	-0,210
36,8000	0,058
36,8500	0,931
36,9000	1,632
36,9500	1,723
37,0000	1,004
37,0500	0,035
37,1000	-0,201
37,1500	0,437
37,2000	1,319
37,2500	1,766
37,3000	1,480
37,3500	0,509
37,4000	-0,196
37,4500	0,014
37,5000	0,870
37,5500	1,602
37,6000	1,740
37,6500	1,071
37,7000	0,085
37,7500	-0,217
37,8000	0,375
37,8500	1,266
37,9000	1,756
37,9500	1,530
38,0000	0,580
38,0500	-0,174
38,1000	-0,030
38,1500	0,804
38,2000	1,569
38,2500	1,755
38,3000	1,139
38,3500	0,137
38,4000	-0,225
38,4500	0,319
38,5000	1,217
38,5500	1,742
38,6000	1,571
38,6500	0,650
38,7000	-0,151
38,7500	-0,068
38,8000	0,748
38,8500	1,536
38,9000	1,764
38,9500	1,200
39,0000	0,188
39,0500	-0,231
39,1000	0,264
39,1500	1,166
39,2000	1,728
39,2500	1,607
39,3000	0,715
39,3500	-0,124
39,4000	-0,099
39,4500	0,690
39,5000	1,502
39,5500	1,772
39,6000	1,253
39,6500	0,239
39,7000	-0,232
39,7500	0,215
39,8000	1,117
39,8500	1,712
39,9000	1,637
39,9500	0,778
40,0000	-0,097
40,0500	-0,126
40,1000	0,636
40,1500	1,464
40,2000	1,775
40,2500	1,310
40,3000	0,294
40,3500	-0,229
40,4000	0,168
40,4500	1,065
40,5000	1,693
40,5500	1,665
40,6000	0,842
40,6500	-0,064
40,7000	-0,152
40,7500	0,576
40,8000	1,425
40,8500	1,775
40,9000	1,363
40,9500	0,357
41,0000	-0,223
41,0500	0,118
41,1000	1,010
41,1500	1,671
41,2000	1,690
41,2500	0,906
41,3000	-0,025
41,3500	-0,176
41,4000	0,514
41,4500	1,378
41,5000	1,773
41,5500	1,417
41,6000	0,419
41,6500	-0,215
41,7000	0,072
41,7500	0,950
41,8000	1,643
41,8500	1,715
41,9000	0,980
41,9500	0,020
42,0000	-0,196
42,0500	0,452
42,1000	1,334
42,1500	1,767
42,2000	1,467
42,2500	0,489
42,3000	-0,201
42,3500	0,025
42,4000	0,888
42,4500	1,612
42,5000	1,736
42,5500	1,049
42,6000	0,069
42,6500	-0,212
42,7000	0,394
42,7500	1,286
42,8000	1,761
42,8500	1,511
42,9000	0,551
42,9500	-0,182
43,0000	-0,014
43,0500	0,826
43,1000	1,582
43,1500	1,750
43,2000	1,112
43,2500	0,116
43,3000	-0,221
43,3500	0,344
43,4000	1,241
43,4500	1,748
43,5000	1,550
43,5500	0,614
43,6000	-0,163
43,6500	-0,047
43,7000	0,781
43,7500	1,557
43,8000	1,758
43,8500	1,164
43,9000	0,157
43,9500	-0,228
44,0000	0,297
44,0500	1,197
44,1000	1,737
44,1500	1,583
44,2000	0,672
44,2500	-0,141
44,3000	-0,080
44,3500	0,726
44,4000	1,524
44,4500	1,767
44,5000	1,219
44,5500	0,207
44,6000	-0,231
44,6500	0,242
44,7000	1,144
44,7500	1,722
44,8000	1,618
44,8500	0,740
44,9000	-0,115
44,9500	-0,110
45,0000	0,669
45,0500	1,486
45,1000	1,773
45,1500	1,277
45,2000	0,261
45,2500	-0,231
45,3000	0,196
45,3500	1,096
45,4000	1,704
45,4500	1,649
45,5000	0,807
45,5500	-0,082
45,6000	-0,140
45,6500	0,603
45,7000	1,442
45,7500	1,775
45,8000	1,338
45,8500	0,328
45,9000	-0,228
45,9500	0,141
46,0000	1,040
46,0500	1,682
46,1000	1,678
46,1500	0,873
46,2000	-0,046
46,2500	-0,165
46,3000	0,545
46,3500	1,403
46,4000	1,775
46,4500	1,389
46,5000	0,385
46,5500	-0,221
46,6000	0,099
46,6500	0,985
46,7000	1,657
46,7500	1,701
46,8000	0,939
46,8500	-0,006
46,9000	-0,185
46,9500	0,496
47,0000	1,370
47,0500	1,772
47,1000	1,426
47,1500	0,435
47,2000	-0,212
47,2500	0,061
47,3000	0,938
47,3500	1,637
47,4000	1,718
47,4500	0,991
47,5000	0,027
47,5500	-0,199
47,6000	0,451
47,6500	1,329
47,7000	1,766
47,7500	1,469
47,8000	0,492
47,8500	-0,199
47,9000	0,024
47,9500	0,886
48,0000	1,612
48,0500	1,734
48,1000	1,049
48,1500	0,068
48,2000	-0,210
48,2500	0,397
48,3000	1,286
48,3500	1,759
48,4000	1,508
48,4500	0,550
48,5000	-0,184
48,5500	-0,013
48,6000	0,834
48,6500	1,583
48,7000	1,748
48,7500	1,111
48,8000	0,112
48,8500	-0,221
48,9000	0,346
48,9500	1,243
49,0000	1,750
49,0500	1,547
49,1000	0,611
49,1500	-0,165
49,2000	-0,047
49,2500	0,781
49,3000	1,555
49,3500	1,758
49,4000	1,161
49,4500	0,156
49,5000	-0,228
49,5500	0,298
49,6000	1,199
49,6500	1,737
49,7000	1,580
49,7500	0,668
49,8000	-0,145
49,8500	-0,077
49,9000	0,730
49,9500	1,524
50,0000	1,766
50,0500	1,216
50,1000	0,204
50,1500	-0,231
50,2000	0,251
50,2500	1,155
50,3000	1,725
50,3500	1,613
50,4000	0,732
50,4500	-0,116
50,5000	-0,107
50,5500	0,672
50,6000	1,492
50,6500	1,772
50,7000	1,268
50,7500	0,254
50,8000	-0,231
50,8500	0,204
50,9000	1,106
50,9500	1,706
51,0000	1,645
51,0500	0,796
51,1000	-0,086
51,1500	-0,137
51,2000	0,614
51,2500	1,450
51,3000	1,775
51,3500	1,326
51,4000	0,314
51,4500	-0,228
51,5000	0,151
51,5500	1,043
51,6000	1,684
51,6500	1,674
51,7000	0,867
51,7500	-0,047
51,8000	-0,162
51,8500	0,556
51,9000	1,411
51,9500	1,773
52,0000	1,379
52,0500	0,379
52,1000	-0,221
52,1500	0,102
52,2000	0,990
52,2500	1,660
52,3000	1,698
52,3500	0,935
52,4000	-0,009
52,4500	-0,184
52,5000	0,496
52,5500	1,365
52,6000	1,770
52,6500	1,431
52,7000	0,441
52,7500	-0,210
52,8000	0,055
52,8500	0,928
52,9000	1,634
52,9500	1,720
53,0000	0,999
53,0500	0,033
53,1000	-0,201
53,1500	0,434
53,2000	1,315
53,2500	1,764
53,3000	1,484
53,3500	0,514
53,4000	-0,193
53,4500	0,011
53,5000	0,867
53,5500	1,601
53,6000	1,740
53,6500	1,078
53,7000	0,088
53,7500	-0,217
53,8000	0,372
53,8500	1,264
53,9000	1,755
53,9500	1,528
54,0000	0,581
54,0500	-0,174
54,1000	-0,030
54,1500	0,807
54,2000	1,571
54,2500	1,753
54,3000	1,136
54,3500	0,135
54,4000	-0,226
54,4500	0,319
54,5000	1,219
54,5500	1,744
54,6000	1,566
54,6500	0,647
54,7000	-0,152
54,7500	-0,068
54,8000	0,745
54,8500	1,532
54,9000	1,764
54,9500	1,203
55,0000	0,190
55,0500	-0,231
55,1000	0,265
55,1500	1,167
55,2000	1,728
55,2500	1,605
55,3000	0,716
55,3500	-0,124
55,4000	-0,099
55,4500	0,686
55,5000	1,499
55,5500	1,770
55,6000	1,258
55,6500	0,247
55,7000	-0,232
55,7500	0,210
55,8000	1,112
55,8500	1,709
55,9000	1,640
55,9500	0,787
56,0000	-0,091
56,0500	-0,134
56,1000	0,624
56,1500	1,458
56,2000	1,773
56,2500	1,316
56,3000	0,305
56,3500	-0,229
56,4000	0,157
56,4500	1,051
56,5000	1,687
56,5500	1,671
56,6000	0,858
56,6500	-0,053
56,7000	-0,159
56,7500	0,564
56,8000	1,415
56,8500	1,773
56,9000	1,374
56,9500	0,369
57,0000	-0,221
57,0500	0,107
57,1000	0,996
57,1500	1,662
57,2000	1,696
57,2500	0,930
57,3000	-0,013
57,3500	-0,182
57,4000	0,501
57,4500	1,368
57,5000	1,770
57,5500	1,429
57,6000	0,435
57,6500	-0,212
57,7000	0,060
57,7500	0,936
57,8000	1,637
57,8500	1,718
57,9000	0,994
57,9500	0,030
58,0000	-0,201
58,0500	0,438
58,1000	1,318
58,1500	1,764
58,2000	1,478
58,2500	0,506
58,3000	-0,196
58,3500	0,017
58,4000	0,878
58,4500	1,605
58,5000	1,737
58,5500	1,063
58,6000	0,079
58,6500	-0,214
58,7000	0,383
58,7500	1,275
58,8000	1,758
58,8500	1,521
58,9000	0,570
58,9500	-0,178
59,0000	-0,024
59,0500	0,815
59,1000	1,574
59,1500	1,751
59,2000	1,128
59,2500	0,129
59,3000	-0,225
59,3500	0,325
59,4000	1,224
59,4500	1,745
59,5000	1,561
59,5500	0,638
59,6000	-0,156
59,6500	-0,061
59,7000	0,757
59,7500	1,543
59,8000	1,762
59,8500	1,184
59,9000	0,176
59,9500	-0,231
60,0000	0,278
60,0500	1,178
60,1000	1,731
60,1500	1,598
60,2000	0,701
60,2500	-0,129
60,3000	-0,094
60,3500	0,697
60,4000	1,506
60,4500	1,770
60,5000	1,247
60,5500	0,237
60,6000	-0,232
60,6500	0,220
60,7000	1,123
60,7500	1,714
60,8000	1,630
60,8500	0,771
60,9000	-0,096
60,9500	-0,129
61,0000	0,631
61,0500	1,462
61,1000	1,773
61,1500	1,310
61,2000	0,298
61,2500	-0,229
61,3000	0,163
61,3500	1,060
61,4000	1,690
61,4500	1,667
61,5000	0,847
61,5500	-0,058
61,6000	-0,156
61,6500	0,570
61,7000	1,418
61,7500	1,773
61,8000	1,371
61,8500	0,368
61,9000	-0,223
61,9500	0,110
62,0000	0,999
62,0500	1,665
62,1000	1,695
62,1500	0,927
62,2000	-0,016
62,2500	-0,181
62,3000	0,501
62,3500	1,368
62,4000	1,770
62,4500	1,429
62,5000	0,438
62,5500	-0,210
62,6000	0,057
62,6500	0,930
62,7000	1,634
62,7500	1,722
62,8000	1,002
62,8500	0,036
62,9000	-0,203
62,9500	0,430
63,0000	1,313
63,0500	1,762
63,1000	1,486
63,1500	0,517
63,2000	-0,193
63,2500	0,008
63,3000	0,866
63,3500	1,601
63,4000	1,740
63,4500	1,074
63,5000	0,086
63,5500	-0,217
63,6000	0,372
63,6500	1,264
63,7000	1,755
63,7500	1,530
63,8000	0,586
63,8500	-0,173
63,9000	-0,033
63,9500	0,798
64,0000	1,565
64,0500	1,756
64,1000	1,151
64,1500	0,148
64,2000	-0,228
64,2500	0,306
64,3000	1,210
64,3500	1,740
64,4000	1,574
64,4500	0,661
64,5000	-0,146
64,5500	-0,075
64,6000	0,730
64,6500	1,524
64,7000	1,767
64,7500	1,219
64,8000	0,207
64,8500	-0,232
64,9000	0,245
64,9500	1,147
65,0000	1,722
65,0500	1,618
65,1000	0,741
65,1500	-0,112
65,2000	-0,112
65,2500	0,663
65,3000	1,484
65,3500	1,773
65,4000	1,285
65,4500	0,272
65,5000	-0,231
65,5500	0,187
65,6000	1,084
65,6500	1,698
65,7000	1,657
65,7500	0,825
65,8000	-0,072
65,8500	-0,148
65,9000	0,594
65,9500	1,437
66,0000	1,775
66,0500	1,345
66,1000	0,338
66,1500	-0,226
66,2000	0,130
66,2500	1,023
66,3000	1,674
66,3500	1,685
66,4000	0,895
66,4500	-0,031
66,5000	-0,171
66,5500	0,528
66,6000	1,389
66,6500	1,772
66,7000	1,409
66,7500	0,412
66,8000	-0,217
66,8500	0,077
66,9000	0,960
66,9500	1,646
67,0000	1,712
67,0500	0,974
67,1000	0,017
67,1500	-0,195
67,2000	0,459
67,2500	1,335
67,3000	1,767
67,3500	1,467
67,4000	0,487
67,4500	-0,199
67,5000	0,024
67,5500	0,888
67,6000	1,613
67,6500	1,734
67,7000	1,051
67,7500	0,071
67,8000	-0,212
67,8500	0,385
67,9000	1,274
67,9500	1,756
68,0000	1,522
68,0500	0,572
68,1000	-0,178
68,1500	-0,024
68,2000	0,817
68,2500	1,574
68,3000	1,753
68,3500	1,128
68,4000	0,127
68,4500	-0,225
68,5000	0,325
68,5500	1,221
68,6000	1,744
68,6500	1,568
68,7000	0,647
68,7500	-0,152
68,8000	-0,066
68,8500	0,748
68,9000	1,535
68,9500	1,766
69,0000	1,203
69,0500	0,193
69,1000	-0,231
69,1500	0,259
69,2000	1,166
69,2500	1,728
69,3000	1,607
69,3500	0,721
69,4000	-0,121
69,4500	-0,104
69,5000	0,680
69,5500	1,494
69,6000	1,772
69,6500	1,269
69,7000	0,256
69,7500	-0,232
69,8000	0,204
69,8500	1,103
69,9000	1,706
69,9500	1,646
70,0000	0,798
70,0500	-0,086
70,1000	-0,137
70,1500	0,616
70,2000	1,451
70,2500	1,775
70,3000	1,330
70,3500	0,322
70,4000	-0,228
70,4500	0,146
70,5000	1,040
70,5500	1,682
70,6000	1,679
70,6500	0,878
70,7000	-0,041
70,7500	-0,167
70,8000	0,545
70,8500	1,401
70,9000	1,773
70,9500	1,395
71,0000	0,394
71,0500	-0,218
71,1000	0,086
71,1500	0,966
71,2000	1,649
71,2500	1,709
71,3000	0,963
71,3500	0,008
71,4000	-0,190
71,4500	0,474
71,5000	1,346
71,5500	1,769
71,6000	1,455
71,6500	0,473
71,7000	-0,204
71,7500	0,036
71,8000	0,908
71,8500	1,621
71,9000	1,729
71,9500	1,034
72,0000	0,055
72,0500	-0,209
72,1000	0,410
72,1500	1,297
72,2000	1,761
72,2500	1,503
72,3000	0,542
72,3500	-0,185
72,4000	-0,009
72,4500	0,839
72,5000	1,587
72,5500	1,748
72,6000	1,109
72,6500	0,115
72,7000	-0,223
72,7500	0,339
72,8000	1,236
72,8500	1,748
72,9000	1,554
72,9500	0,624
73,0000	-0,160
73,0500	-0,055
73,1000	0,768
73,1500	1,546
73,2000	1,762
73,2500	1,181
73,3000	0,173
73,3500	-0,229
73,4000	0,281
73,4500	1,184
73,5000	1,734
73,5500	1,596
73,6000	0,699
73,6500	-0,130
73,7000	-0,093
73,7500	0,701
73,8000	1,508
73,8500	1,770
73,9000	1,246
73,9500	0,236
74,0000	-0,232
74,0500	0,220
74,1000	1,123
74,1500	1,714
74,2000	1,634
74,2500	0,774
74,3000	-0,097
74,3500	-0,127
74,4000	0,635
74,4500	1,466
74,5000	1,775
74,5500	1,308
74,6000	0,295
74,6500	-0,231
74,7000	0,168
74,7500	1,065
74,8000	1,692
74,8500	1,667
74,9000	0,845
74,9500	-0,060
75,0000	-0,156
75,0500	0,575
75,1000	1,426
75,1500	1,775
75,2000	1,363
75,2500	0,358
75,3000	-0,225
75,3500	0,116
75,4000	1,008
75,4500	1,668
75,5000	1,693
