Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
46,6000	175,34
46,7000	124,83
46,8000	106,85
46,9000	162,50
47,0000	136,00
47,1000	97,93
47,2000	152,83
47,3000	167,23
47,4000	98,96
47,5000	121,73
47,6000	172,93
47,7000	102,08
47,8000	113,14
47,9000	175,23
48,0000	125,75
48,1000	106,45
48,2000	161,72
48,3000	137,50
48,4000	98,02
48,5000	151,99
48,6000	168,20
48,7000	99,19
48,8000	120,54
48,9000	173,55
49,0000	116,82
49,1000	111,95
49,2000	168,51
49,3000	127,48
49,4000	98,68
49,5000	160,14
49,6000	161,26
49,7000	98,09
49,8000	149,73
49,9000	169,35
50,0000	99,65
50,1000	118,53
50,2000	174,18
50,3000	118,97
50,4000	110,47
50,5000	167,08
50,6000	129,94
50,7000	98,40
50,8000	158,30
50,9000	163,07
51,0000	98,16
51,1000	126,32
51,2000	170,60
51,3000	111,32
51,4000	116,88
51,5000	172,01
51,6000	120,88
51,7000	99,90
51,8000	165,39
51,9000	132,29
52,0000	98,16
52,1000	156,15
52,2000	164,83
52,3000	98,33
52,4000	124,49
52,5000	171,74
52,6000	113,10
52,7000	115,24
52,8000	171,01
52,9000	122,78
53,0000	99,52
0,0000	113,84
0,1000	102,59
0,2000	170,47
0,3000	146,90
0,4000	99,44
0,5000	143,45
0,6000	158,03
0,7000	101,65
0,8000	132,28
0,9000	175,23
1,0000	107,26
1,1000	106,90
1,2000	174,20
1,3000	115,23
1,4000	101,92
1,5000	169,52
1,6000	148,85
1,7000	98,86
1,8000	141,59
1,9000	159,56
2,0000	102,39
2,1000	130,23
2,2000	175,32
2,3000	108,33
2,4000	106,12
2,5000	173,70
2,6000	138,83
2,7000	101,25
2,8000	150,77
2,9000	150,97
3,0000	99,46
3,1000	139,49
3,2000	173,94
3,3000	103,35
3,4000	128,29
3,5000	175,36
3,6000	109,69
3,7000	105,05
3,8000	173,01
3,9000	140,98
4,0000	100,77
4,1000	149,09
4,2000	153,11
4,3000	100,00
4,4000	137,45
4,5000	174,43
4,6000	104,33
4,7000	109,92
4,8000	175,11
4,9000	131,06
5,0000	103,82
5,1000	157,20
5,2000	143,38
5,3000	98,31
5,4000	146,46
5,5000	155,20
5,6000	100,67
5,7000	135,38
5,8000	175,05
5,9000	105,54
6,0000	108,64
6,1000	174,90
6,2000	133,14
6,3000	103,20
6,4000	155,62
6,5000	145,48
6,6000	98,62
6,7000	144,51
6,8000	172,01
6,9000	101,36
7,0000	114,63
7,1000	175,23
7,2000	123,90
7,3000	107,51
7,4000	163,28
7,5000	135,87
7,6000	102,23
7,7000	153,57
7,8000	147,90
7,9000	98,94
8,0000	142,32
8,1000	173,10
8,2000	102,22
8,3000	112,97
8,4000	175,39
8,5000	126,06
8,6000	106,25
8,7000	161,27
8,8000	138,37
8,9000	98,08
9,0000	151,44
9,1000	168,50
9,2000	99,27
9,3000	120,13
9,4000	173,69
9,5000	117,37
9,6000	111,74
9,7000	175,43
9,8000	128,16
9,9000	105,35
10,0000	159,94
10,1000	140,22
10,2000	98,07
10,3000	149,08
10,4000	169,79
10,5000	99,90
10,6000	118,38
10,7000	174,47
10,8000	119,51
10,9000	110,22
11,0000	166,78
11,1000	130,63
11,2000	98,39
11,3000	157,87
11,4000	163,67
11,5000	98,31
11,6000	126,05
11,7000	170,85
11,8000	100,49
11,9000	116,61
12,0000	174,65
12,1000	121,17
12,2000	109,11
12,3000	165,41
12,4000	132,60
12,5000	98,24
12,6000	156,29
12,7000	164,88
12,8000	98,54
12,9000	124,40
13,0000	171,77
13,1000	113,01
13,2000	115,39
13,3000	171,24
13,4000	122,79
13,5000	99,61
13,6000	164,19
13,7000	156,80
13,8000	98,16
13,9000	154,91
14,0000	166,36
14,1000	98,79
14,2000	122,91
14,3000	172,59
14,4000	114,58
14,5000	113,94
14,6000	170,18
14,7000	124,91
14,8000	99,28
14,9000	162,70
15,0000	158,89
15,1000	98,03
15,2000	131,44
15,3000	167,62
15,4000	107,77
15,5000	121,45
15,6000	174,07
15,7000	116,06
15,8000	101,73
15,9000	169,40
16,0000	126,42
16,1000	98,92
16,2000	161,29
16,3000	160,26
16,4000	98,10
16,5000	130,03
16,6000	168,60
16,7000	108,77
16,8000	119,97
16,9000	173,55
17,0000	117,54
17,1000	101,09
17,2000	168,06
17,3000	151,41
17,4000	98,67
17,5000	139,22
17,6000	161,81
17,7000	103,65
17,8000	128,15
17,9000	175,37
18,0000	110,08
18,1000	118,58
18,2000	173,05
18,3000	119,16
18,4000	100,69
18,5000	167,22
18,6000	152,88
18,7000	98,50
18,8000	137,87
18,9000	163,03
19,0000	104,20
19,1000	126,97
19,2000	175,37
19,3000	110,92
19,4000	104,49
19,5000	172,60
19,6000	142,48
19,7000	100,42
19,8000	148,01
19,9000	153,89
20,0000	100,30
20,1000	136,85
20,2000	163,56
20,3000	104,65
20,4000	126,16
20,5000	175,16
20,6000	111,62
20,7000	103,99
20,8000	172,23
20,9000	143,31
21,0000	100,25
21,1000	147,00
21,2000	154,81
21,3000	100,61
21,4000	135,84
21,5000	174,94
21,6000	105,31
21,7000	108,97
21,8000	175,01
21,9000	132,58
22,0000	103,51
22,1000	156,26
22,2000	144,71
22,3000	99,85
22,4000	145,74
22,5000	155,86
22,6000	100,87
22,7000	134,43
22,8000	175,01
22,9000	105,90
23,0000	108,33
23,1000	174,79
23,2000	134,10
23,3000	102,92
23,4000	155,19
23,5000	146,10
23,6000	98,65
23,7000	144,39
23,8000	172,19
23,9000	101,38
24,0000	114,80
24,1000	175,15
24,2000	106,47
24,3000	107,94
24,4000	174,74
24,5000	135,00
24,6000	102,62
24,7000	154,58
24,8000	146,77
24,9000	98,78
25,0000	143,57
25,1000	172,39
25,2000	101,69
25,3000	114,09
25,4000	175,11
25,5000	124,52
25,6000	107,17
25,7000	163,01
25,8000	135,98
25,9000	98,09
26,0000	153,35
26,1000	167,10
26,2000	99,03
26,3000	121,73
26,4000	173,25
26,5000	102,37
26,6000	113,00
26,7000	175,46
26,8000	126,16
26,9000	106,52
27,0000	161,81
27,1000	137,78
27,2000	98,02
27,3000	152,02
27,4000	168,18
27,5000	99,29
27,6000	120,56
27,7000	173,49
27,8000	116,74
27,9000	112,36
28,0000	168,91
28,1000	127,10
28,2000	98,84
28,3000	160,90
28,4000	139,11
28,5000	98,17
28,6000	150,82
28,7000	169,12
28,8000	99,55
28,9000	119,68
29,0000	174,14
29,1000	118,07
29,2000	111,54
29,3000	168,14
29,4000	128,68
29,5000	98,66
29,6000	159,74
29,7000	162,02
29,8000	98,21
29,9000	127,93
30,0000	169,73
30,1000	110,12
30,2000	118,45
30,3000	172,91
30,4000	119,30
30,5000	110,58
30,6000	167,16
30,7000	130,23
30,8000	98,46
30,9000	158,39
31,0000	162,84
31,1000	98,21
31,2000	126,97
31,3000	170,45
31,4000	110,93
31,5000	117,50
31,6000	172,47
31,7000	120,11
31,8000	100,42
31,9000	166,36
32,0000	154,18
32,1000	98,40
32,2000	136,57
32,3000	163,88
32,4000	104,77
32,5000	125,87
32,6000	170,87
32,7000	111,78
32,8000	116,51
32,9000	171,86
33,0000	121,40
33,1000	99,97
33,2000	165,48
33,3000	155,20
33,4000	98,20
33,5000	135,12
33,6000	165,09
33,7000	105,64
33,8000	124,55
33,9000	174,93
34,0000	112,89
34,1000	103,37
34,2000	171,48
34,3000	145,09
34,4000	99,83
34,5000	145,25
34,6000	156,70
34,7000	98,22
34,8000	134,02
34,9000	165,82
35,0000	106,22
35,1000	123,58
35,2000	174,71
35,3000	113,93
35,4000	102,80
35,5000	170,90
35,6000	146,51
35,7000	99,52
35,8000	144,16
35,9000	157,51
36,0000	101,53
36,1000	133,02
36,2000	175,28
36,3000	106,89
36,4000	107,45
36,5000	174,61
36,6000	135,55
36,7000	102,37
36,8000	170,26
36,9000	147,76
37,0000	99,33
37,1000	142,89
37,2000	158,89
37,3000	102,11
37,4000	131,72
37,5000	175,42
37,6000	107,63
37,7000	106,86
37,8000	174,21
37,9000	137,36
38,0000	101,84
38,1000	152,48
38,2000	149,26
38,3000	99,18
38,4000	141,35
38,5000	173,50
38,6000	102,68
38,7000	112,60
38,8000	175,38
38,9000	108,46
39,0000	106,11
39,1000	173,82
39,2000	138,48
39,3000	101,49
39,4000	151,38
39,5000	150,64
39,6000	99,53
39,7000	140,25
39,8000	173,84
39,9000	103,13
40,0000	111,94
40,1000	175,46
40,2000	127,89
40,3000	105,61
40,4000	160,26
40,5000	140,16
40,6000	98,24
40,7000	150,10
40,8000	169,55
40,9000	99,86
41,0000	138,82
41,1000	174,20
41,2000	103,78
41,3000	110,94
41,4000	175,36
41,5000	129,44
41,6000	104,84
41,7000	159,23
41,8000	140,94
41,9000	98,14
42,0000	148,97
42,1000	170,08
42,2000	100,06
42,3000	118,26
42,4000	174,50
42,5000	119,40
42,6000	110,50
42,7000	167,14
42,8000	130,34
42,9000	98,58
43,0000	158,74
43,1000	142,16
43,2000	98,40
43,3000	148,45
43,4000	170,45
43,5000	100,24
43,6000	117,68
43,7000	174,59
43,8000	120,16
43,9000	109,80
44,0000	166,40
44,1000	131,19
44,2000	98,35
44,3000	157,62
44,4000	163,85
44,5000	98,37
44,6000	126,06
44,7000	170,84
44,8000	111,57
44,9000	117,00
45,0000	172,17
45,1000	120,94
45,2000	109,55
45,3000	165,96
45,4000	132,14
45,5000	98,40
45,6000	157,12
45,7000	164,53
45,8000	98,42
45,9000	125,26
46,0000	171,53
46,1000	112,61
46,2000	116,15
46,3000	171,78
46,4000	121,96
46,5000	99,85
46,6000	165,08
46,7000	155,70
46,8000	98,18
46,9000	134,87
47,0000	165,05
47,1000	105,71
47,2000	124,68
47,3000	171,89
47,4000	113,16
47,5000	115,66
47,6000	171,48
47,7000	122,66
47,8000	99,84
47,9000	164,72
48,0000	156,42
48,1000	98,22
48,2000	134,25
48,3000	165,74
48,4000	106,23
48,5000	123,98
48,6000	174,96
48,7000	113,70
48,8000	103,00
48,9000	171,14
49,0000	146,12
49,1000	99,68
49,2000	144,64
49,3000	157,06
49,4000	98,19
49,5000	133,69
49,6000	165,97
49,7000	106,41
49,8000	123,36
49,9000	174,73
50,0000	114,18
50,1000	102,80
50,2000	170,70
50,3000	146,88
50,4000	99,45
50,5000	143,84
50,6000	157,80
50,7000	101,68
50,8000	132,75
50,9000	175,30
51,0000	107,11
0,0000	158,37
0,1000	101,99
0,2000	132,14
0,3000	175,44
0,4000	107,48
0,5000	107,23
0,6000	174,55
0,7000	136,67
0,8000	102,20
0,9000	153,28
1,0000	148,76
1,1000	99,13
1,2000	141,86
1,3000	173,32
1,4000	102,58
1,5000	112,84
1,6000	175,44
1,7000	108,39
1,8000	106,32
1,9000	174,06
2,0000	138,51
2,1000	101,63
2,2000	151,60
2,3000	150,51
2,4000	99,44
2,5000	140,46
2,6000	173,67
2,7000	103,06
2,8000	112,23
2,9000	175,52
3,0000	127,63
3,1000	105,79
3,2000	160,66
3,3000	139,73
3,4000	98,26
3,5000	150,37
3,6000	169,23
3,7000	99,77
3,8000	139,07
3,9000	174,15
4,0000	103,65
4,1000	111,17
4,2000	175,44
4,3000	129,20
4,4000	105,05
4,5000	159,55
4,6000	141,15
4,7000	98,36
4,8000	149,12
4,9000	170,12
5,0000	100,15
5,1000	118,23
5,2000	174,57
5,3000	119,68
5,4000	110,41
5,5000	167,07
5,6000	130,60
5,7000	98,54
5,8000	158,55
5,9000	142,41
6,0000	98,43
6,1000	148,15
6,2000	170,48
6,3000	100,34
6,4000	117,66
6,5000	174,75
6,6000	120,35
6,7000	109,87
6,8000	166,45
6,9000	131,32
7,0000	98,52
7,1000	157,75
7,2000	163,96
7,3000	98,46
7,4000	125,97
7,5000	171,11
7,6000	111,96
7,7000	116,83
7,8000	172,22
7,9000	121,15
8,0000	109,32
8,1000	165,69
8,2000	132,28
8,3000	98,37
8,4000	156,73
8,5000	164,52
8,6000	98,48
8,7000	125,01
8,8000	171,56
8,9000	112,57
9,0000	116,11
9,1000	171,63
9,2000	122,10
9,3000	99,85
9,4000	165,06
9,5000	156,10
9,6000	98,34
9,7000	134,70
9,8000	165,69
9,9000	106,12
10,0000	123,97
10,1000	171,96
10,2000	113,68
10,3000	114,99
10,4000	170,96
10,5000	123,77
10,6000	99,56
10,7000	163,79
10,8000	157,91
10,9000	98,21
11,0000	132,95
11,1000	166,72
11,2000	107,10
11,3000	122,66
11,4000	174,57
11,5000	115,15
11,6000	102,35
11,7000	170,29
11,8000	147,75
11,9000	99,42
12,0000	142,99
12,1000	158,63
12,2000	98,18
12,3000	131,91
12,4000	167,27
12,5000	107,54
12,6000	122,02
12,7000	174,42
12,8000	115,66
12,9000	102,20
13,0000	169,91
13,1000	148,82
13,2000	99,14
13,3000	142,09
13,4000	159,44
13,5000	102,47
13,6000	131,01
13,7000	175,52
13,8000	108,18
13,9000	106,52
14,0000	174,04
14,1000	137,96
14,2000	101,79
14,3000	169,37
14,4000	149,77
14,5000	99,02
14,6000	140,86
14,7000	160,35
14,8000	102,95
14,9000	129,94
15,0000	175,55
15,1000	109,08
15,2000	105,92
15,3000	173,76
15,4000	139,09
15,5000	101,41
15,6000	150,87
15,7000	151,07
15,8000	99,59
15,9000	139,94
16,0000	173,99
16,1000	103,41
16,2000	111,76
16,3000	175,62
16,4000	109,80
16,5000	105,35
16,6000	173,28
16,7000	140,31
16,8000	101,11
16,9000	149,90
17,0000	152,21
17,1000	99,97
17,2000	138,66
17,3000	174,41
17,4000	104,03
17,5000	110,63
17,6000	175,26
17,7000	129,74
17,8000	104,76
17,9000	158,71
18,0000	141,83
18,1000	98,38
18,2000	148,75
18,3000	170,27
18,4000	100,24
18,5000	137,49
18,6000	174,60
18,7000	104,53
18,8000	110,16
18,9000	175,18
19,0000	130,89
19,1000	104,30
19,2000	158,17
19,3000	142,70
19,4000	98,43
19,5000	147,70
19,6000	170,95
19,7000	100,61
19,8000	117,16
19,9000	174,87
20,0000	120,98
20,1000	109,56
20,2000	166,09
20,3000	132,09
20,4000	98,36
20,5000	156,87
20,6000	144,21
20,7000	98,55
20,8000	146,42
20,9000	171,50
21,0000	100,98
21,1000	116,11
21,2000	174,99
21,3000	122,14
21,4000	108,91
21,5000	165,22
21,6000	133,62
21,7000	98,40
21,8000	155,84
21,9000	165,53
22,0000	98,80
22,1000	124,20
22,2000	172,17
22,3000	113,68
22,4000	115,29
22,5000	171,29
22,6000	123,34
22,7000	108,10
22,8000	164,21
22,9000	134,82
23,0000	98,19
23,1000	154,84
23,2000	166,21
23,3000	98,86
23,4000	123,09
23,5000	172,55
23,6000	114,62
23,7000	114,29
23,8000	170,51
23,9000	124,48
24,0000	99,49
24,1000	163,47
24,2000	158,14
24,3000	98,23
24,4000	132,68
24,5000	166,57
24,6000	98,95
24,7000	122,68
24,8000	172,75
24,9000	114,97
25,0000	113,93
25,1000	170,32
25,2000	125,09
25,3000	99,27
25,4000	162,85
25,5000	158,78
25,6000	98,17
25,7000	132,07
25,8000	167,32
25,9000	107,67
26,0000	121,97
26,1000	174,35
26,2000	115,56
26,3000	102,12
26,4000	169,84
26,5000	148,68
26,6000	99,21
26,7000	142,10
26,8000	159,42
26,9000	98,18
27,0000	130,96
27,1000	168,02
27,2000	108,29
27,3000	121,21
27,4000	174,16
27,5000	116,74
27,6000	101,73
27,7000	169,20
27,8000	149,92
27,9000	99,04
28,0000	140,97
28,1000	160,62
28,2000	103,11
28,3000	129,86
28,4000	175,55
28,5000	109,07
28,6000	105,94
28,7000	173,64
28,8000	117,79
28,9000	101,27
29,0000	168,31
29,1000	151,36
29,2000	98,83
29,3000	139,55
29,4000	161,66
29,5000	103,59
29,6000	128,43
29,7000	175,26
29,8000	109,87
29,9000	105,16
30,0000	173,13
30,1000	140,75
30,2000	100,91
30,3000	149,30
30,4000	152,49
30,5000	100,04
30,6000	138,45
30,7000	174,55
30,8000	104,22
30,9000	127,32
31,0000	175,29
31,1000	110,79
31,2000	104,59
31,3000	172,68
31,4000	142,21
31,5000	100,48
31,6000	147,98
31,7000	153,79
31,8000	100,37
31,9000	136,88
32,0000	174,72
32,1000	104,79
32,2000	109,63
32,3000	175,06
32,4000	131,50
32,5000	104,04
32,6000	157,40
32,7000	143,58
32,8000	98,47
32,9000	146,80
33,0000	154,89
33,1000	100,72
33,2000	135,69
33,3000	174,72
33,4000	105,31
33,5000	109,02
33,6000	174,94
33,7000	132,71
33,8000	103,72
33,9000	156,65
34,0000	144,75
34,1000	98,48
34,2000	145,93
34,3000	171,27
34,4000	100,88
34,5000	115,94
34,6000	174,87
34,7000	122,24
34,8000	108,60
34,9000	164,99
35,0000	133,40
35,1000	103,30
35,2000	155,78
35,3000	145,35
35,4000	98,69
35,5000	145,41
35,6000	171,88
35,7000	101,28
35,8000	115,39
35,9000	175,13
36,0000	123,17
36,1000	108,27
36,2000	164,40
36,3000	134,36
36,4000	98,24
36,5000	155,09
36,6000	165,93
36,7000	98,78
36,8000	123,30
36,9000	172,19
37,0000	114,05
37,1000	114,65
37,2000	175,12
37,3000	124,07
37,4000	107,72
37,5000	163,68
37,6000	135,61
37,7000	98,26
37,8000	154,17
37,9000	166,84
38,0000	99,00
38,1000	122,57
38,2000	172,79
38,3000	114,99
38,4000	113,87
38,5000	170,10
38,6000	125,16
38,7000	99,24
38,8000	162,57
38,9000	158,81
39,0000	98,26
39,1000	131,73
39,2000	167,51
39,3000	99,18
39,4000	121,72
39,5000	173,16
39,6000	115,94
39,7000	113,11
39,8000	169,64
39,9000	126,09
40,0000	99,19
40,1000	162,01
40,2000	159,81
40,3000	98,18
40,4000	130,73
40,5000	168,12
40,6000	108,50
40,7000	120,70
40,8000	173,88
40,9000	116,89
41,0000	101,62
41,1000	168,99
41,2000	150,05
41,3000	98,93
41,4000	161,11
41,5000	160,63
41,6000	98,23
41,7000	129,53
41,8000	168,74
41,9000	109,05
42,0000	120,04
42,1000	173,59
42,2000	117,92
42,3000	101,26
42,4000	168,35
42,5000	151,44
42,6000	98,77
42,7000	139,56
42,8000	161,64
42,9000	103,64
43,0000	128,76
43,1000	175,50
43,2000	109,92
43,3000	105,22
43,4000	173,34
43,5000	118,63
43,6000	101,03
43,7000	167,72
43,8000	152,33
43,9000	98,72
44,0000	138,67
44,1000	162,46
44,2000	104,06
44,3000	127,94
44,4000	175,52
44,5000	110,55
44,6000	104,85
44,7000	172,99
44,8000	141,42
44,9000	100,70
45,0000	148,89
45,1000	152,92
45,2000	100,14
45,3000	137,94
45,4000	174,44
45,5000	104,30
45,6000	127,28
45,7000	175,39
45,8000	110,90
45,9000	104,65
46,0000	172,70
46,1000	142,03
46,2000	100,64
46,3000	148,51
46,4000	153,43
46,5000	100,28
46,6000	137,33
46,7000	174,50
46,8000	104,54
46,9000	110,11
47,0000	175,23
47,1000	130,99
47,2000	104,32
47,3000	158,10
47,4000	142,82
47,5000	100,48
47,6000	147,70
47,7000	154,36
47,8000	100,54
47,9000	136,57
48,0000	174,63
48,1000	104,86
48,2000	109,56
48,3000	175,20
48,4000	131,60
48,5000	104,11
48,6000	157,36
48,7000	143,55
48,8000	98,45
48,9000	147,08
49,0000	170,98
49,1000	100,71
49,2000	116,76
49,3000	174,85
49,4000	121,32
49,5000	109,28
49,6000	175,07
49,7000	132,22
49,8000	103,79
49,9000	156,98
50,0000	144,13
50,1000	98,54
50,2000	146,27
50,3000	171,34
50,4000	100,94
50,5000	116,37
50,6000	174,99
50,7000	121,89
50,8000	109,04
50,9000	165,43
51,0000	132,84
0,0000	174,93
0,1000	121,95
0,2000	108,82
0,3000	165,20
0,4000	133,01
0,5000	98,25
0,6000	156,31
0,7000	164,74
0,8000	98,64
0,9000	124,97
1,0000	171,72
1,1000	113,08
1,2000	115,84
1,3000	171,66
1,4000	122,25
1,5000	99,92
1,6000	165,01
1,7000	133,60
1,8000	98,33
1,9000	155,87
2,0000	165,21
2,1000	98,72
2,2000	124,40
2,3000	171,90
2,4000	113,32
2,5000	115,53
2,6000	171,35
2,7000	122,65
2,8000	99,87
2,9000	164,85
3,0000	156,29
3,1000	98,29
3,2000	134,67
3,3000	165,46
3,4000	106,10
3,5000	124,04
3,6000	174,87
3,7000	113,71
3,8000	115,28
3,9000	171,26
4,0000	123,30
4,1000	99,73
4,2000	164,40
4,3000	156,99
4,4000	98,25
4,5000	133,85
4,6000	165,82
4,7000	106,51
4,8000	123,64
4,9000	174,81
5,0000	114,08
5,1000	102,77
5,2000	170,93
5,3000	146,37
5,4000	99,54
5,5000	144,22
5,6000	157,39
5,7000	101,58
5,8000	133,49
5,9000	166,18
6,0000	106,61
6,1000	123,47
6,2000	174,81
6,3000	114,18
6,4000	102,75
6,5000	170,79
6,6000	146,71
6,7000	99,61
6,8000	144,37
6,9000	156,99
7,0000	101,36
7,1000	133,78
7,2000	175,11
7,3000	106,20
7,4000	108,32
7,5000	174,86
7,6000	133,61
7,7000	103,23
7,8000	156,07
7,9000	144,68
8,0000	100,07
8,1000	146,35
8,2000	155,55
8,3000	100,91
8,4000	135,61
8,5000	174,87
8,6000	105,21
8,7000	109,28
8,8000	175,00
8,9000	131,70
9,0000	103,91
9,1000	157,70
9,2000	142,80
9,3000	98,45
9,4000	148,01
9,5000	170,26
9,6000	100,24
9,7000	118,01
9,8000	174,22
9,9000	119,22
10,0000	110,76
10,1000	175,32
10,2000	129,25
10,3000	105,03
10,4000	159,51
10,5000	140,45
10,6000	98,27
10,7000	150,26
10,8000	169,25
10,9000	99,73
11,0000	119,63
11,1000	173,82
11,2000	117,68
11,3000	111,91
11,4000	168,63
11,5000	127,27
11,6000	99,00
11,7000	161,47
11,8000	160,04
11,9000	98,21
12,0000	130,56
12,1000	167,65
12,2000	99,19
12,3000	121,75
12,4000	172,96
12,5000	115,56
12,6000	113,69
12,7000	170,15
12,8000	124,93
12,9000	99,42
13,0000	163,37
13,1000	157,87
13,2000	98,23
13,3000	133,15
13,4000	166,22
13,5000	106,62
13,6000	123,36
13,7000	174,66
13,8000	113,59
13,9000	103,07
14,0000	171,20
14,1000	122,62
14,2000	99,80
14,3000	164,91
14,4000	155,67
14,5000	98,33
14,6000	135,21
14,7000	164,69
14,8000	105,50
14,9000	125,26
15,0000	175,04
15,1000	112,04
15,2000	103,90
15,3000	171,95
15,4000	143,48
15,5000	100,24
15,6000	147,19
15,7000	154,38
15,8000	100,44
15,9000	136,60
16,0000	174,39
16,1000	104,57
16,2000	110,00
16,3000	175,15
16,4000	110,88
16,5000	104,54
16,6000	172,73
16,7000	141,79
16,8000	100,70
16,9000	148,83
17,0000	152,55
17,1000	100,03
17,2000	138,50
17,3000	174,23
17,4000	103,83
17,5000	111,00
17,6000	175,18
17,7000	128,37
17,8000	105,52
17,9000	160,34
18,0000	139,49
18,1000	98,13
18,2000	150,99
18,3000	150,34
18,4000	99,45
18,5000	140,71
18,6000	173,35
18,7000	102,72
18,8000	112,67
18,9000	175,39
19,0000	126,46
19,1000	106,36
19,2000	161,96
19,3000	137,00
19,4000	98,11
19,5000	153,05
19,6000	167,04
19,7000	99,04
19,8000	122,22
19,9000	172,59
20,0000	114,78
20,1000	114,18
20,2000	170,49
20,3000	124,19
20,4000	107,63
20,5000	163,85
20,6000	134,63
20,7000	98,33
20,8000	155,61
20,9000	165,33
21,0000	98,69
21,1000	124,41
21,2000	171,52
21,3000	112,70
21,4000	116,36
21,5000	172,06
21,6000	121,21
21,7000	100,14
21,8000	166,08
21,9000	154,15
22,0000	98,46
22,1000	136,95
22,2000	163,33
22,3000	104,47
22,4000	127,12
22,5000	169,84
22,6000	110,41
22,7000	118,33
22,8000	172,89
22,9000	118,80
23,0000	100,89
23,1000	167,92
23,2000	151,70
23,3000	98,77
23,4000	139,52
23,5000	161,14
23,6000	103,32
23,7000	129,60
23,8000	175,58
23,9000	108,97
24,0000	106,05
24,1000	173,82
24,2000	138,06
24,3000	101,75
24,4000	152,32
24,5000	148,90
24,6000	99,14
24,7000	142,13
24,8000	158,91
24,9000	102,22
25,0000	131,78
25,1000	175,21
25,2000	107,28
25,3000	107,48
25,4000	174,56
25,5000	135,32
25,6000	102,61
25,7000	154,75
25,8000	146,32
25,9000	98,83
26,0000	144,68
26,1000	171,88
26,2000	101,30
26,3000	115,42
26,4000	174,98
26,5000	122,46
26,6000	108,64
26,7000	174,99
26,8000	132,70
26,9000	103,70
27,0000	156,88
27,1000	143,76
27,2000	98,57
27,3000	147,12
27,4000	170,81
27,5000	100,54
27,6000	117,16
27,7000	174,47
27,8000	120,23
27,9000	110,00
28,0000	166,71
28,1000	130,27
28,2000	98,58
28,3000	158,89
28,4000	162,50
28,5000	98,37
28,6000	127,86
28,7000	169,70
28,8000	99,92
28,9000	118,93
29,0000	173,92
29,1000	118,37
29,2000	111,15
29,3000	167,93
29,4000	128,13
29,5000	98,75
29,6000	160,70
29,7000	160,58
29,8000	98,25
29,9000	129,92
30,0000	168,32
30,1000	108,66
30,2000	120,72
30,3000	173,90
30,4000	116,36
30,5000	101,97
30,6000	169,80
30,7000	148,70
30,8000	99,15
30,9000	162,68
31,0000	158,08
31,1000	98,19
31,2000	132,55
31,3000	166,36
31,4000	106,85
31,5000	122,93
31,6000	174,41
31,7000	113,95
31,8000	102,91
31,9000	171,01
32,0000	145,86
32,1000	99,81
32,2000	145,40
32,3000	156,10
32,4000	101,15
32,5000	135,05
32,6000	174,86
32,7000	105,55
32,8000	109,22
32,9000	175,18
33,0000	112,00
33,1000	104,03
33,2000	172,32
33,3000	142,84
33,4000	100,42
33,5000	147,96
33,6000	153,32
33,7000	100,29
33,8000	138,00
33,9000	174,30
34,0000	104,10
34,1000	110,89
34,2000	175,38
34,3000	129,25
34,4000	105,11
34,5000	159,73
34,6000	139,96
34,7000	98,27
34,8000	150,56
34,9000	168,86
35,0000	99,62
35,1000	140,28
35,2000	173,51
35,3000	102,97
35,4000	112,41
35,5000	175,24
35,6000	126,51
35,7000	106,46
35,8000	162,01
35,9000	137,38
36,0000	98,14
36,1000	152,85
36,2000	167,09
36,3000	99,05
36,4000	122,07
36,5000	172,54
36,6000	114,84
36,7000	114,23
36,8000	170,55
36,9000	124,13
37,0000	99,47
37,1000	163,95
37,2000	134,38
37,3000	98,15
37,4000	155,50
37,5000	165,01
37,6000	98,66
37,7000	124,69
37,8000	171,39
37,9000	112,60
38,0000	116,37
38,1000	172,00
38,2000	121,36
38,3000	100,24
38,4000	166,16
38,5000	154,10
38,6000	98,51
38,7000	137,24
38,8000	163,13
38,9000	104,36
39,0000	127,11
39,1000	175,06
39,2000	110,35
39,3000	118,73
39,4000	173,17
39,5000	118,72
39,6000	101,08
39,7000	168,18
39,8000	151,12
39,9000	98,85
40,0000	140,07
40,1000	160,66
40,2000	103,08
40,3000	130,03
40,4000	175,35
40,5000	108,60
40,6000	106,27
40,7000	173,92
40,8000	137,66
40,9000	101,84
41,0000	152,69
41,1000	148,43
41,2000	99,28
41,3000	142,71
41,4000	158,50
41,5000	102,02
41,6000	132,34
41,7000	175,13
41,8000	106,90
41,9000	107,73
42,0000	174,56
42,1000	134,55
42,2000	103,03
42,3000	155,62
42,4000	145,31
42,5000	98,70
42,6000	145,84
42,7000	171,20
42,8000	100,88
42,9000	116,38
43,0000	174,65
43,1000	121,17
43,2000	109,37
43,3000	175,11
43,4000	131,51
43,5000	104,34
43,6000	158,05
43,7000	142,68
43,8000	98,46
43,9000	148,44
44,0000	169,98
44,1000	100,12
44,2000	118,60
44,3000	174,19
44,4000	118,74
44,5000	111,20
44,6000	168,05
44,7000	128,21
44,8000	98,96
44,9000	160,67
45,0000	160,93
45,1000	98,28
45,2000	129,96
45,3000	168,38
45,4000	99,44
45,5000	120,90
45,6000	173,22
45,7000	116,23
45,8000	113,11
45,9000	169,72
46,0000	125,46
46,1000	99,28
46,2000	162,86
