Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
153,5000	110,95
153,6000	178,38
153,7000	132,85
153,8000	99,32
153,9000	173,07
154,0000	166,58
154,1000	98,69
154,2000	141,55
154,3000	172,86
154,4000	98,52
154,5000	135,40
154,6000	178,56
154,7000	107,27
154,8000	129,53
154,9000	190,46
155,0000	111,18
155,1000	107,51
155,2000	189,08
155,3000	139,70
155,4000	104,50
155,5000	166,86
155,6000	146,61
155,7000	98,52
155,8000	160,48
155,9000	178,76
156,0000	99,02
156,1000	129,33
156,2000	183,37
156,3000	111,44
156,4000	123,79
156,5000	186,98
156,6000	116,23
156,7000	118,84
156,8000	186,19
156,9000	121,80
157,0000	101,99
157,1000	182,53
157,2000	154,37
157,3000	100,36
157,4000	153,50
157,5000	161,48
157,6000	100,31
157,7000	146,88
157,8000	187,29
157,9000	102,21
158,0000	118,36
158,1000	189,65
158,2000	122,32
158,3000	113,91
158,4000	181,96
158,5000	128,31
158,6000	110,05
158,7000	177,35
158,8000	134,33
158,9000	99,17
159,0000	171,67
159,1000	168,56
159,2000	98,61
159,3000	139,97
159,4000	174,54
159,5000	104,93
159,6000	133,91
159,7000	190,71
159,8000	108,37
159,9000	109,92
160,0000	190,46
160,1000	134,79
160,2000	106,75
160,3000	171,62
160,4000	141,35
160,5000	98,60
160,6000	165,32
160,7000	148,69
160,8000	98,66
160,9000	159,00
161,0000	180,21
161,1000	99,28
161,2000	128,06
161,3000	184,40
161,4000	112,53
161,5000	122,75
161,6000	188,66
161,7000	117,51
161,8000	104,00
161,9000	185,82
162,0000	148,65
162,1000	101,71
162,2000	158,93
162,3000	155,74
162,4000	99,30
162,5000	152,43
162,6000	162,51
162,7000	100,60
162,8000	145,94
162,9000	188,03
163,0000	102,63
163,1000	117,63
163,2000	190,14
163,3000	123,25
163,4000	113,48
163,5000	181,74
163,6000	128,90
163,7000	100,07
163,8000	176,66
163,9000	162,99
164,0000	99,08
164,1000	145,78
164,2000	169,46
164,3000	102,74
164,4000	139,34
164,5000	190,11
164,6000	105,41
164,7000	113,26
164,8000	190,92
164,9000	108,93
165,0000	109,63
165,1000	190,50
165,2000	135,44
165,3000	106,32
165,4000	170,94
165,5000	142,40
165,6000	98,57
165,7000	164,76
165,8000	175,55
165,9000	98,71
166,0000	133,34
166,1000	180,72
166,2000	108,78
166,3000	127,72
166,4000	190,52
166,5000	112,97
166,6000	106,54
166,7000	188,87
166,8000	117,77
166,9000	103,72
167,0000	185,75
167,1000	149,14
167,2000	101,62
167,3000	158,72
167,4000	156,34
167,5000	99,40
167,6000	152,18
167,7000	185,15
167,8000	100,73
167,9000	122,16
168,0000	188,35
168,1000	118,17
168,2000	117,52
168,3000	185,55
168,4000	123,63
168,5000	101,54
168,6000	181,54
168,7000	156,49
168,8000	100,06
168,9000	176,47
169,0000	163,46
169,1000	99,07
169,2000	145,47
169,3000	169,94
169,4000	102,85
169,5000	138,96
169,6000	190,43
169,7000	105,73
169,8000	113,11
169,9000	191,12
170,0000	129,77
170,1000	109,38
170,2000	176,47
170,3000	136,12
170,4000	99,08
170,5000	170,67
170,6000	170,05
170,7000	98,67
170,8000	139,06
170,9000	176,12
171,0000	98,79
171,1000	132,97
171,2000	181,45
171,3000	109,25
171,4000	127,27
171,5000	190,80
171,6000	113,64
171,7000	106,18
171,8000	188,60
171,9000	143,42
172,0000	103,41
172,1000	163,98
172,2000	150,90
172,3000	98,86
172,4000	157,38
172,5000	182,08
172,6000	99,72
172,7000	126,43
172,8000	186,23
172,9000	114,44
173,0000	121,04
173,1000	189,25
173,2000	119,80
173,3000	116,10
173,4000	184,54
173,5000	125,57
173,6000	101,08
173,7000	179,91
173,8000	159,36
173,9000	99,69
174,0000	149,70
174,1000	166,06
174,2000	101,57
174,3000	143,06
174,4000	189,55
174,5000	103,99
174,6000	115,66
174,7000	191,09
174,8000	126,36
174,9000	111,43
175,0000	179,45
175,1000	132,63
175,2000	107,98
175,3000	173,90
175,4000	139,59
175,5000	98,83
175,6000	167,84
175,7000	173,46
175,8000	98,67
175,9000	135,80
176,0000	179,06
176,1000	107,48
176,2000	130,02
176,3000	191,24
176,4000	111,47
176,5000	107,66
176,6000	189,84
176,7000	139,84
176,8000	104,76
176,9000	167,43
177,0000	147,07
177,1000	98,69
177,2000	160,90
177,3000	154,38
177,4000	99,24
177,5000	154,48
177,6000	184,25
177,7000	100,32
177,8000	124,20
177,9000	187,84
178,0000	116,67
178,1000	119,17
178,2000	187,02
178,3000	121,98
178,4000	102,23
178,5000	183,05
178,6000	154,71
178,7000	100,55
178,8000	154,13
178,9000	161,75
179,0000	100,47
179,1000	147,69
179,2000	187,98
179,3000	102,31
179,4000	141,13
179,5000	190,29
179,6000	104,94
179,7000	114,43
179,8000	191,48
179,9000	128,06
180,0000	110,57
180,1000	178,53
180,2000	134,05
180,3000	99,40
180,4000	173,09
180,5000	168,12
180,6000	98,82
180,7000	141,44
180,8000	174,27
180,9000	104,70
181,0000	135,40
181,1000	191,42
181,2000	107,87
181,3000	110,87
181,4000	191,43
181,5000	111,88
181,6000	107,46
181,7000	190,02
181,8000	140,61
181,9000	104,65
182,0000	167,18
182,1000	147,80
182,2000	98,75
182,3000	160,83
182,4000	179,89
182,5000	99,31
182,6000	129,65
182,7000	184,52
182,8000	111,98
182,9000	124,26
183,0000	189,92
183,1000	116,60
183,2000	104,57
183,3000	187,18
183,4000	147,88
183,5000	102,24
183,6000	183,11
183,7000	155,08
183,8000	100,54
183,9000	154,23
184,0000	161,89
184,1000	100,51
184,2000	147,44
184,3000	188,35
184,4000	102,53
184,5000	118,72
184,6000	190,57
184,7000	122,68
184,8000	114,02
184,9000	182,84
185,0000	128,69
185,1000	100,38
185,2000	177,73
185,3000	162,96
185,4000	99,29
185,5000	146,52
185,6000	170,12
185,7000	98,72
185,8000	139,60
185,9000	176,42
186,0000	105,79
186,1000	133,55
186,2000	191,82
186,3000	109,18
186,4000	109,55
186,5000	191,10
186,6000	136,49
186,7000	106,33
186,8000	170,85
186,9000	143,58
187,0000	98,77
187,1000	164,64
187,2000	176,97
187,3000	98,91
187,4000	132,74
187,5000	182,37
187,6000	109,76
187,7000	127,19
187,8000	186,28
187,9000	114,09
188,0000	121,61
188,1000	188,94
188,2000	119,26
188,3000	103,50
188,4000	185,53
188,5000	151,40
188,6000	101,35
188,7000	157,69
188,8000	158,69
188,9000	99,85
189,0000	151,04
189,1000	186,66
189,2000	101,38
189,3000	121,53
189,4000	189,68
189,5000	119,58
189,6000	116,53
189,7000	185,40
189,8000	125,39
189,9000	112,43
190,0000	180,93
190,1000	131,47
190,2000	99,87
190,3000	175,65
190,4000	165,85
190,5000	99,06
190,6000	144,10
190,7000	172,29
190,8000	103,78
190,9000	137,71
191,0000	191,51
191,1000	106,87
191,2000	112,11
191,3000	191,82
191,4000	131,92
191,5000	108,64
191,6000	175,29
191,7000	138,79
191,8000	105,50
191,9000	169,23
192,0000	145,79
192,1000	98,77
192,2000	162,94
192,3000	178,68
192,4000	99,12
192,5000	131,29
192,6000	183,61
192,7000	111,03
192,8000	125,55
192,9000	190,80
193,0000	115,59
193,1000	105,27
193,2000	188,28
193,3000	146,70
193,4000	102,77
193,5000	162,27
193,6000	153,92
193,7000	99,24
193,8000	155,70
193,9000	161,01
194,0000	100,35
194,1000	149,16
194,2000	188,02
194,3000	102,15
194,4000	119,79
194,5000	190,56
194,6000	121,82
194,7000	114,99
194,8000	183,82
194,9000	127,84
195,0000	100,70
195,1000	179,07
195,2000	161,94
195,3000	99,57
195,4000	148,09
195,5000	168,84
195,6000	102,45
195,7000	141,45
195,8000	190,89
195,9000	105,05
196,0000	135,10
196,1000	191,86
196,2000	108,43
196,3000	110,65
196,4000	191,69
196,5000	134,80
196,6000	107,33
196,7000	173,05
196,8000	141,52
196,9000	98,89
197,0000	166,87
197,1000	175,57
197,2000	98,89
197,3000	134,85
197,4000	180,90
197,5000	108,47
197,6000	129,25
197,7000	191,85
197,8000	112,52
197,9000	107,35
198,0000	190,27
198,1000	117,47
198,2000	104,50
198,3000	187,39
198,4000	148,63
198,5000	102,29
198,6000	160,87
198,7000	155,70
198,8000	99,50
198,9000	154,66
199,0000	185,08
199,1000	100,62
199,2000	124,28
199,3000	188,68
199,4000	117,21
199,5000	119,11
199,6000	187,62
199,7000	122,51
199,8000	102,38
199,9000	183,87
200,0000	154,96
200,1000	100,73
200,2000	179,24
200,3000	161,91
200,4000	99,66
200,5000	148,76
200,6000	168,53
200,7000	102,35
200,8000	142,36
200,9000	190,96
201,0000	104,73
201,1000	115,15
201,2000	192,05
201,3000	127,71
201,4000	111,28
201,5000	179,79
201,6000	133,68
201,7000	99,72
201,8000	174,36
201,9000	167,96
202,0000	99,05
202,1000	142,99
202,2000	173,71
202,3000	98,88
202,4000	136,93
202,5000	179,63
202,6000	107,52
202,7000	131,04
202,8000	192,28
202,9000	111,16
203,0000	108,50
203,1000	191,07
203,2000	139,32
203,3000	105,47
203,4000	169,40
203,5000	146,29
203,6000	98,91
203,7000	163,20
203,8000	179,05
203,9000	99,28
204,0000	131,84
204,1000	183,77
204,2000	110,83
204,3000	126,35
204,4000	187,53
204,5000	115,04
204,6000	121,41
204,7000	189,15
204,8000	120,19
204,9000	103,46
205,0000	186,10
205,1000	151,95
205,2000	101,58
205,3000	158,30
205,4000	158,82
205,5000	99,98
205,6000	152,10
205,7000	186,77
205,8000	101,34
205,9000	122,25
206,0000	189,85
206,1000	119,17
206,2000	117,77
206,3000	186,82
206,4000	124,16
206,5000	113,67
206,6000	182,89
206,7000	129,93
206,8000	100,53
206,9000	178,31
207,0000	163,66
207,1000	99,50
207,2000	147,37
207,3000	170,01
207,4000	102,89
207,5000	141,06
207,6000	191,40
207,7000	105,38
207,8000	114,65
207,9000	192,45
208,0000	128,66
208,1000	110,92
208,2000	179,23
208,3000	134,84
208,4000	99,68
208,5000	173,67
208,6000	141,67
208,7000	99,07
208,8000	167,89
208,9000	175,18
209,0000	98,98
209,1000	135,95
209,2000	180,70
209,3000	108,15
209,4000	130,19
209,5000	192,34
209,6000	111,98
209,7000	108,08
209,8000	191,11
209,9000	140,33
210,0000	105,32
210,1000	168,94
210,2000	147,09
210,3000	98,98
210,4000	163,14
210,5000	153,90
210,6000	99,41
210,7000	156,65
210,8000	184,32
210,9000	100,36
211,0000	126,06
211,1000	188,11
211,2000	115,79
211,3000	120,94
211,4000	188,92
211,5000	120,98
211,6000	103,23
211,7000	185,53
211,8000	153,22
211,9000	101,35
212,0000	157,35
212,1000	160,28
212,2000	100,32
212,3000	150,76
212,4000	187,92
212,5000	101,88
212,6000	121,23
212,7000	190,65
212,8000	104,16
212,9000	116,67
213,0000	192,29
213,1000	126,18
213,2000	112,55
213,3000	181,43
213,4000	132,39
213,5000	100,15
213,6000	176,53
213,7000	166,40
213,8000	99,36
213,9000	144,91
214,0000	173,06
214,1000	104,08
214,2000	138,43
214,3000	192,26
214,4000	107,00
214,5000	112,80
214,6000	192,71
214,7000	110,59
214,8000	109,26
214,9000	191,80
215,0000	138,39
215,1000	106,30
215,2000	171,13
215,3000	145,15
215,4000	99,08
215,5000	164,95
215,6000	178,23
215,7000	99,28
215,8000	133,04
215,9000	183,17
216,0000	110,17
216,1000	127,64
216,2000	192,14
216,3000	114,31
216,4000	106,59
216,5000	190,06
216,6000	144,15
216,7000	104,17
216,8000	187,13
216,9000	151,06
217,0000	102,06
217,1000	159,95
217,2000	157,84
217,3000	99,91
217,4000	153,43
217,5000	186,77
217,6000	101,21
217,7000	123,38
217,8000	189,88
217,9000	118,50
218,0000	118,55
218,1000	187,56
218,2000	123,87
218,3000	102,38
218,4000	183,74
218,5000	157,00
218,6000	100,73
218,7000	154,58
218,8000	163,29
218,9000	99,76
219,0000	148,32
219,1000	169,55
219,2000	102,73
219,3000	142,16
219,4000	191,56
219,5000	105,12
219,6000	115,33
219,7000	192,81
219,8000	128,04
219,9000	111,75
220,0000	180,63
220,1000	133,69
220,2000	100,03
220,3000	175,54
220,4000	167,85
220,5000	99,28
220,6000	143,97
220,7000	173,83
220,8000	104,40
220,9000	137,96
221,0000	179,51
221,1000	107,31
221,2000	132,28
221,3000	193,01
221,4000	110,84
221,5000	109,34
221,6000	192,07
221,7000	138,63
221,8000	106,32
221,9000	171,41
222,0000	144,88
222,1000	99,14
222,2000	165,43
222,3000	178,10
222,4000	99,36
222,5000	133,68
222,6000	183,09
222,7000	109,92
222,8000	128,16
222,9000	192,41
223,0000	114,18
223,1000	123,16
223,2000	190,55
223,3000	118,86
223,4000	104,42
223,5000	187,73
223,6000	150,36
223,7000	102,35
223,8000	160,79
223,9000	156,75
224,0000	99,80
224,1000	154,77
224,2000	185,96
224,3000	101,00
224,4000	124,45
224,5000	189,48
224,6000	117,62
224,7000	119,76
224,8000	188,58
224,9000	122,64
225,0000	102,87
225,1000	184,97
225,2000	128,07
225,3000	101,13
225,4000	180,46
225,5000	161,96
225,6000	100,01
225,7000	149,95
225,8000	168,14
225,9000	102,27
226,0000	143,65
226,1000	191,51
226,2000	104,81
226,3000	116,13
226,4000	192,86
226,5000	127,42
226,6000	112,21
226,7000	181,13
226,8000	133,74
226,9000	100,12
227,0000	175,75
227,1000	167,95
227,2000	99,40
227,3000	169,95
227,4000	174,21
227,5000	99,23
227,6000	137,91
227,7000	179,66
227,8000	107,48
227,9000	132,20
228,0000	193,08
228,1000	111,14
228,2000	109,17
228,3000	192,20
228,4000	138,86
228,5000	106,17
228,6000	170,92
228,7000	145,89
228,8000	99,18
228,9000	164,87
229,0000	178,96
229,1000	99,43
229,2000	132,99
229,3000	183,82
229,4000	100,25
229,5000	127,73
229,6000	187,66
229,7000	114,86
229,8000	122,67
229,9000	190,38
230,0000	119,46
230,1000	104,14
230,2000	187,31
230,3000	151,67
230,4000	102,20
230,5000	159,69
230,6000	158,42
230,7000	100,07
230,8000	153,57
230,9000	186,99
231,0000	101,33
231,1000	123,65
231,2000	190,23
231,3000	103,48
231,4000	118,80
231,5000	192,20
231,6000	123,92
231,7000	114,48
231,8000	184,03
231,9000	129,90
232,0000	100,91
232,1000	179,22
232,2000	164,06
232,3000	99,82
232,4000	148,11
232,5000	170,56
232,6000	103,04
232,7000	141,46
232,8000	192,17
232,9000	105,84
233,0000	114,82
233,1000	193,20
233,2000	129,13
233,3000	111,15
233,4000	192,98
233,5000	135,31
233,6000	108,01
233,7000	174,65
233,8000	141,65
233,9000	99,38
234,0000	168,73
234,1000	175,82
234,2000	99,26
234,3000	136,65
234,4000	181,03
234,5000	108,28
234,6000	131,26
234,7000	193,21
234,8000	111,84
234,9000	108,57
235,0000	191,93
235,1000	140,61
235,2000	105,64
235,3000	169,56
235,4000	147,59
235,5000	103,25
235,6000	163,43
235,7000	154,92
235,8000	99,72
235,9000	156,97
236,0000	185,20
236,1000	100,68
236,2000	126,19
236,3000	188,96
236,4000	116,40
236,5000	120,97
236,6000	189,64
236,7000	121,69
236,8000	103,53
236,9000	186,09
237,0000	154,15
237,1000	101,63
237,2000	157,77
237,3000	160,96
237,4000	100,55
237,5000	151,56
237,6000	167,25
237,7000	102,06
237,8000	145,23
237,9000	191,22
238,0000	104,29
238,1000	117,35
238,2000	192,85
238,3000	125,88
238,4000	113,43
238,5000	182,76
238,6000	131,93
238,7000	100,60
238,8000	177,96
238,9000	165,86
239,0000	99,68
239,1000	146,51
239,2000	172,19
239,3000	103,70
239,4000	140,56
239,5000	192,57
239,6000	106,22
239,7000	134,60
239,8000	193,40
239,9000	109,72
240,0000	110,69
240,1000	193,03
240,2000	136,45
240,3000	107,59
240,4000	173,84
240,5000	143,01
240,6000	99,37
240,7000	167,80
240,8000	176,74
240,9000	99,38
241,0000	136,06
241,1000	181,82
241,2000	108,79
241,3000	130,39
241,4000	193,31
241,5000	112,70
241,6000	108,24
241,7000	191,93
241,8000	117,40
241,9000	105,45
242,0000	189,26
242,1000	148,64
242,2000	103,10
242,3000	162,88
242,4000	155,52
242,5000	99,84
242,6000	156,80
242,7000	185,79
242,8000	100,87
242,9000	125,97
243,0000	189,17
243,1000	116,54
243,2000	120,97
243,3000	189,73
243,4000	121,91
243,5000	103,43
243,6000	186,15
243,7000	154,60
243,8000	101,59
243,9000	181,96
244,0000	160,98
244,1000	100,42
244,2000	151,63
244,3000	167,65
244,4000	102,20
244,5000	145,26
244,6000	191,53
244,7000	104,44
244,8000	117,33
244,9000	193,17
245,0000	126,44
245,1000	113,10
245,2000	182,51
245,3000	132,60
245,4000	100,49
245,5000	177,30
245,6000	167,13
245,7000	99,68
245,8000	145,70
245,9000	173,36
246,0000	99,35
246,1000	139,71
246,2000	178,96
246,3000	106,92
246,4000	133,84
246,5000	193,58
246,6000	110,27
246,7000	110,26
246,8000	193,09
246,9000	137,46
247,0000	107,36
247,1000	173,42
247,2000	143,81
247,3000	99,42
247,4000	167,54
247,5000	177,40
247,6000	99,45
247,7000	135,61
247,8000	182,55
247,9000	109,21
248,0000	130,09
248,1000	186,73
248,2000	113,25
248,3000	124,88
248,4000	192,06
248,5000	117,68
248,6000	105,43
248,7000	189,37
248,8000	148,85
248,9000	103,28
249,0000	163,45
249,1000	155,06
249,2000	99,80
249,3000	157,54
249,4000	185,48
249,5000	100,86
249,6000	126,57
249,7000	189,16
249,8000	116,20
249,9000	121,84
250,0000	191,71
250,1000	120,93
250,2000	117,16
250,3000	186,91
250,4000	126,75
250,5000	101,99
250,6000	182,69
250,7000	160,31
250,8000	100,64
250,9000	152,72
251,0000	166,68
251,1000	101,93
251,2000	146,29
251,3000	191,27
251,4000	104,02
251,5000	118,30
251,6000	193,17
251,7000	125,61
251,8000	113,91
251,9000	183,58
252,0000	131,70
252,1000	110,31
252,2000	178,64
252,3000	137,95
252,4000	99,85
252,5000	173,03
252,6000	172,36
252,7000	99,46
252,8000	140,86
252,9000	178,27
253,0000	106,52
253,1000	135,03
253,2000	193,85
253,3000	109,68
253,4000	111,09
253,5000	193,59
253,6000	136,46
253,7000	108,02
253,8000	174,59
253,9000	142,89
254,0000	99,59
254,1000	168,84
254,2000	149,69
254,3000	99,51
254,4000	162,69
254,5000	181,84
254,6000	99,99
254,7000	131,30
254,8000	186,22
254,9000	112,37
255,0000	126,00
255,1000	192,56
255,2000	116,91
255,3000	106,04
255,4000	190,14
255,5000	147,70
255,6000	103,66
255,7000	164,61
255,8000	154,15
255,9000	99,83
256,0000	158,43
256,1000	185,17
256,2000	100,70
256,3000	152,31
256,4000	188,69
256,5000	102,07
256,6000	122,66
256,7000	191,66
256,8000	120,32
256,9000	118,20
257,0000	187,99
257,1000	125,73
257,2000	102,42
257,3000	183,95
257,4000	158,98
257,5000	100,94
257,6000	154,20
257,7000	165,55
257,8000	101,67
257,9000	148,03
258,0000	190,87
258,1000	103,52
258,2000	119,62
258,3000	192,92
258,4000	105,93
258,5000	115,35
258,6000	193,98
258,7000	129,59
258,8000	111,77
258,9000	181,01
259,0000	135,21
259,1000	100,38
259,2000	175,94
259,3000	169,53
259,4000	99,74
259,5000	144,12
259,6000	175,56
259,7000	105,07
259,8000	138,23
259,9000	193,78
260,0000	108,01
260,1000	112,89
260,2000	194,11
260,3000	133,36
260,4000	109,79
260,5000	193,22
260,6000	139,43
260,7000	106,68
260,8000	171,94
260,9000	146,22
261,0000	99,55
261,1000	165,98
261,2000	179,56
261,3000	99,73
261,4000	134,44
261,5000	184,13
261,6000	110,34
261,7000	129,20
261,8000	193,75
261,9000	114,31
262,0000	107,80
262,1000	191,92
262,2000	143,91
262,3000	105,01
262,4000	167,99
262,5000	150,89
262,6000	102,98
262,7000	162,00
262,8000	157,49
262,9000	100,20
263,0000	155,97
263,1000	187,04
263,2000	101,31
263,3000	125,65
263,4000	190,26
263,5000	117,50
263,6000	120,98
263,7000	190,12
263,8000	122,36
263,9000	103,72
264,0000	186,85
264,1000	154,93
264,2000	101,95
264,3000	158,30
264,4000	161,53
264,5000	100,84
264,6000	152,47
264,7000	167,73
264,8000	102,23
264,9000	146,30
265,0000	192,02
265,1000	104,32
265,2000	118,35
265,3000	193,63
265,4000	125,91
265,5000	114,17
265,6000	183,93
265,7000	131,72
265,8000	101,06
265,9000	179,24
266,0000	165,91
266,1000	100,10
266,2000	147,82
266,3000	172,41
266,4000	103,73
266,5000	141,50
266,6000	193,37
266,7000	106,44
266,8000	135,70
266,9000	194,42
267,0000	109,77
267,1000	111,26
267,2000	193,94
267,3000	136,66
267,4000	108,10
267,5000	174,65
267,6000	143,50
267,7000	99,72
267,8000	168,75
267,9000	177,55
268,0000	99,68
268,1000	136,37
268,2000	183,01
268,3000	109,35
268,4000	130,80
268,5000	194,12
268,6000	113,45
268,7000	108,47
268,8000	192,60
268,9000	118,11
269,0000	105,67
269,1000	189,83
269,2000	149,51
269,3000	103,33
269,4000	163,16
269,5000	156,55
269,6000	100,13
269,7000	156,93
269,8000	186,80
269,9000	101,19
270,0000	126,42
270,1000	190,09
270,2000	117,06
270,3000	121,51
270,4000	190,54
270,5000	122,27
270,6000	103,90
270,7000	186,94
270,8000	128,00
270,9000	101,98
271,0000	182,41
271,1000	161,97
271,2000	100,69
271,3000	151,64
271,4000	168,98
271,5000	102,67
271,6000	145,00
271,7000	192,73
271,8000	105,10
271,9000	117,31
272,0000	194,13
272,1000	127,42
272,2000	113,24
272,3000	183,02
272,4000	133,53
272,5000	100,83
272,6000	177,89
272,7000	168,02
272,8000	100,02
272,9000	146,06
273,0000	174,44
273,1000	99,71
273,2000	139,63
273,3000	180,54
273,4000	107,63
273,5000	133,75
273,6000	194,41
273,7000	111,17
273,8000	110,21
273,9000	193,67
274,0000	139,07
274,1000	107,25
274,2000	172,81
274,3000	146,00
274,4000	99,66
274,5000	166,58
274,6000	179,64
274,7000	99,85
274,8000	134,73
274,9000	184,50
275,0000	100,57
275,1000	129,28
275,2000	188,53
275,3000	114,76
275,4000	123,92
275,5000	192,00
275,6000	119,80
275,7000	104,95
275,8000	188,84
275,9000	151,87
276,0000	102,93
276,1000	161,66
276,2000	158,57
276,3000	100,42
276,4000	155,38
276,5000	188,06
276,6000	101,74
276,7000	124,90
276,8000	191,30
276,9000	118,83
277,0000	119,70
277,1000	193,69
277,2000	124,62
277,3000	115,32
277,4000	185,35
277,5000	130,57
277,6000	101,45
277,7000	180,46
277,8000	165,29
277,9000	100,37
278,0000	149,25
278,1000	171,73
278,2000	103,58
278,3000	142,83
278,4000	193,61
278,5000	106,13
278,6000	115,71
278,7000	194,55
278,8000	129,87
278,9000	112,03
279,0000	181,22
279,1000	136,14
279,2000	108,58
279,3000	175,64
279,4000	142,91
279,5000	99,80
279,6000	169,37
279,7000	177,31
279,8000	99,71
279,9000	136,93
280,0000	183,12
280,1000	109,35
280,2000	130,99
280,3000	194,47
280,4000	113,37
280,5000	108,65
280,6000	192,83
280,7000	142,95
280,8000	105,63
280,9000	169,29
281,0000	150,27
281,1000	99,70
281,2000	162,84
281,3000	157,71
281,4000	100,35
281,5000	156,40
281,6000	187,60
281,7000	101,53
281,8000	125,43
281,9000	191,17
282,0000	118,42
282,1000	120,39
282,2000	189,96
282,3000	123,89
282,4000	103,40
282,5000	186,12
282,6000	157,23
282,7000	101,72
282,8000	156,92
282,9000	163,97
283,0000	101,40
283,1000	150,35
283,2000	191,01
283,3000	103,20
283,4000	143,59
283,5000	193,38
283,6000	105,81
283,7000	116,33
283,8000	194,55
283,9000	129,21
284,0000	112,42
284,1000	181,98
284,2000	135,29
284,3000	100,62
284,4000	176,44
284,5000	170,31
284,6000	99,88
284,7000	144,13
284,8000	176,84
284,9000	105,67
285,0000	137,70
285,1000	194,67
285,2000	108,83
285,3000	112,55
285,4000	194,56
285,5000	112,86
285,6000	109,01
285,7000	193,29
285,8000	141,96
285,9000	106,17
286,0000	170,66
286,1000	148,79
286,2000	99,72
286,3000	164,40
286,4000	182,04
286,5000	100,12
286,6000	132,36
286,7000	186,60
286,8000	112,38
286,9000	126,78
287,0000	193,50
287,1000	117,20
287,2000	106,34
287,3000	190,83
287,4000	148,68
287,5000	103,83
287,6000	187,06
287,7000	155,91
287,8000	101,98
287,9000	158,10
288,0000	162,76
288,1000	101,16
288,2000	151,64
288,3000	190,42
288,4000	102,85
288,5000	121,89
288,6000	193,18
288,7000	122,33
288,8000	117,23
288,9000	187,44
289,0000	128,08
289,1000	102,03
289,2000	182,83
289,3000	162,45
289,4000	100,74
289,5000	152,03
289,6000	169,23
289,7000	99,94
289,8000	145,37
289,9000	175,71
290,0000	105,15
290,1000	138,73
290,2000	194,55
290,3000	108,32
290,4000	113,09
290,5000	194,77
290,6000	134,36
290,7000	109,49
290,8000	177,58
290,9000	141,05
291,0000	99,97
291,1000	171,65
291,2000	175,70
291,3000	99,70
291,4000	139,26
291,5000	181,20
291,6000	107,97
291,7000	133,31
291,8000	186,09
291,9000	111,80
292,0000	127,76
292,1000	193,86
292,2000	116,33
292,3000	106,67
292,4000	191,38
292,5000	147,43
292,6000	104,18
292,7000	165,61
292,8000	155,05
292,9000	100,05
293,0000	159,12
293,1000	186,16
293,2000	101,00
293,3000	127,47
293,4000	190,23
293,5000	116,69
293,6000	122,11
293,7000	193,00
293,8000	121,90
293,9000	117,39
294,0000	187,73
294,1000	127,85
294,2000	102,13
294,3000	182,97
294,4000	162,51
294,5000	100,75
294,6000	152,19
294,7000	169,04
294,8000	102,71
294,9000	145,21
295,0000	193,11
295,1000	105,20
295,2000	117,25
295,3000	194,76
295,4000	127,98
295,5000	113,12
295,6000	183,04
295,7000	134,34
295,8000	109,60
295,9000	177,71
296,0000	141,03
296,1000	99,91
296,2000	171,87
296,3000	175,32
296,4000	99,65
296,5000	139,23
296,6000	181,62
296,7000	108,16
296,8000	133,16
296,9000	194,98
297,0000	111,90
297,1000	109,69
297,2000	193,90
297,3000	140,57
297,4000	106,74
297,5000	172,09
297,6000	147,54
297,7000	99,69
297,8000	165,96
297,9000	154,37
298,0000	99,99
298,1000	159,59
298,2000	186,09
298,3000	100,93
298,4000	128,04
298,5000	189,96
298,6000	116,17
298,7000	122,71
298,8000	191,73
298,9000	121,35
299,0000	104,40
299,1000	188,34
299,2000	154,32
299,3000	102,37
299,4000	160,09
299,5000	161,00
299,6000	100,78
299,7000	153,45
299,8000	189,69
299,9000	102,36
300,0000	146,74
300,1000	192,75
300,2000	104,52
300,3000	118,30
300,4000	194,64
300,5000	126,69
300,6000	114,11
300,7000	184,24
300,8000	132,84
300,9000	100,99
301,0000	179,28
301,1000	167,55
301,2000	100,03
301,3000	147,02
301,4000	174,37
301,5000	104,49
301,6000	140,42
301,7000	194,59
301,8000	107,42
301,9000	114,10
302,0000	195,14
302,1000	111,11
302,2000	110,49
302,3000	194,28
302,4000	139,21
302,5000	107,25
302,6000	173,38
302,7000	146,54
302,8000	99,69
302,9000	167,01
303,0000	180,11
303,1000	99,85
303,2000	134,72
303,3000	185,18
303,4000	110,80
303,5000	129,10
303,6000	194,39
303,7000	115,18
303,8000	107,59
303,9000	192,50
304,0000	145,55
304,1000	104,90
304,2000	189,36
304,3000	152,76
304,4000	102,72
304,5000	161,59
304,6000	159,38
304,7000	100,53
304,8000	155,15
304,9000	188,95
305,0000	101,91
305,1000	124,35
305,2000	192,11
305,3000	119,46
305,4000	119,66
305,5000	189,94
305,6000	124,76
305,7000	103,07
305,8000	186,05
305,9000	158,24
306,0000	101,46
306,1000	156,70
306,2000	164,76
306,3000	100,42
306,4000	150,29
306,5000	171,30
306,6000	103,30
306,7000	143,96
306,8000	193,74
306,9000	105,68
307,0000	116,55
307,1000	195,16
307,2000	129,14
307,3000	112,66
307,4000	182,73
307,5000	135,11
307,6000	100,61
307,7000	177,39
307,8000	169,96
307,9000	99,90
308,0000	145,33
308,1000	175,95
308,2000	105,16
308,3000	139,25
308,4000	181,49
