Winkelposition, Messreihe #5
Zeit ( s )	Winkelposition ( rad )
0,0000	1,803
0,0010	1,821
0,0020	1,839
0,0030	1,857
0,0040	1,874
0,0050	1,888
0,0060	1,904
0,0070	1,916
0,0080	1,929
0,0090	1,940
0,0100	1,951
0,0110	1,959
0,0120	1,965
0,0130	1,971
0,0140	1,978
0,0150	1,982
0,0160	1,985
0,0170	1,987
0,0180	1,989
0,0190	1,989
0,0200	1,987
0,0210	1,985
0,0220	1,982
0,0230	1,978
0,0240	1,971
0,0250	1,963
0,0260	1,956
0,0270	1,946
0,0280	1,937
0,0290	1,926
0,0300	1,913
0,0310	1,899
0,0320	1,883
0,0330	1,868
0,0340	1,850
0,0350	1,833
0,0360	1,814
0,0370	1,794
0,0380	1,773
0,0390	1,751
0,0400	1,728
0,0410	1,704
0,0420	1,679
0,0430	1,654
0,0440	1,627
0,0450	1,599
0,0460	1,571
0,0470	1,543
0,0480	1,513
0,0490	1,481
0,0500	1,451
0,0510	1,420
0,0520	1,387
0,0530	1,354
0,0540	1,321
0,0550	1,286
0,0560	1,252
0,0570	1,217
0,0580	1,183
0,0590	1,148
0,0600	1,112
0,0610	1,076
0,0620	1,040
0,0630	1,004
0,0640	0,968
0,0650	0,931
0,0660	0,895
0,0670	0,859
0,0680	0,823
0,0690	0,789
0,0700	0,752
0,0710	0,718
0,0720	0,683
0,0730	0,649
0,0740	0,616
0,0750	0,581
0,0760	0,550
0,0770	0,517
0,0780	0,485
0,0790	0,454
0,0800	0,424
0,0810	0,394
0,0820	0,366
0,0830	0,338
0,0840	0,311
0,0850	0,284
0,0860	0,259
0,0870	0,236
0,0880	0,212
0,0890	0,190
0,0900	0,170
0,0910	0,149
0,0920	0,130
0,0930	0,112
0,0940	0,094
0,0950	0,079
0,0960	0,064
0,0970	0,052
0,0980	0,039
0,0990	0,028
0,1000	0,019
0,1010	0,011
0,1020	0,003
0,1030	-0,003
0,1040	-0,008
0,1050	-0,013
0,1060	-0,014
0,1070	-0,016
0,1080	-0,016
0,1090	-0,016
0,1100	-0,014
0,1110	-0,013
0,1120	-0,008
0,1130	-0,003
0,1140	0,003
0,1150	0,011
0,1160	0,020
0,1170	0,030
0,1180	0,042
0,1190	0,055
0,1200	0,068
0,1210	0,082
0,1220	0,099
0,1230	0,116
0,1240	0,134
0,1250	0,154
0,1260	0,174
0,1270	0,195
0,1280	0,218
0,1290	0,240
0,1300	0,265
0,1310	0,289
0,1320	0,316
0,1330	0,342
0,1340	0,371
0,1350	0,399
0,1360	0,427
0,1370	0,457
0,1380	0,489
0,1390	0,520
0,1400	0,551
0,1410	0,586
0,1420	0,619
0,1430	0,652
0,1440	0,683
0,1450	0,718
0,1460	0,752
0,1470	0,789
0,1480	0,825
0,1490	0,861
0,1500	0,897
0,1510	0,931
0,1520	0,966
0,1530	1,001
0,1540	1,037
0,1550	1,073
0,1560	1,111
0,1570	1,147
0,1580	1,181
0,1590	1,217
0,1600	1,250
0,1610	1,285
0,1620	1,319
0,1630	1,354
0,1640	1,387
0,1650	1,418
0,1660	1,451
0,1670	1,481
0,1680	1,511
0,1690	1,541
0,1700	1,571
0,1710	1,599
0,1720	1,626
0,1730	1,652
0,1740	1,679
0,1750	1,704
0,1760	1,728
0,1770	1,751
0,1780	1,773
0,1790	1,794
0,1800	1,814
0,1810	1,833
0,1820	1,852
0,1830	1,869
0,1840	1,885
0,1850	1,899
0,1860	1,913
0,1870	1,926
0,1880	1,938
0,1890	1,948
0,1900	1,957
0,1910	1,963
0,1920	1,970
0,1930	1,976
0,1940	1,981
0,1950	1,984
0,1960	1,987
0,1970	1,989
0,1980	1,989
0,1990	1,987
0,2000	1,985
0,2010	1,984
0,2020	1,979
0,2030	1,973
0,2040	1,967
0,2050	1,959
0,2060	1,949
0,2070	1,940
0,2080	1,929
0,2090	1,916
0,2100	1,904
0,2110	1,888
0,2120	1,872
0,2130	1,855
0,2140	1,838
0,2150	1,821
0,2160	1,800
0,2170	1,780
0,2180	1,758
0,2190	1,736
0,2200	1,712
0,2210	1,687
0,2220	1,662
0,2230	1,635
0,2240	1,607
0,2250	1,580
0,2260	1,550
0,2270	1,521
0,2280	1,491
0,2290	1,461
0,2300	1,429
0,2310	1,396
0,2320	1,365
0,2330	1,330
0,2340	1,296
0,2350	1,261
0,2360	1,227
0,2370	1,192
0,2380	1,158
0,2390	1,123
0,2400	1,087
0,2410	1,051
0,2420	1,015
0,2430	0,977
0,2440	0,941
0,2450	0,905
0,2460	0,870
0,2470	0,834
0,2480	0,800
0,2490	0,763
0,2500	0,729
0,2510	0,694
0,2520	0,660
0,2530	0,625
0,2540	0,592
0,2550	0,559
0,2560	0,526
0,2570	0,495
0,2580	0,463
0,2590	0,434
0,2600	0,404
0,2610	0,374
0,2620	0,346
0,2630	0,319
0,2640	0,292
0,2650	0,267
0,2660	0,242
0,2670	0,220
0,2680	0,196
0,2690	0,176
0,2700	0,156
0,2710	0,135
0,2720	0,118
0,2730	0,101
0,2740	0,083
0,2750	0,069
0,2760	0,055
0,2770	0,042
0,2780	0,031
0,2790	0,022
0,2800	0,013
0,2810	0,005
0,2820	-0,002
0,2830	-0,008
0,2840	-0,011
0,2850	-0,014
0,2860	-0,016
0,2870	-0,016
0,2880	-0,016
0,2890	-0,014
0,2900	-0,013
0,2910	-0,009
0,2920	-0,005
0,2930	0,000
0,2940	0,008
0,2950	0,017
0,2960	0,027
0,2970	0,038
0,2980	0,050
0,2990	0,064
0,3000	0,079
0,3010	0,094
0,3020	0,110
0,3030	0,129
0,3040	0,148
0,3050	0,168
0,3060	0,188
0,3070	0,210
0,3080	0,234
0,3090	0,258
0,3100	0,283
0,3110	0,308
0,3120	0,335
0,3130	0,363
0,3140	0,391
0,3150	0,419
0,3160	0,449
0,3170	0,479
0,3180	0,511
0,3190	0,542
0,3200	0,575
0,3210	0,608
0,3220	0,641
0,3230	0,674
0,3240	0,708
0,3250	0,743
0,3260	0,778
0,3270	0,814
0,3280	0,850
0,3290	0,886
0,3300	0,920
0,3310	0,957
0,3320	0,991
0,3330	1,027
0,3340	1,063
0,3350	1,100
0,3360	1,136
0,3370	1,172
0,3380	1,206
0,3390	1,241
0,3400	1,275
0,3410	1,308
0,3420	1,343
0,3430	1,378
0,3440	1,409
0,3450	1,442
0,3460	1,472
0,3470	1,503
0,3480	1,533
0,3490	1,563
0,3500	1,591
0,3510	1,618
0,3520	1,645
0,3530	1,671
0,3540	1,698
0,3550	1,722
0,3560	1,745
0,3570	1,767
0,3580	1,788
0,3590	1,810
0,3600	1,828
0,3610	1,847
0,3620	1,865
0,3630	1,880
0,3640	1,894
0,3650	1,909
0,3660	1,921
0,3670	1,934
0,3680	1,945
0,3690	1,954
0,3700	1,962
0,3710	1,968
0,3720	1,974
0,3730	1,979
0,3740	1,984
0,3750	1,985
0,3760	1,987
0,3770	1,989
0,3780	1,989
0,3790	1,987
0,3800	1,984
0,3810	1,981
0,3820	1,974
0,3830	1,968
0,3840	1,960
0,3850	1,953
0,3860	1,943
0,3870	1,932
0,3880	1,921
0,3890	1,907
0,3900	1,893
0,3910	1,877
0,3920	1,861
0,3930	1,843
0,3940	1,825
0,3950	1,806
0,3960	1,786
0,3970	1,764
0,3980	1,742
0,3990	1,718
0,4000	1,693
0,4010	1,668
0,4020	1,643
0,4030	1,615
0,4040	1,588
0,4050	1,558
0,4060	1,530
0,4070	1,499
0,4080	1,469
0,4090	1,437
0,4100	1,406
0,4110	1,373
0,4120	1,340
0,4130	1,305
0,4140	1,271
0,4150	1,236
0,4160	1,202
0,4170	1,167
0,4180	1,133
0,4190	1,096
0,4200	1,060
0,4210	1,024
0,4220	0,988
0,4230	0,952
0,4240	0,916
0,4250	0,880
0,4260	0,845
0,4270	0,809
0,4280	0,773
0,4290	0,738
0,4300	0,702
0,4310	0,668
0,4320	0,635
0,4330	0,600
0,4340	0,567
0,4350	0,536
0,4360	0,503
0,4370	0,473
0,4380	0,441
0,4390	0,412
0,4400	0,382
0,4410	0,353
0,4420	0,325
0,4430	0,298
0,4440	0,273
0,4450	0,250
0,4460	0,226
0,4470	0,203
0,4480	0,181
0,4490	0,160
0,4500	0,141
0,4510	0,123
0,4520	0,104
0,4530	0,088
0,4540	0,072
0,4550	0,058
0,4560	0,046
0,4570	0,035
0,4580	0,024
0,4590	0,016
0,4600	0,006
0,4610	0,000
0,4620	-0,006
0,4630	-0,011
0,4640	-0,014
0,4650	-0,016
0,4660	-0,016
0,4670	-0,016
0,4680	-0,016
0,4690	-0,014
0,4700	-0,011
0,4710	-0,006
0,4720	-0,002
0,4730	0,006
0,4740	0,014
0,4750	0,024
0,4760	0,036
0,4770	0,047
0,4780	0,060
0,4790	0,074
0,4800	0,090
0,4810	0,105
0,4820	0,123
0,4830	0,143
0,4840	0,162
0,4850	0,184
0,4860	0,204
0,4870	0,228
0,4880	0,251
0,4890	0,275
0,4900	0,300
0,4910	0,327
0,4920	0,355
0,4930	0,383
0,4940	0,412
0,4950	0,440
0,4960	0,470
0,4970	0,501
0,4980	0,534
0,4990	0,567
0,5000	0,600
0,5010	0,631
0,5020	0,664
0,5030	0,699
0,5040	0,732
0,5050	0,768
0,5060	0,804
0,5070	0,840
0,5080	0,877
0,5090	0,911
0,5100	0,946
0,5110	0,980
0,5120	1,016
0,5130	1,052
0,5140	1,089
0,5150	1,126
0,5160	1,162
0,5170	1,197
0,5180	1,232
0,5190	1,264
0,5200	1,299
0,5210	1,334
0,5220	1,368
0,5230	1,401
0,5240	1,433
0,5250	1,464
0,5260	1,494
0,5270	1,524
0,5280	1,554
0,5290	1,582
0,5300	1,610
0,5310	1,637
0,5320	1,663
0,5330	1,690
0,5340	1,715
0,5350	1,739
0,5360	1,761
0,5370	1,781
0,5380	1,803
0,5390	1,822
0,5400	1,843
0,5410	1,860
0,5420	1,876
0,5430	1,891
0,5440	1,905
0,5450	1,918
0,5460	1,931
0,5470	1,942
0,5480	1,953
0,5490	1,960
0,5500	1,967
0,5510	1,973
0,5520	1,978
0,5530	1,982
0,5540	1,985
0,5550	1,987
0,5560	1,989
0,5570	1,989
0,5580	1,987
0,5590	1,985
0,5600	1,981
0,5610	1,976
0,5620	1,970
0,5630	1,963
0,5640	1,956
0,5650	1,946
0,5660	1,935
0,5670	1,924
0,5680	1,912
0,5690	1,898
0,5700	1,882
0,5710	1,866
0,5720	1,849
0,5730	1,832
0,5740	1,813
0,5750	1,792
0,5760	1,770
0,5770	1,748
0,5780	1,726
0,5790	1,701
0,5800	1,676
0,5810	1,651
0,5820	1,624
0,5830	1,596
0,5840	1,568
0,5850	1,539
0,5860	1,510
0,5870	1,478
0,5880	1,448
0,5890	1,417
0,5900	1,384
0,5910	1,351
0,5920	1,316
0,5930	1,282
0,5940	1,247
0,5950	1,213
0,5960	1,178
0,5970	1,144
0,5980	1,109
0,5990	1,073
0,6000	1,035
0,6010	0,999
0,6020	0,963
0,6030	0,928
0,6040	0,892
0,6050	0,856
0,6060	0,820
0,6070	0,785
0,6080	0,749
0,6090	0,715
0,6100	0,680
0,6110	0,646
0,6120	0,611
0,6130	0,578
0,6140	0,545
0,6150	0,514
0,6160	0,482
0,6170	0,451
0,6180	0,423
0,6190	0,393
0,6200	0,363
0,6210	0,335
0,6220	0,308
0,6230	0,283
0,6240	0,258
0,6250	0,234
0,6260	0,210
0,6270	0,188
0,6280	0,168
0,6290	0,148
0,6300	0,129
0,6310	0,110
0,6320	0,094
0,6330	0,079
0,6340	0,063
0,6350	0,050
0,6360	0,039
0,6370	0,028
0,6380	0,019
0,6390	0,009
0,6400	0,002
0,6410	-0,005
0,6420	-0,009
0,6430	-0,013
0,6440	-0,014
0,6450	-0,016
0,6460	-0,016
0,6470	-0,016
0,6480	-0,014
0,6490	-0,013
0,6500	-0,008
0,6510	-0,003
0,6520	0,003
0,6530	0,011
0,6540	0,020
0,6550	0,031
0,6560	0,042
0,6570	0,055
0,6580	0,069
0,6590	0,083
0,6600	0,099
0,6610	0,116
0,6620	0,135
0,6630	0,156
0,6640	0,176
0,6650	0,196
0,6660	0,218
0,6670	0,242
0,6680	0,267
0,6690	0,292
0,6700	0,317
0,6710	0,344
0,6720	0,372
0,6730	0,401
0,6740	0,430
0,6750	0,460
0,6760	0,490
0,6770	0,522
0,6780	0,554
0,6790	0,587
0,6800	0,620
0,6810	0,653
0,6820	0,686
0,6830	0,719
0,6840	0,756
0,6850	0,790
0,6860	0,826
0,6870	0,862
0,6880	0,898
0,6890	0,933
0,6900	0,968
0,6910	1,004
0,6920	1,040
0,6930	1,076
0,6940	1,112
0,6950	1,148
0,6960	1,184
0,6970	1,219
0,6980	1,252
0,6990	1,286
0,7000	1,321
0,7010	1,356
0,7020	1,389
0,7030	1,422
0,7040	1,453
0,7050	1,483
0,7060	1,513
0,7070	1,543
0,7080	1,571
0,7090	1,599
0,7100	1,627
0,7110	1,654
0,7120	1,681
0,7130	1,706
0,7140	1,729
0,7150	1,753
0,7160	1,773
0,7170	1,795
0,7180	1,816
0,7190	1,835
0,7200	1,852
0,7210	1,869
0,7220	1,885
0,7230	1,899
0,7240	1,913
0,7250	1,926
0,7260	1,938
0,7270	1,948
0,7280	1,957
0,7290	1,963
0,7300	1,971
0,7310	1,976
0,7320	1,981
0,7330	1,984
0,7340	1,987
0,7350	1,989
0,7360	1,989
0,7370	1,987
0,7380	1,985
0,7390	1,982
0,7400	1,979
0,7410	1,973
0,7420	1,967
0,7430	1,959
0,7440	1,949
0,7450	1,940
0,7460	1,929
0,7470	1,916
0,7480	1,902
0,7490	1,888
0,7500	1,872
0,7510	1,855
0,7520	1,838
0,7530	1,819
0,7540	1,800
0,7550	1,780
0,7560	1,758
0,7570	1,734
0,7580	1,711
0,7590	1,687
0,7600	1,660
0,7610	1,635
0,7620	1,607
0,7630	1,579
0,7640	1,550
0,7650	1,521
0,7660	1,491
0,7670	1,459
0,7680	1,428
0,7690	1,396
0,7700	1,363
0,7710	1,330
0,7720	1,296
0,7730	1,261
0,7740	1,227
0,7750	1,192
0,7760	1,158
0,7770	1,122
0,7780	1,087
0,7790	1,051
0,7800	1,015
0,7810	0,977
0,7820	0,942
0,7830	0,906
0,7840	0,870
0,7850	0,834
0,7860	0,798
0,7870	0,763
0,7880	0,727
0,7890	0,693
0,7900	0,658
0,7910	0,625
0,7920	0,591
0,7930	0,558
0,7940	0,526
0,7950	0,495
0,7960	0,463
0,7970	0,434
0,7980	0,404
0,7990	0,374
0,8000	0,346
0,8010	0,319
0,8020	0,292
0,8030	0,267
0,8040	0,243
0,8050	0,220
0,8060	0,196
0,8070	0,176
0,8080	0,156
0,8090	0,137
0,8100	0,118
0,8110	0,101
0,8120	0,083
0,8130	0,069
0,8140	0,055
0,8150	0,042
0,8160	0,031
0,8170	0,022
0,8180	0,013
0,8190	0,005
0,8200	-0,002
0,8210	-0,008
0,8220	-0,011
0,8230	-0,014
0,8240	-0,016
0,8250	-0,016
0,8260	-0,016
0,8270	-0,014
0,8280	-0,013
0,8290	-0,009
0,8300	-0,005
0,8310	0,000
0,8320	0,008
0,8330	0,017
0,8340	0,027
0,8350	0,038
0,8360	0,050
0,8370	0,063
0,8380	0,079
0,8390	0,094
0,8400	0,110
0,8410	0,129
0,8420	0,148
0,8430	0,168
0,8440	0,188
0,8450	0,210
0,8460	0,234
0,8470	0,258
0,8480	0,281
0,8490	0,308
0,8500	0,335
0,8510	0,361
0,8520	0,390
0,8530	0,419
0,8540	0,449
0,8550	0,479
0,8560	0,511
0,8570	0,542
0,8580	0,575
0,8590	0,608
0,8600	0,641
0,8610	0,674
0,8620	0,707
0,8630	0,741
0,8640	0,778
0,8650	0,814
0,8660	0,850
0,8670	0,884
0,8680	0,920
0,8690	0,955
0,8700	0,990
0,8710	1,026
0,8720	1,062
0,8730	1,098
0,8740	1,136
0,8750	1,170
0,8760	1,206
0,8770	1,239
0,8780	1,274
0,8790	1,308
0,8800	1,343
0,8810	1,376
0,8820	1,409
0,8830	1,440
0,8840	1,472
0,8850	1,502
0,8860	1,532
0,8870	1,561
0,8880	1,590
0,8890	1,616
0,8900	1,645
0,8910	1,671
0,8920	1,696
0,8930	1,722
0,8940	1,744
0,8950	1,766
0,8960	1,788
0,8970	1,808
0,8980	1,828
0,8990	1,846
0,9000	1,865
0,9010	1,880
0,9020	1,894
0,9030	1,909
0,9040	1,921
0,9050	1,934
0,9060	1,945
0,9070	1,954
0,9080	1,962
0,9090	1,968
0,9100	1,974
0,9110	1,979
0,9120	1,984
0,9130	1,985
0,9140	1,987
0,9150	1,989
0,9160	1,989
0,9170	1,987
0,9180	1,984
0,9190	1,981
0,9200	1,976
0,9210	1,968
0,9220	1,960
0,9230	1,953
0,9240	1,943
0,9250	1,932
0,9260	1,921
0,9270	1,909
0,9280	1,894
0,9290	1,879
0,9300	1,861
0,9310	1,844
0,9320	1,825
0,9330	1,806
0,9340	1,786
0,9350	1,766
0,9360	1,744
0,9370	1,720
0,9380	1,695
0,9390	1,670
0,9400	1,645
0,9410	1,618
0,9420	1,590
0,9430	1,561
0,9440	1,532
0,9450	1,500
0,9460	1,470
0,9470	1,439
0,9480	1,407
0,9490	1,376
0,9500	1,343
0,9510	1,308
0,9520	1,274
0,9530	1,239
0,9540	1,203
0,9550	1,169
0,9560	1,134
0,9570	1,100
0,9580	1,063
0,9590	1,027
0,9600	0,991
0,9610	0,953
0,9620	0,919
0,9630	0,883
0,9640	0,847
0,9650	0,811
0,9660	0,776
0,9670	0,740
0,9680	0,705
0,9690	0,671
0,9700	0,636
0,9710	0,603
0,9720	0,570
0,9730	0,537
0,9740	0,506
0,9750	0,474
0,9760	0,443
0,9770	0,413
0,9780	0,385
0,9790	0,355
0,9800	0,328
0,9810	0,302
0,9820	0,276
0,9830	0,251
0,9840	0,228
0,9850	0,204
0,9860	0,182
0,9870	0,162
0,9880	0,143
0,9890	0,124
0,9900	0,107
0,9910	0,090
0,9920	0,074
0,9930	0,060
0,9940	0,047
0,9950	0,036
0,9960	0,025
0,9970	0,016
0,9980	0,008
0,9990	0,000
1,0000	-0,006
1,0010	-0,009
1,0020	-0,013
1,0030	-0,016
1,0040	-0,016
1,0050	-0,016
1,0060	-0,016
1,0070	-0,014
1,0080	-0,011
1,0090	-0,006
1,0100	-0,002
1,0110	0,005
1,0120	0,014
1,0130	0,024
1,0140	0,035
1,0150	0,046
1,0160	0,058
1,0170	0,072
1,0180	0,088
1,0190	0,104
1,0200	0,123
1,0210	0,141
1,0220	0,160
1,0230	0,181
1,0240	0,203
1,0250	0,225
1,0260	0,248
1,0270	0,273
1,0280	0,298
1,0290	0,325
1,0300	0,352
1,0310	0,380
1,0320	0,408
1,0330	0,438
1,0340	0,467
1,0350	0,498
1,0360	0,529
1,0370	0,562
1,0380	0,595
1,0390	0,628
1,0400	0,661
1,0410	0,694
1,0420	0,729
1,0430	0,763
1,0440	0,800
1,0450	0,836
1,0460	0,872
1,0470	0,906
1,0480	0,942
1,0490	0,977
1,0500	1,013
1,0510	1,049
1,0520	1,085
1,0530	1,122
1,0540	1,158
1,0550	1,192
1,0560	1,227
1,0570	1,261
1,0580	1,296
1,0590	1,330
1,0600	1,363
1,0610	1,396
1,0620	1,429
1,0630	1,459
1,0640	1,491
1,0650	1,521
1,0660	1,550
1,0670	1,579
1,0680	1,607
1,0690	1,634
1,0700	1,660
1,0710	1,687
1,0720	1,712
1,0730	1,736
1,0740	1,758
1,0750	1,780
1,0760	1,800
1,0770	1,821
1,0780	1,839
1,0790	1,857
1,0800	1,874
1,0810	1,888
1,0820	1,904
1,0830	1,916
1,0840	1,929
1,0850	1,940
1,0860	1,951
1,0870	1,959
1,0880	1,965
1,0890	1,971
1,0900	1,978
1,0910	1,982
1,0920	1,985
1,0930	1,987
1,0940	1,989
1,0950	1,989
1,0960	1,987
1,0970	1,985
1,0980	1,982
1,0990	1,978
1,1000	1,971
1,1010	1,965
1,1020	1,956
1,1030	1,946
1,1040	1,937
1,1050	1,926
1,1060	1,913
1,1070	1,899
1,1080	1,885
1,1090	1,868
1,1100	1,852
1,1110	1,833
1,1120	1,814
1,1130	1,795
1,1140	1,775
1,1150	1,753
1,1160	1,729
1,1170	1,706
1,1180	1,681
1,1190	1,654
1,1200	1,627
1,1210	1,601
1,1220	1,572
1,1230	1,544
1,1240	1,513
1,1250	1,483
1,1260	1,451
1,1270	1,420
1,1280	1,389
1,1290	1,356
1,1300	1,323
1,1310	1,288
1,1320	1,253
1,1330	1,217
1,1340	1,183
1,1350	1,148
1,1360	1,114
1,1370	1,078
1,1380	1,041
1,1390	1,005
1,1400	0,969
1,1410	0,933
1,1420	0,897
1,1430	0,861
1,1440	0,826
1,1450	0,790
1,1460	0,756
1,1470	0,719
1,1480	0,685
1,1490	0,650
1,1500	0,617
1,1510	0,583
1,1520	0,551
1,1530	0,518
1,1540	0,487
1,1550	0,457
1,1560	0,426
1,1570	0,396
1,1580	0,368
1,1590	0,339
1,1600	0,313
1,1610	0,286
1,1620	0,262
1,1630	0,237
1,1640	0,214
1,1650	0,192
1,1660	0,171
1,1670	0,151
1,1680	0,132
1,1690	0,113
1,1700	0,096
1,1710	0,080
1,1720	0,066
1,1730	0,052
1,1740	0,041
1,1750	0,030
1,1760	0,019
1,1770	0,011
1,1780	0,003
1,1790	-0,003
1,1800	-0,008
1,1810	-0,013
1,1820	-0,014
1,1830	-0,016
1,1840	-0,016
1,1850	-0,016
1,1860	-0,014
1,1870	-0,013
1,1880	-0,009
1,1890	-0,003
1,1900	0,003
1,1910	0,009
1,1920	0,019
1,1930	0,030
1,1940	0,041
1,1950	0,053
1,1960	0,066
1,1970	0,082
1,1980	0,097
1,1990	0,115
1,2000	0,132
1,2010	0,152
1,2020	0,173
1,2030	0,193
1,2040	0,215
1,2050	0,239
1,2060	0,262
1,2070	0,287
1,2080	0,313
1,2090	0,339
1,2100	0,368
1,2110	0,396
1,2120	0,426
1,2130	0,454
1,2140	0,485
1,2150	0,515
1,2160	0,548
1,2170	0,581
1,2180	0,614
1,2190	0,647
1,2200	0,680
1,2210	0,715
1,2220	0,749
1,2230	0,784
1,2240	0,820
1,2250	0,856
1,2260	0,892
1,2270	0,927
1,2280	0,961
1,2290	0,997
1,2300	1,034
1,2310	1,068
1,2320	1,106
1,2330	1,142
1,2340	1,177
1,2350	1,213
1,2360	1,246
1,2370	1,280
1,2380	1,315
1,2390	1,349
1,2400	1,382
1,2410	1,415
1,2420	1,447
1,2430	1,477
1,2440	1,508
1,2450	1,536
1,2460	1,566
1,2470	1,594
1,2480	1,623
1,2490	1,649
1,2500	1,676
1,2510	1,701
1,2520	1,725
1,2530	1,748
1,2540	1,770
1,2550	1,791
1,2560	1,811
1,2570	1,832
1,2580	1,850
1,2590	1,866
1,2600	1,882
1,2610	1,896
1,2620	1,910
1,2630	1,924
1,2640	1,935
1,2650	1,946
1,2660	1,956
1,2670	1,963
1,2680	1,970
1,2690	1,976
1,2700	1,981
1,2710	1,984
1,2720	1,987
1,2730	1,987
1,2740	1,989
1,2750	1,989
1,2760	1,987
1,2770	1,984
1,2780	1,979
1,2790	1,974
1,2800	1,968
1,2810	1,960
1,2820	1,951
1,2830	1,942
1,2840	1,931
1,2850	1,920
1,2860	1,905
1,2870	1,891
1,2880	1,876
1,2890	1,858
1,2900	1,841
1,2910	1,824
1,2920	1,805
1,2930	1,784
1,2940	1,762
1,2950	1,740
1,2960	1,717
1,2970	1,692
1,2980	1,667
1,2990	1,640
1,3000	1,613
1,3010	1,585
1,3020	1,557
1,3030	1,527
1,3040	1,497
1,3050	1,466
1,3060	1,436
1,3070	1,403
1,3080	1,371
1,3090	1,338
1,3100	1,304
1,3110	1,269
1,3120	1,235
1,3130	1,199
1,3140	1,166
1,3150	1,129
1,3160	1,093
1,3170	1,059
1,3180	1,023
1,3190	0,985
1,3200	0,949
1,3210	0,914
1,3220	0,878
1,3230	0,842
1,3240	0,806
1,3250	0,771
1,3260	0,737
1,3270	0,701
1,3280	0,666
1,3290	0,633
1,3300	0,598
1,3310	0,565
1,3320	0,534
1,3330	0,501
1,3340	0,471
1,3350	0,440
1,3360	0,410
1,3370	0,380
1,3380	0,352
1,3390	0,325
1,3400	0,298
1,3410	0,273
1,3420	0,248
1,3430	0,225
1,3440	0,203
1,3450	0,181
1,3460	0,160
1,3470	0,141
1,3480	0,123
1,3490	0,104
1,3500	0,088
1,3510	0,072
1,3520	0,058
1,3530	0,046
1,3540	0,035
1,3550	0,024
1,3560	0,016
1,3570	0,006
1,3580	0,000
1,3590	-0,006
1,3600	-0,011
1,3610	-0,014
1,3620	-0,016
1,3630	-0,016
1,3640	-0,016
1,3650	-0,016
1,3660	-0,014
1,3670	-0,011
1,3680	-0,006
1,3690	-0,002
1,3700	0,006
1,3710	0,014
1,3720	0,025
1,3730	0,035
1,3740	0,047
1,3750	0,060
1,3760	0,074
1,3770	0,090
1,3780	0,105
1,3790	0,124
1,3800	0,143
1,3810	0,162
1,3820	0,184
1,3830	0,204
1,3840	0,228
1,3850	0,251
1,3860	0,275
1,3870	0,300
1,3880	0,327
1,3890	0,355
1,3900	0,382
1,3910	0,412
1,3920	0,440
1,3930	0,470
1,3940	0,501
1,3950	0,533
1,3960	0,565
1,3970	0,598
1,3980	0,631
1,3990	0,664
1,4000	0,699
1,4010	0,732
1,4020	0,767
1,4030	0,803
1,4040	0,839
1,4050	0,875
1,4060	0,909
1,4070	0,946
1,4080	0,980
1,4090	1,016
1,4100	1,052
1,4110	1,089
1,4120	1,125
1,4130	1,159
1,4140	1,195
1,4150	1,230
1,4160	1,264
1,4170	1,297
1,4180	1,332
1,4190	1,367
1,4200	1,400
1,4210	1,431
1,4220	1,462
1,4230	1,492
1,4240	1,522
1,4250	1,552
1,4260	1,580
1,4270	1,608
1,4280	1,637
1,4290	1,663
1,4300	1,689
1,4310	1,714
1,4320	1,737
1,4330	1,759
1,4340	1,781
1,4350	1,802
1,4360	1,821
1,4370	1,841
1,4380	1,858
1,4390	1,874
1,4400	1,890
1,4410	1,904
1,4420	1,918
1,4430	1,929
1,4440	1,942
1,4450	1,951
1,4460	1,959
1,4470	1,967
1,4480	1,973
1,4490	1,978
1,4500	1,982
1,4510	1,985
1,4520	1,987
1,4530	1,989
1,4540	1,989
1,4550	1,987
1,4560	1,985
1,4570	1,982
1,4580	1,978
1,4590	1,971
1,4600	1,963
1,4610	1,956
1,4620	1,946
1,4630	1,937
1,4640	1,926
1,4650	1,913
1,4660	1,899
1,4670	1,883
1,4680	1,868
1,4690	1,850
1,4700	1,833
1,4710	1,814
1,4720	1,794
1,4730	1,773
1,4740	1,751
1,4750	1,728
1,4760	1,704
1,4770	1,679
1,4780	1,652
1,4790	1,626
1,4800	1,599
1,4810	1,571
1,4820	1,541
1,4830	1,511
1,4840	1,481
1,4850	1,450
1,4860	1,418
1,4870	1,387
1,4880	1,354
1,4890	1,319
1,4900	1,285
1,4910	1,250
1,4920	1,216
1,4930	1,181
1,4940	1,147
1,4950	1,112
1,4960	1,076
1,4970	1,040
1,4980	1,004
1,4990	0,968
1,5000	0,930
1,5010	0,895
1,5020	0,859
1,5030	0,825
1,5040	0,789
1,5050	0,754
1,5060	0,718
1,5070	0,683
1,5080	0,649
1,5090	0,616
1,5100	0,583
1,5110	0,550
1,5120	0,518
1,5130	0,487
1,5140	0,456
1,5150	0,426
1,5160	0,396
1,5170	0,366
1,5180	0,338
1,5190	0,311
1,5200	0,286
1,5210	0,261
1,5220	0,237
1,5230	0,214
1,5240	0,192
1,5250	0,170
1,5260	0,149
1,5270	0,130
1,5280	0,113
1,5290	0,096
1,5300	0,080
1,5310	0,064
1,5320	0,052
1,5330	0,039
1,5340	0,030
1,5350	0,019
1,5360	0,011
1,5370	0,003
1,5380	-0,003
1,5390	-0,009
1,5400	-0,013
