Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
6,5690	119,93
6,5700	120,79
6,5710	121,60
6,5720	122,29
6,5730	123,17
6,5740	123,86
6,5750	124,85
6,5760	125,81
6,5770	126,57
6,5780	127,51
6,5790	128,55
6,5800	129,33
6,5810	130,38
6,5820	131,15
6,5830	132,17
6,5840	133,20
6,5850	134,04
6,5860	135,11
6,5870	136,15
6,5880	136,99
6,5890	138,06
6,5900	139,14
6,5910	140,04
6,5920	141,12
6,5930	141,91
6,5940	143,07
6,5950	144,17
6,5960	145,00
6,5970	146,10
6,5980	147,20
6,5990	148,09
6,6000	149,14
6,6010	150,24
6,6020	151,08
6,6030	152,15
6,6040	153,23
6,6050	154,10
6,6060	155,17
6,6070	156,09
6,6080	157,12
6,6090	158,17
6,6100	158,93
6,6110	160,05
6,6120	161,08
6,6130	161,89
6,6140	162,88
6,6150	163,79
6,6160	164,59
6,6170	165,63
6,6180	166,55
6,6190	167,33
6,6200	168,18
6,6210	169,15
6,6220	169,89
6,6230	170,71
6,6240	171,43
6,6250	172,40
6,6260	173,12
6,6270	173,88
6,6280	174,58
6,6290	175,45
6,6300	176,09
6,6310	176,71
6,6320	177,56
6,6330	178,21
6,6340	178,82
6,6350	179,38
6,6360	180,11
6,6370	180,68
6,6380	181,24
6,6390	181,93
6,6400	182,46
6,6410	182,88
6,6420	183,47
6,6430	184,14
6,6440	184,48
6,6450	184,93
6,6460	185,47
6,6470	185,79
6,6480	186,21
6,6490	186,52
6,6500	186,91
6,6510	187,37
6,6520	187,61
6,6530	187,99
6,6540	188,26
6,6550	188,56
6,6560	188,83
6,6570	189,10
6,6580	189,28
6,6590	189,55
6,6600	189,80
6,6610	189,89
6,6620	190,24
6,6630	190,23
6,6640	190,41
6,6650	190,54
6,6660	190,60
6,6670	190,79
6,6680	190,67
6,6690	190,81
6,6700	190,77
6,6710	190,80
6,6720	190,87
6,6730	190,84
6,6740	190,80
6,6750	190,75
6,6760	190,64
6,6770	190,55
6,6780	190,52
6,6790	190,37
6,6800	190,10
6,6810	190,02
6,6820	189,72
6,6830	189,55
6,6840	189,35
6,6850	189,21
6,6860	188,86
6,6870	188,55
6,6880	188,45
6,6890	188,09
6,6900	187,74
6,6910	187,42
6,6920	187,07
6,6930	186,75
6,6940	186,39
6,6950	186,02
6,6960	185,55
6,6970	185,15
6,6980	184,57
6,6990	184,21
6,7000	183,65
6,7010	183,14
6,7020	182,68
6,7030	182,11
6,7040	181,49
6,7050	180,90
6,7060	180,28
6,7070	179,70
6,7080	179,07
6,7090	178,43
6,7100	177,80
6,7110	177,15
6,7120	176,39
6,7130	175,75
6,7140	174,94
6,7150	174,13
6,7160	173,48
6,7170	172,62
6,7180	171,78
6,7190	171,14
6,7200	170,33
6,7210	169,40
6,7220	168,64
6,7230	167,78
6,7240	166,93
6,7250	166,05
6,7260	165,01
6,7270	164,23
6,7280	163,29
6,7290	162,24
6,7300	161,45
6,7310	160,45
6,7320	159,32
6,7330	158,54
6,7340	157,36
6,7350	156,53
6,7360	155,47
6,7370	154,44
6,7380	153,57
6,7390	152,50
6,7400	151,38
6,7410	150,52
6,7420	149,43
6,7430	148,32
6,7440	147,44
6,7450	146,35
6,7460	145,27
6,7470	144,32
6,7480	143,19
6,7490	142,37
6,7500	141,27
6,7510	140,19
6,7520	139,32
6,7530	138,22
6,7540	137,08
6,7550	136,22
6,7560	135,21
6,7570	134,10
6,7580	133,22
6,7590	132,09
6,7600	131,34
6,7610	130,29
6,7620	129,25
6,7630	128,44
6,7640	127,33
6,7650	126,27
6,7660	125,50
6,7670	124,60
6,7680	123,79
6,7690	122,84
6,7700	121,92
6,7710	121,18
6,7720	120,31
6,7730	119,38
6,7740	118,66
6,7750	117,75
6,7760	117,14
6,7770	116,30
6,7780	115,40
6,7790	114,78
6,7800	114,09
6,7810	113,26
6,7820	112,61
6,7830	111,92
6,7840	111,25
6,7850	110,62
6,7860	109,93
6,7870	109,33
6,7880	108,62
6,7890	107,93
6,7900	107,46
6,7910	106,78
6,7920	106,31
6,7930	105,73
6,7940	105,08
6,7950	104,72
6,7960	104,08
6,7970	103,62
6,7980	103,15
6,7990	102,64
6,8000	102,16
6,8010	101,74
6,8020	101,27
6,8030	100,85
6,8040	100,39
6,8050	100,00
6,8060	99,70
6,8070	99,24
6,8080	98,95
6,8090	98,56
6,8100	98,20
6,8110	97,90
6,8120	97,56
6,8130	97,27
6,8140	97,00
6,8150	96,71
6,8160	96,41
6,8170	96,17
6,8180	95,90
6,8190	95,74
6,8200	95,44
6,8210	95,20
6,8220	95,01
6,8230	94,81
6,8240	94,62
6,8250	94,45
6,8260	94,31
6,8270	94,21
6,8280	94,06
6,8290	93,92
6,8300	93,82
6,8310	93,70
6,8320	93,61
6,8330	93,50
6,8340	93,45
6,8350	93,38
6,8360	93,29
6,8370	93,20
6,8380	93,18
6,8390	93,11
6,8400	93,12
6,8410	93,08
6,8420	93,13
6,8430	93,07
6,8440	93,13
6,8450	93,10
6,8460	93,17
6,8470	93,23
6,8480	93,24
6,8490	93,28
6,8500	93,33
6,8510	93,40
6,8520	93,52
6,8530	93,60
6,8540	93,68
6,8550	93,81
6,8560	93,95
6,8570	94,08
6,8580	94,24
6,8590	94,37
6,8600	94,58
6,8610	94,73
6,8620	94,90
6,8630	95,10
6,8640	95,28
6,8650	95,47
6,8660	95,69
6,8670	95,96
6,8680	96,09
6,8690	96,39
6,8700	96,58
6,8710	96,85
6,8720	97,10
6,8730	97,37
6,8740	97,66
6,8750	97,95
6,8760	98,18
6,8770	98,54
6,8780	98,82
6,8790	99,17
6,8800	99,59
6,8810	99,86
6,8820	100,27
6,8830	100,72
6,8840	101,05
6,8850	101,43
6,8860	101,84
6,8870	102,27
6,8880	102,73
6,8890	103,14
6,8900	103,60
6,8910	104,10
6,8920	104,55
6,8930	105,06
6,8940	105,51
6,8950	106,11
6,8960	106,67
6,8970	107,20
6,8980	107,76
6,8990	108,39
6,9000	108,90
6,9010	109,62
6,9020	110,17
6,9030	110,81
6,9040	111,47
6,9050	112,14
6,9060	112,87
6,9070	113,61
6,9080	114,14
6,9090	114,94
6,9100	115,56
6,9110	116,35
6,9120	117,20
6,9130	117,89
6,9140	118,70
6,9150	119,49
6,9160	120,16
6,9170	121,05
6,9180	121,72
6,9190	122,59
6,9200	123,47
6,9210	124,20
6,9220	125,19
6,9230	126,14
6,9240	126,93
6,9250	127,85
6,9260	128,70
6,9270	129,66
6,9280	130,73
6,9290	131,52
6,9300	132,48
6,9310	133,59
6,9320	134,36
6,9330	135,49
6,9340	136,34
6,9350	137,43
6,9360	138,47
6,9370	139,32
6,9380	140,41
6,9390	141,51
6,9400	142,32
6,9410	143,36
6,9420	144,51
6,9430	145,37
6,9440	146,47
6,9450	147,63
6,9460	148,44
6,9470	149,49
6,9480	150,43
6,9490	151,54
6,9500	152,61
6,9510	153,51
6,9520	154,54
6,9530	155,57
6,9540	156,41
6,9550	157,55
6,9560	158,53
6,9570	159,44
6,9580	160,39
6,9590	161,29
6,9600	162,22
6,9610	163,26
6,9620	164,03
6,9630	164,98
6,9640	165,96
6,9650	166,77
6,9660	167,77
6,9670	168,67
6,9680	169,33
6,9690	170,27
6,9700	171,19
6,9710	171,78
6,9720	172,67
6,9730	173,34
6,9740	174,20
6,9750	174,92
6,9760	175,58
6,9770	176,36
6,9780	177,11
6,9790	177,74
6,9800	178,48
6,9810	179,17
6,9820	179,79
6,9830	180,40
6,9840	181,03
6,9850	181,62
6,9860	182,12
6,9870	182,77
6,9880	183,15
6,9890	183,68
6,9900	184,18
6,9910	184,73
6,9920	185,19
6,9930	185,68
6,9940	186,09
6,9950	186,56
6,9960	186,89
6,9970	187,21
6,9980	187,62
6,9990	187,86
7,0000	188,22
7,0010	188,43
7,0020	188,77
7,0030	189,09
7,0040	189,34
7,0050	189,52
7,0060	189,72
7,0070	189,96
7,0080	190,10
7,0090	190,27
7,0100	190,30
7,0110	190,50
7,0120	190,58
7,0130	190,72
7,0140	190,74
7,0150	190,77
7,0160	190,80
7,0170	190,92
7,0180	190,77
7,0190	190,77
7,0200	190,77
7,0210	190,74
7,0220	190,59
7,0230	190,49
7,0240	190,46
7,0250	190,29
7,0260	190,10
7,0270	190,00
7,0280	189,86
7,0290	189,66
7,0300	189,49
7,0310	189,14
7,0320	188,99
7,0330	188,68
7,0340	188,40
7,0350	188,13
7,0360	187,76
7,0370	187,56
7,0380	187,11
7,0390	186,75
7,0400	186,41
7,0410	186,04
7,0420	185,53
7,0430	185,13
7,0440	184,72
7,0450	184,17
7,0460	183,81
7,0470	183,32
7,0480	182,69
7,0490	182,27
7,0500	181,63
7,0510	181,22
7,0520	180,61
7,0530	179,85
7,0540	179,42
7,0550	178,74
7,0560	177,96
7,0570	177,45
7,0580	176,81
7,0590	175,98
7,0600	175,41
7,0610	174,64
7,0620	173,85
7,0630	173,11
7,0640	172,27
7,0650	171,57
7,0660	170,68
7,0670	169,79
7,0680	169,01
7,0690	168,09
7,0700	167,20
7,0710	166,51
7,0720	165,48
7,0730	164,49
7,0740	163,97
7,0750	162,72
7,0760	162,02
7,0770	160,96
7,0780	159,93
7,0790	159,09
7,0800	158,01
7,0810	156,94
7,0820	156,11
7,0830	154,98
7,0840	153,98
7,0850	153,07
7,0860	152,00
7,0870	151,09
7,0880	150,04
7,0890	149,03
7,0900	148,07
7,0910	146,97
7,0920	145,90
7,0930	145,01
7,0940	143,89
7,0950	142,74
7,0960	141,89
7,0970	140,79
7,0980	139,63
7,0990	138,71
7,1000	137,68
7,1010	136,58
7,1020	135,72
7,1030	134,62
7,1040	133,70
7,1050	132,75
7,1060	131,69
7,1070	130,83
7,1080	129,71
7,1090	128,77
7,1100	127,93
7,1110	126,86
7,1120	126,09
7,1130	125,12
7,1140	124,15
7,1150	123,44
7,1160	122,40
7,1170	121,52
7,1180	120,67
7,1190	119,86
7,1200	119,14
7,1210	118,17
7,1220	117,44
7,1230	116,63
7,1240	115,79
7,1250	115,00
7,1260	114,35
7,1270	113,61
7,1280	112,98
7,1290	112,24
7,1300	111,41
7,1310	110,85
7,1320	110,17
7,1330	109,46
7,1340	108,88
7,1350	108,24
7,1360	107,72
7,1370	107,13
7,1380	106,47
7,1390	105,98
7,1400	105,36
7,1410	104,83
7,1420	104,43
7,1430	103,81
7,1440	103,31
7,1450	102,89
7,1460	102,38
7,1470	101,94
7,1480	101,46
7,1490	101,01
7,1500	100,63
7,1510	100,15
7,1520	99,75
7,1530	99,52
7,1540	99,07
7,1550	98,79
7,1560	98,38
7,1570	98,06
7,1580	97,83
7,1590	97,47
7,1600	97,17
7,1610	96,96
7,1620	96,61
7,1630	96,41
7,1640	96,11
7,1650	95,88
7,1660	95,61
7,1670	95,41
7,1680	95,20
7,1690	94,99
7,1700	94,78
7,1710	94,66
7,1720	94,47
7,1730	94,29
7,1740	94,16
7,1750	94,10
7,1760	93,92
7,1770	93,90
7,1780	93,75
7,1790	93,64
7,1800	93,59
7,1810	93,50
7,1820	93,44
7,1830	93,37
7,1840	93,31
7,1850	93,33
7,1860	93,29
7,1870	93,29
7,1880	93,27
7,1890	93,25
7,1900	93,27
7,1910	93,29
7,1920	93,28
7,1930	93,33
7,1940	93,41
7,1950	93,41
7,1960	93,45
7,1970	93,51
7,1980	93,62
7,1990	93,68
7,2000	93,80
7,2010	93,89
7,2020	94,01
7,2030	94,10
7,2040	94,28
7,2050	94,43
7,2060	94,59
7,2070	94,75
7,2080	94,91
7,2090	95,12
7,2100	95,28
7,2110	95,44
7,2120	95,66
7,2130	95,87
7,2140	96,10
7,2150	96,30
7,2160	96,59
7,2170	96,78
7,2180	97,08
7,2190	97,33
7,2200	97,59
7,2210	97,94
7,2220	98,17
7,2230	98,53
7,2240	98,85
7,2250	99,13
7,2260	99,57
7,2270	99,90
7,2280	100,20
7,2290	100,67
7,2300	100,99
7,2310	101,41
7,2320	101,81
7,2330	102,20
7,2340	102,67
7,2350	103,19
7,2360	103,54
7,2370	104,09
7,2380	104,60
7,2390	105,05
7,2400	105,55
7,2410	106,01
7,2420	106,62
7,2430	107,20
7,2440	107,66
7,2450	108,34
7,2460	108,99
7,2470	109,54
7,2480	110,14
7,2490	110,74
7,2500	111,41
7,2510	112,14
7,2520	112,72
7,2530	113,44
7,2540	114,26
7,2550	114,84
7,2560	115,60
7,2570	116,21
7,2580	117,05
7,2590	117,82
7,2600	118,47
7,2610	119,33
7,2620	120,15
7,2630	120,83
7,2640	121,73
7,2650	122,56
7,2660	123,32
7,2670	124,22
7,2680	125,00
7,2690	125,94
7,2700	126,90
7,2710	127,69
7,2720	128,68
7,2730	129,67
7,2740	130,56
7,2750	131,47
7,2760	132,39
7,2770	133,36
7,2780	134,37
7,2790	135,29
7,2800	136,33
7,2810	137,31
7,2820	138,18
7,2830	139,33
7,2840	140,31
7,2850	141,26
7,2860	142,32
7,2870	143,26
7,2880	144,28
7,2890	145,39
7,2900	146,23
7,2910	147,41
7,2920	148,44
7,2930	149,30
7,2940	150,43
7,2950	151,49
7,2960	152,36
7,2970	153,44
7,2980	154,33
7,2990	155,45
7,3000	156,45
7,3010	157,34
7,3020	158,32
7,3030	159,37
7,3040	160,20
7,3050	161,29
7,3060	162,25
7,3070	163,11
7,3080	164,03
7,3090	165,12
7,3100	165,77
7,3110	166,70
7,3120	167,49
7,3130	168,42
7,3140	169,30
7,3150	170,05
7,3160	170,97
7,3170	171,80
7,3180	172,45
7,3190	173,38
7,3200	174,22
7,3210	174,73
7,3220	175,66
7,3230	176,37
7,3240	176,99
7,3250	177,80
7,3260	178,44
7,3270	179,14
7,3280	179,75
7,3290	180,30
7,3300	181,00
7,3310	181,52
7,3320	182,12
7,3330	182,72
7,3340	183,24
7,3350	183,73
7,3360	184,18
7,3370	184,63
7,3380	185,14
7,3390	185,51
7,3400	185,95
7,3410	186,41
7,3420	186,75
7,3430	187,08
7,3440	187,50
7,3450	187,90
7,3460	188,15
7,3470	188,47
7,3480	188,74
7,3490	188,99
7,3500	189,25
7,3510	189,45
7,3520	189,72
7,3530	189,87
7,3540	190,14
7,3550	190,29
7,3560	190,40
7,3570	190,52
7,3580	190,65
7,3590	190,73
7,3600	190,88
7,3610	190,98
7,3620	191,02
7,3630	190,88
7,3640	190,89
7,3650	190,92
7,3660	190,95
7,3670	190,86
7,3680	190,83
7,3690	190,63
7,3700	190,52
7,3710	190,58
7,3720	190,27
7,3730	190,11
7,3740	189,96
7,3750	189,82
7,3760	189,58
7,3770	189,30
7,3780	189,09
7,3790	188,97
7,3800	188,60
7,3810	188,40
7,3820	188,00
7,3830	187,61
7,3840	187,38
7,3850	187,04
7,3860	186,55
7,3870	186,09
7,3880	185,76
7,3890	185,26
7,3900	184,82
7,3910	184,35
7,3920	183,87
7,3930	183,37
7,3940	182,90
7,3950	182,27
7,3960	181,93
7,3970	181,20
7,3980	180,54
7,3990	180,07
7,4000	179,34
7,4010	178,89
7,4020	178,13
7,4030	177,43
7,4040	176,79
7,4050	176,10
7,4060	175,25
7,4070	174,66
7,4080	173,82
7,4090	173,08
7,4100	172,29
7,4110	171,48
7,4120	170,80
7,4130	169,88
7,4140	168,96
7,4150	168,19
7,4160	167,29
7,4170	166,34
7,4180	165,56
7,4190	164,60
7,4200	163,67
7,4210	162,79
7,4220	161,76
7,4230	160,85
7,4240	159,94
7,4250	158,96
7,4260	158,07
7,4270	157,01
7,4280	155,89
7,4290	155,03
7,4300	153,94
7,4310	152,89
7,4320	151,95
7,4330	150,79
7,4340	149,74
7,4350	148,92
7,4360	147,78
7,4370	146,72
7,4380	145,79
7,4390	144,76
7,4400	143,83
7,4410	142,68
7,4420	141,59
7,4430	140,77
7,4440	139,58
7,4450	138,58
7,4460	137,60
7,4470	136,48
7,4480	135,46
7,4490	134,52
7,4500	133,48
7,4510	132,57
7,4520	131,58
7,4530	130,45
7,4540	129,63
7,4550	128,59
7,4560	127,62
7,4570	126,79
7,4580	125,84
7,4590	124,99
7,4600	123,98
7,4610	123,10
7,4620	122,25
7,4630	121,40
7,4640	120,42
7,4650	119,75
7,4660	118,88
7,4670	118,15
7,4680	117,27
7,4690	116,47
7,4700	115,80
7,4710	114,97
7,4720	114,23
7,4730	113,53
7,4740	112,79
7,4750	112,13
7,4760	111,39
7,4770	110,70
7,4780	110,11
7,4790	109,42
7,4800	108,72
7,4810	108,20
7,4820	107,52
7,4830	107,10
7,4840	106,39
7,4850	105,89
7,4860	105,31
7,4870	104,87
7,4880	104,18
7,4890	103,83
7,4900	103,26
7,4910	102,73
7,4920	102,35
7,4930	101,89
7,4940	101,49
7,4950	100,94
7,4960	100,53
7,4970	100,16
7,4980	99,75
7,4990	99,41
7,5000	99,09
7,5010	98,71
7,5020	98,39
7,5030	98,11
7,5040	97,78
7,5050	97,52
7,5060	97,21
7,5070	96,85
7,5080	96,60
7,5090	96,37
7,5100	96,13
7,5110	95,83
7,5120	95,59
7,5130	95,38
7,5140	95,15
7,5150	94,95
7,5160	94,78
7,5170	94,56
7,5180	94,47
7,5190	94,29
7,5200	94,11
7,5210	94,03
7,5220	93,86
7,5230	93,80
7,5240	93,70
7,5250	93,56
7,5260	93,48
7,5270	93,45
7,5280	93,35
7,5290	93,26
7,5300	93,21
7,5310	93,19
7,5320	93,17
7,5330	93,17
7,5340	93,11
7,5350	93,17
7,5360	93,20
7,5370	93,13
7,5380	93,17
7,5390	93,24
7,5400	93,24
7,5410	93,30
7,5420	93,34
7,5430	93,44
7,5440	93,52
7,5450	93,60
7,5460	93,73
7,5470	93,88
7,5480	93,98
7,5490	94,09
7,5500	94,23
7,5510	94,36
7,5520	94,57
7,5530	94,68
7,5540	94,89
7,5550	95,13
7,5560	95,26
7,5570	95,47
7,5580	95,63
7,5590	95,91
7,5600	96,15
7,5610	96,33
7,5620	96,56
7,5630	96,86
7,5640	97,08
7,5650	97,36
7,5660	97,66
7,5670	97,90
7,5680	98,25
7,5690	98,54
7,5700	98,86
7,5710	99,30
7,5720	99,55
7,5730	99,97
7,5740	100,38
7,5750	100,74
7,5760	101,06
7,5770	101,41
7,5780	101,88
7,5790	102,32
7,5800	102,73
7,5810	103,21
7,5820	103,73
7,5830	104,12
7,5840	104,60
7,5850	105,07
7,5860	105,57
7,5870	106,20
7,5880	106,61
7,5890	107,25
7,5900	107,88
7,5910	108,32
7,5920	108,95
7,5930	109,63
7,5940	110,21
7,5950	110,91
7,5960	111,42
7,5970	112,18
7,5980	112,93
7,5990	113,51
7,6000	114,28
7,6010	115,05
7,6020	115,66
7,6030	116,43
7,6040	117,09
7,6050	117,92
7,6060	118,67
7,6070	119,41
7,6080	120,21
7,6090	121,06
7,6100	121,74
7,6110	122,64
7,6120	123,42
7,6130	124,31
7,6140	125,19
7,6150	125,96
7,6160	126,93
7,6170	127,91
7,6180	128,73
7,6190	129,73
7,6200	130,59
7,6210	131,59
7,6220	132,66
7,6230	133,40
7,6240	134,44
7,6250	135,58
7,6260	136,33
7,6270	137,41
7,6280	138,23
7,6290	139,39
7,6300	140,40
7,6310	141,37
7,6320	142,40
7,6330	143,47
7,6340	144,32
7,6350	145,43
7,6360	146,54
7,6370	147,43
7,6380	148,53
7,6390	149,59
7,6400	150,48
7,6410	151,59
7,6420	152,43
7,6430	153,55
7,6440	154,61
7,6450	155,39
7,6460	156,51
7,6470	157,60
7,6480	158,42
7,6490	159,39
7,6500	160,52
7,6510	161,25
7,6520	162,38
7,6530	163,35
7,6540	164,05
7,6550	165,06
7,6560	165,90
7,6570	166,82
7,6580	167,77
7,6590	168,51
7,6600	169,41
7,6610	170,33
7,6620	171,03
7,6630	171,87
7,6640	172,78
7,6650	173,32
7,6660	174,19
7,6670	175,11
7,6680	175,72
7,6690	176,51
7,6700	176,99
7,6710	177,80
7,6720	178,51
7,6730	179,08
7,6740	179,72
7,6750	180,36
7,6760	180,84
7,6770	181,60
7,6780	182,18
7,6790	182,57
7,6800	183,16
7,6810	183,61
7,6820	184,14
7,6830	184,73
7,6840	185,09
7,6850	185,64
7,6860	186,12
7,6870	186,34
7,6880	186,82
7,6890	187,20
7,6900	187,55
7,6910	187,83
7,6920	188,21
7,6930	188,40
7,6940	188,83
7,6950	189,03
7,6960	189,29
7,6970	189,49
7,6980	189,63
7,6990	189,86
7,7000	190,15
7,7010	190,32
7,7020	190,42
7,7030	190,52
7,7040	190,67
7,7050	190,67
7,7060	190,80
7,7070	190,83
7,7080	190,90
7,7090	190,92
7,7100	190,89
7,7110	190,88
7,7120	190,84
7,7130	190,71
7,7140	190,64
7,7150	190,67
7,7160	190,55
7,7170	190,39
7,7180	190,30
7,7190	190,04
7,7200	189,88
7,7210	189,63
7,7220	189,47
7,7230	189,27
7,7240	189,03
7,7250	188,70
7,7260	188,43
7,7270	188,14
7,7280	187,76
7,7290	187,43
7,7300	187,02
7,7310	186,80
7,7320	186,40
7,7330	185,91
7,7340	185,52
7,7350	185,02
7,7360	184,57
7,7370	184,18
7,7380	183,67
7,7390	183,21
7,7400	182,62
7,7410	182,15
7,7420	181,54
7,7430	180,98
7,7440	180,43
7,7450	179,77
7,7460	179,06
7,7470	178,41
7,7480	177,91
7,7490	177,08
7,7500	176,31
7,7510	175,72
7,7520	175,00
7,7530	174,38
7,7540	173,48
7,7550	172,60
7,7560	171,95
7,7570	171,11
7,7580	170,19
7,7590	169,47
7,7600	168,61
7,7610	167,59
7,7620	166,91
7,7630	166,05
7,7640	165,07
7,7650	164,24
7,7660	163,33
7,7670	162,42
7,7680	161,42
7,7690	160,40
7,7700	159,58
7,7710	158,53
7,7720	157,52
7,7730	156,55
7,7740	155,58
7,7750	154,44
7,7760	153,60
7,7770	152,39
7,7780	151,37
7,7790	150,54
7,7800	149,50
7,7810	148,58
7,7820	147,49
7,7830	146,41
7,7840	145,46
7,7850	144,39
7,7860	143,28
7,7870	142,34
7,7880	141,29
7,7890	140,25
7,7900	139,35
7,7910	138,20
7,7920	137,19
7,7930	136,28
7,7940	135,10
7,7950	134,23
7,7960	133,17
7,7970	132,16
7,7980	131,27
7,7990	130,34
7,8000	129,18
7,8010	128,30
7,8020	127,39
7,8030	126,56
7,8040	125,59
7,8050	124,58
7,8060	123,80
7,8070	122,84
7,8080	121,98
7,8090	121,20
7,8100	120,31
7,8110	119,60
7,8120	118,64
7,8130	117,75
7,8140	117,16
7,8150	116,32
7,8160	115,42
7,8170	114,82
7,8180	114,04
7,8190	113,43
7,8200	112,58
7,8210	111,82
7,8220	111,30
7,8230	110,53
7,8240	109,84
7,8250	109,32
7,8260	108,58
7,8270	108,07
7,8280	107,43
7,8290	106,86
7,8300	106,29
7,8310	105,67
7,8320	105,18
7,8330	104,69
7,8340	104,10
7,8350	103,57
7,8360	103,15
7,8370	102,62
7,8380	102,17
7,8390	101,69
7,8400	101,21
7,8410	100,84
7,8420	100,38
7,8430	99,99
7,8440	99,67
7,8450	99,31
7,8460	98,96
7,8470	98,56
7,8480	98,20
7,8490	97,90
7,8500	97,62
7,8510	97,31
7,8520	96,99
7,8530	96,75
7,8540	96,42
7,8550	96,13
7,8560	95,92
7,8570	95,70
7,8580	95,42
7,8590	95,20
7,8600	95,00
7,8610	94,84
7,8620	94,66
7,8630	94,50
7,8640	94,33
7,8650	94,20
7,8660	94,08
7,8670	93,93
7,8680	93,89
7,8690	93,75
7,8700	93,64
7,8710	93,53
7,8720	93,44
7,8730	93,38
7,8740	93,29
7,8750	93,24
7,8760	93,19
7,8770	93,18
7,8780	93,11
7,8790	93,13
7,8800	93,13
7,8810	93,13
7,8820	93,13
7,8830	93,16
7,8840	93,15
7,8850	93,22
7,8860	93,27
7,8870	93,31
7,8880	93,38
7,8890	93,44
7,8900	93,59
7,8910	93,68
7,8920	93,74
7,8930	93,84
7,8940	93,98
7,8950	94,13
7,8960	94,28
7,8970	94,38
7,8980	94,59
7,8990	94,75
7,9000	94,92
7,9010	95,11
7,9020	95,30
7,9030	95,49
7,9040	95,68
7,9050	95,95
7,9060	96,17
7,9070	96,43
7,9080	96,67
7,9090	96,90
7,9100	97,14
7,9110	97,43
7,9120	97,68
7,9130	97,92
7,9140	98,27
7,9150	98,61
7,9160	98,92
7,9170	99,31
7,9180	99,64
7,9190	99,95
7,9200	100,35
7,9210	100,75
7,9220	101,15
7,9230	101,55
7,9240	101,87
7,9250	102,38
7,9260	102,85
7,9270	103,18
7,9280	103,73
7,9290	104,27
7,9300	104,64
7,9310	105,23
7,9320	105,60
7,9330	106,22
7,9340	106,80
7,9350	107,27
7,9360	107,90
7,9370	108,51
7,9380	109,03
7,9390	109,71
7,9400	110,27
7,9410	110,98
7,9420	111,63
7,9430	112,20
7,9440	112,98
7,9450	113,68
7,9460	114,29
7,9470	115,06
7,9480	115,72
7,9490	116,51
7,9500	117,27
7,9510	118,01
7,9520	118,84
7,9530	119,67
7,9540	120,27
7,9550	121,19
7,9560	121,81
7,9570	122,65
7,9580	123,67
7,9590	124,42
7,9600	125,27
7,9610	126,23
7,9620	127,04
7,9630	128,04
7,9640	128,87
7,9650	129,84
7,9660	130,94
7,9670	131,64
7,9680	132,71
7,9690	133,73
7,9700	134,63
7,9710	135,64
7,9720	136,44
7,9730	137,51
7,9740	138,62
7,9750	139,48
7,9760	140,54
7,9770	141,66
7,9780	142,55
7,9790	143,58
7,9800	144,71
7,9810	145,56
7,9820	146,60
7,9830	147,72
7,9840	148,66
7,9850	149,67
7,9860	150,53
7,9870	151,66
7,9880	152,67
7,9890	153,61
7,9900	154,66
7,9910	155,77
7,9920	156,53
7,9930	157,62
7,9940	158,65
7,9950	159,55
7,9960	160,54
7,9970	161,55
7,9980	162,38
7,9990	163,41
8,0000	164,36
8,0010	165,13
8,0020	166,09
8,0030	166,85
8,0040	167,77
8,0050	168,80
8,0060	169,54
8,0070	170,38
8,0080	171,19
8,0090	171,95
8,0100	172,89
8,0110	173,61
8,0120	174,35
8,0130	175,18
8,0140	175,73
8,0150	176,59
8,0160	177,24
8,0170	177,82
8,0180	178,60
8,0190	179,28
8,0200	179,87
8,0210	180,50
8,0220	181,20
8,0230	181,63
8,0240	182,23
8,0250	182,83
8,0260	183,34
8,0270	183,82
8,0280	184,20
8,0290	184,74
8,0300	185,27
8,0310	185,61
8,0320	186,07
8,0330	186,48
8,0340	186,77
8,0350	187,25
8,0360	187,59
8,0370	187,93
8,0380	188,17
8,0390	188,47
8,0400	188,68
8,0410	189,06
8,0420	189,16
8,0430	189,51
8,0440	189,66
8,0450	189,88
8,0460	190,01
8,0470	190,19
8,0480	190,35
8,0490	190,42
8,0500	190,58
8,0510	190,64
8,0520	190,80
8,0530	190,83
8,0540	190,81
8,0550	190,82
8,0560	190,83
8,0570	190,79
8,0580	190,77
8,0590	190,69
8,0600	190,63
8,0610	190,53
8,0620	190,35
8,0630	190,35
8,0640	190,18
8,0650	190,11
8,0660	189,90
8,0670	189,74
8,0680	189,55
8,0690	189,16
8,0700	188,94
8,0710	188,76
8,0720	188,39
8,0730	188,14
8,0740	187,81
8,0750	187,55
8,0760	187,11
8,0770	186,77
8,0780	186,34
8,0790	185,91
8,0800	185,51
8,0810	185,09
8,0820	184,58
8,0830	184,15
8,0840	183,58
8,0850	183,04
8,0860	182,43
8,0870	182,05
8,0880	181,42
8,0890	180,83
8,0900	180,18
8,0910	179,56
8,0920	179,11
8,0930	178,34
8,0940	177,68
8,0950	177,10
8,0960	176,39
8,0970	175,55
8,0980	174,99
8,0990	174,22
8,1000	173,34
8,1010	172,70
8,1020	171,88
8,1030	171,06
8,1040	170,25
8,1050	169,32
8,1060	168,59
8,1070	167,64
8,1080	166,72
8,1090	166,01
8,1100	165,04
8,1110	164,10
8,1120	163,28
8,1130	162,22
8,1140	161,25
8,1150	160,45
8,1160	159,36
8,1170	158,50
8,1180	157,52
