Winkelposition, Messreihe #2
Zeit ( s )	Winkelposition ( rad )
0,6470	-0,061
0,6480	-0,047
0,6490	-0,033
0,6500	-0,019
0,6510	-0,006
0,6520	0,006
0,6530	0,019
0,6540	0,030
0,6550	0,041
0,6560	0,052
0,6570	0,061
0,6580	0,071
0,6590	0,079
0,6600	0,086
0,6610	0,094
0,6620	0,102
0,6630	0,108
0,6640	0,113
0,6650	0,118
0,6660	0,123
0,6670	0,127
0,6680	0,130
0,6690	0,134
0,6700	0,135
0,6710	0,138
0,6720	0,140
0,6730	0,140
0,6740	0,140
0,6750	0,140
0,6760	0,140
0,6770	0,138
0,6780	0,137
0,6790	0,135
0,6800	0,132
0,6810	0,127
0,6820	0,123
0,6830	0,118
0,6840	0,113
0,6850	0,107
0,6860	0,102
0,6870	0,094
0,6880	0,088
0,6890	0,079
0,6900	0,071
0,6910	0,060
0,6920	0,050
0,6930	0,041
0,6940	0,030
0,6950	0,019
0,6960	0,006
0,6970	-0,008
0,6980	-0,020
0,6990	-0,035
0,7000	-0,049
0,7010	-0,063
0,7020	-0,079
0,7030	-0,094
0,7040	-0,110
0,7050	-0,127
0,7060	-0,145
0,7070	-0,163
0,7080	-0,181
0,7090	-0,201
0,7100	-0,220
0,7110	-0,240
0,7120	-0,261
0,7130	-0,281
0,7140	-0,302
0,7150	-0,324
0,7160	-0,346
0,7170	-0,368
0,7180	-0,391
0,7190	-0,415
0,7200	-0,438
0,7210	-0,462
0,7220	-0,487
0,7230	-0,512
0,7240	-0,536
0,7250	-0,561
0,7260	-0,586
0,7270	-0,613
0,7280	-0,638
0,7290	-0,664
0,7300	-0,691
0,7310	-0,716
0,7320	-0,743
0,7330	-0,771
0,7340	-0,798
0,7350	-0,825
0,7360	-0,851
0,7370	-0,878
0,7380	-0,905
0,7390	-0,933
0,7400	-0,960
0,7410	-0,986
0,7420	-1,013
0,7430	-1,040
0,7440	-1,067
0,7450	-1,093
0,7460	-1,120
0,7470	-1,147
0,7480	-1,172
0,7490	-1,199
0,7500	-1,224
0,7510	-1,249
0,7520	-1,274
0,7530	-1,299
0,7540	-1,323
0,7550	-1,346
0,7560	-1,371
0,7570	-1,393
0,7580	-1,417
0,7590	-1,439
0,7600	-1,461
0,7610	-1,483
0,7620	-1,503
0,7630	-1,524
0,7640	-1,544
0,7650	-1,563
0,7660	-1,582
0,7670	-1,601
0,7680	-1,619
0,7690	-1,637
0,7700	-1,652
0,7710	-1,668
0,7720	-1,684
0,7730	-1,700
0,7740	-1,714
0,7750	-1,729
0,7760	-1,742
0,7770	-1,755
0,7780	-1,766
0,7790	-1,777
0,7800	-1,786
0,7810	-1,797
0,7820	-1,806
0,7830	-1,814
0,7840	-1,822
0,7850	-1,830
0,7860	-1,835
0,7870	-1,841
0,7880	-1,846
0,7890	-1,850
0,7900	-1,855
0,7910	-1,858
0,7920	-1,861
0,7930	-1,861
0,7940	-1,863
0,7950	-1,863
0,7960	-1,863
0,7970	-1,863
0,7980	-1,861
0,7990	-1,860
0,8000	-1,857
0,8010	-1,854
0,8020	-1,849
0,8030	-1,844
0,8040	-1,839
0,8050	-1,833
0,8060	-1,825
0,8070	-1,817
0,8080	-1,810
0,8090	-1,800
0,8100	-1,791
0,8110	-1,781
0,8120	-1,770
0,8130	-1,758
0,8140	-1,745
0,8150	-1,733
0,8160	-1,718
0,8170	-1,704
0,8180	-1,689
0,8190	-1,674
0,8200	-1,659
0,8210	-1,641
0,8220	-1,626
0,8230	-1,608
0,8240	-1,590
0,8250	-1,571
0,8260	-1,550
0,8270	-1,532
0,8280	-1,511
0,8290	-1,491
0,8300	-1,470
0,8310	-1,448
0,8320	-1,428
0,8330	-1,404
0,8340	-1,381
0,8350	-1,357
0,8360	-1,334
0,8370	-1,310
0,8380	-1,286
0,8390	-1,263
0,8400	-1,238
0,8410	-1,213
0,8420	-1,188
0,8430	-1,161
0,8440	-1,136
0,8450	-1,109
0,8460	-1,084
0,8470	-1,057
0,8480	-1,030
0,8490	-1,004
0,8500	-0,977
0,8510	-0,950
0,8520	-0,924
0,8530	-0,897
0,8540	-0,870
0,8550	-0,844
0,8560	-0,817
0,8570	-0,790
0,8580	-0,763
0,8590	-0,737
0,8600	-0,710
0,8610	-0,683
0,8620	-0,658
0,8630	-0,631
0,8640	-0,606
0,8650	-0,580
0,8660	-0,554
0,8670	-0,529
0,8680	-0,506
0,8690	-0,481
0,8700	-0,457
0,8710	-0,434
0,8720	-0,408
0,8730	-0,385
0,8740	-0,363
0,8750	-0,341
0,8760	-0,319
0,8770	-0,297
0,8780	-0,276
0,8790	-0,256
0,8800	-0,236
0,8810	-0,215
0,8820	-0,196
0,8830	-0,178
0,8840	-0,159
0,8850	-0,141
0,8860	-0,124
0,8870	-0,107
0,8880	-0,091
0,8890	-0,075
0,8900	-0,060
0,8910	-0,046
0,8920	-0,031
0,8930	-0,017
0,8940	-0,005
0,8950	0,008
0,8960	0,020
0,8970	0,031
0,8980	0,042
0,8990	0,052
0,9000	0,061
0,9010	0,071
0,9020	0,080
0,9030	0,088
0,9040	0,096
0,9050	0,102
0,9060	0,108
0,9070	0,113
0,9080	0,118
0,9090	0,123
0,9100	0,127
0,9110	0,130
0,9120	0,134
0,9130	0,137
0,9140	0,138
0,9150	0,140
0,9160	0,140
0,9170	0,140
0,9180	0,140
0,9190	0,140
0,9200	0,138
0,9210	0,137
0,9220	0,134
0,9230	0,130
0,9240	0,127
0,9250	0,123
0,9260	0,118
0,9270	0,112
0,9280	0,107
0,9290	0,101
0,9300	0,094
0,9310	0,086
0,9320	0,079
0,9330	0,069
0,9340	0,060
0,9350	0,049
0,9360	0,039
0,9370	0,028
0,9380	0,017
0,9390	0,005
0,9400	-0,008
0,9410	-0,022
0,9420	-0,036
0,9430	-0,050
0,9440	-0,064
0,9450	-0,080
0,9460	-0,096
0,9470	-0,112
0,9480	-0,129
0,9490	-0,146
0,9500	-0,165
0,9510	-0,184
0,9520	-0,203
0,9530	-0,221
0,9540	-0,242
0,9550	-0,262
0,9560	-0,283
0,9570	-0,305
0,9580	-0,325
0,9590	-0,347
0,9600	-0,371
0,9610	-0,393
0,9620	-0,416
0,9630	-0,441
0,9640	-0,465
0,9650	-0,490
0,9660	-0,514
0,9670	-0,539
0,9680	-0,564
0,9690	-0,589
0,9700	-0,616
0,9710	-0,641
0,9720	-0,668
0,9730	-0,694
0,9740	-0,719
0,9750	-0,748
0,9760	-0,774
0,9770	-0,801
0,9780	-0,828
0,9790	-0,855
0,9800	-0,881
0,9810	-0,908
0,9820	-0,936
0,9830	-0,963
0,9840	-0,990
0,9850	-1,016
0,9860	-1,043
0,9870	-1,070
0,9880	-1,096
0,9890	-1,123
0,9900	-1,150
0,9910	-1,177
0,9920	-1,202
0,9930	-1,227
0,9940	-1,252
0,9950	-1,277
0,9960	-1,302
0,9970	-1,326
0,9980	-1,349
0,9990	-1,373
1,0000	-1,396
1,0010	-1,418
1,0020	-1,442
1,0030	-1,464
1,0040	-1,486
1,0050	-1,506
1,0060	-1,527
1,0070	-1,546
1,0080	-1,565
1,0090	-1,585
1,0100	-1,604
1,0110	-1,621
1,0120	-1,638
1,0130	-1,656
1,0140	-1,671
1,0150	-1,687
1,0160	-1,701
1,0170	-1,717
1,0180	-1,731
1,0190	-1,744
1,0200	-1,756
1,0210	-1,767
1,0220	-1,777
1,0230	-1,788
1,0240	-1,799
1,0250	-1,808
1,0260	-1,816
1,0270	-1,824
1,0280	-1,830
1,0290	-1,836
1,0300	-1,841
1,0310	-1,847
1,0320	-1,852
1,0330	-1,855
1,0340	-1,858
1,0350	-1,861
1,0360	-1,863
1,0370	-1,863
1,0380	-1,863
1,0390	-1,863
1,0400	-1,863
1,0410	-1,861
1,0420	-1,860
1,0430	-1,857
1,0440	-1,854
1,0450	-1,849
1,0460	-1,844
1,0470	-1,838
1,0480	-1,832
1,0490	-1,824
1,0500	-1,816
1,0510	-1,808
1,0520	-1,799
1,0530	-1,789
1,0540	-1,780
1,0550	-1,769
1,0560	-1,756
1,0570	-1,744
1,0580	-1,731
1,0590	-1,717
1,0600	-1,701
1,0610	-1,687
1,0620	-1,671
1,0630	-1,656
1,0640	-1,640
1,0650	-1,623
1,0660	-1,605
1,0670	-1,587
1,0680	-1,568
1,0690	-1,549
1,0700	-1,528
1,0710	-1,508
1,0720	-1,488
1,0730	-1,467
1,0740	-1,447
1,0750	-1,423
1,0760	-1,401
1,0770	-1,378
1,0780	-1,354
1,0790	-1,330
1,0800	-1,307
1,0810	-1,283
1,0820	-1,260
1,0830	-1,235
1,0840	-1,210
1,0850	-1,184
1,0860	-1,158
1,0870	-1,131
1,0880	-1,106
1,0890	-1,079
1,0900	-1,054
1,0910	-1,027
1,0920	-1,001
1,0930	-0,974
1,0940	-0,947
1,0950	-0,919
1,0960	-0,892
1,0970	-0,866
1,0980	-0,839
1,0990	-0,812
1,1000	-0,785
1,1010	-0,759
1,1020	-0,732
1,1030	-0,705
1,1040	-0,680
1,1050	-0,653
1,1060	-0,628
1,1070	-0,602
1,1080	-0,576
1,1090	-0,550
1,1100	-0,526
1,1110	-0,501
1,1120	-0,478
1,1130	-0,454
1,1140	-0,429
1,1150	-0,405
1,1160	-0,382
1,1170	-0,360
1,1180	-0,338
1,1190	-0,316
1,1200	-0,294
1,1210	-0,273
1,1220	-0,253
1,1230	-0,232
1,1240	-0,212
1,1250	-0,193
1,1260	-0,174
1,1270	-0,156
1,1280	-0,138
1,1290	-0,121
1,1300	-0,105
1,1310	-0,090
1,1320	-0,072
1,1330	-0,058
1,1340	-0,044
1,1350	-0,030
1,1360	-0,016
1,1370	-0,003
1,1380	0,009
1,1390	0,022
1,1400	0,033
1,1410	0,044
1,1420	0,053
1,1430	0,063
1,1440	0,072
1,1450	0,080
1,1460	0,090
1,1470	0,096
1,1480	0,104
1,1490	0,110
1,1500	0,115
1,1510	0,119
1,1520	0,124
1,1530	0,127
1,1540	0,130
1,1550	0,134
1,1560	0,137
1,1570	0,138
1,1580	0,140
1,1590	0,140
1,1600	0,140
1,1610	0,140
1,1620	0,140
1,1630	0,138
1,1640	0,137
1,1650	0,134
1,1660	0,130
1,1670	0,127
1,1680	0,123
1,1690	0,116
1,1700	0,112
1,1710	0,105
1,1720	0,101
1,1730	0,093
1,1740	0,085
1,1750	0,077
1,1760	0,068
1,1770	0,058
1,1780	0,047
1,1790	0,038
1,1800	0,027
1,1810	0,016
1,1820	0,003
1,1830	-0,011
1,1840	-0,024
1,1850	-0,038
1,1860	-0,052
1,1870	-0,068
1,1880	-0,083
1,1890	-0,099
1,1900	-0,115
1,1910	-0,132
1,1920	-0,149
1,1930	-0,168
1,1940	-0,187
1,1950	-0,206
1,1960	-0,226
1,1970	-0,247
1,1980	-0,267
1,1990	-0,287
1,2000	-0,308
1,2010	-0,330
1,2020	-0,352
1,2030	-0,374
1,2040	-0,397
1,2050	-0,421
1,2060	-0,445
1,2070	-0,470
1,2080	-0,495
1,2090	-0,518
1,2100	-0,543
1,2110	-0,569
1,2120	-0,594
1,2130	-0,620
1,2140	-0,646
1,2150	-0,672
1,2160	-0,697
1,2170	-0,724
1,2180	-0,751
1,2190	-0,779
1,2200	-0,806
1,2210	-0,833
1,2220	-0,859
1,2230	-0,886
1,2240	-0,913
1,2250	-0,941
1,2260	-0,968
1,2270	-0,994
1,2280	-1,021
1,2290	-1,048
1,2300	-1,074
1,2310	-1,101
1,2320	-1,128
1,2330	-1,155
1,2340	-1,180
1,2350	-1,206
1,2360	-1,232
1,2370	-1,257
1,2380	-1,282
1,2390	-1,305
1,2400	-1,330
1,2410	-1,354
1,2420	-1,378
1,2430	-1,401
1,2440	-1,423
1,2450	-1,445
1,2460	-1,467
1,2470	-1,489
1,2480	-1,510
1,2490	-1,530
1,2500	-1,550
1,2510	-1,569
1,2520	-1,588
1,2530	-1,607
1,2540	-1,624
1,2550	-1,641
1,2560	-1,659
1,2570	-1,674
1,2580	-1,690
1,2590	-1,704
1,2600	-1,720
1,2610	-1,733
1,2620	-1,747
1,2630	-1,758
1,2640	-1,769
1,2650	-1,780
1,2660	-1,789
1,2670	-1,800
1,2680	-1,810
1,2690	-1,817
1,2700	-1,825
1,2710	-1,832
1,2720	-1,836
1,2730	-1,843
1,2740	-1,847
1,2750	-1,852
1,2760	-1,857
1,2770	-1,858
1,2780	-1,861
1,2790	-1,863
1,2800	-1,863
1,2810	-1,863
1,2820	-1,863
1,2830	-1,863
1,2840	-1,861
1,2850	-1,858
1,2860	-1,855
1,2870	-1,852
1,2880	-1,847
1,2890	-1,843
1,2900	-1,838
1,2910	-1,830
1,2920	-1,822
1,2930	-1,814
1,2940	-1,806
1,2950	-1,797
1,2960	-1,788
1,2970	-1,777
1,2980	-1,766
1,2990	-1,755
1,3000	-1,742
1,3010	-1,728
1,3020	-1,714
1,3030	-1,700
1,3040	-1,684
1,3050	-1,668
1,3060	-1,652
1,3070	-1,637
1,3080	-1,619
1,3090	-1,602
1,3100	-1,583
1,3110	-1,563
1,3120	-1,544
1,3130	-1,525
1,3140	-1,505
1,3150	-1,484
1,3160	-1,462
1,3170	-1,442
1,3180	-1,418
1,3190	-1,396
1,3200	-1,373
1,3210	-1,349
1,3220	-1,326
1,3230	-1,302
1,3240	-1,277
1,3250	-1,253
1,3260	-1,230
1,3270	-1,205
1,3280	-1,178
1,3290	-1,153
1,3300	-1,126
1,3310	-1,100
1,3320	-1,074
1,3330	-1,048
1,3340	-1,021
1,3350	-0,994
1,3360	-0,968
1,3370	-0,941
1,3380	-0,914
1,3390	-0,888
1,3400	-0,861
1,3410	-0,834
1,3420	-0,807
1,3430	-0,779
1,3440	-0,752
1,3450	-0,727
1,3460	-0,701
1,3470	-0,674
1,3480	-0,649
1,3490	-0,624
1,3500	-0,597
1,3510	-0,570
1,3520	-0,545
1,3530	-0,522
1,3540	-0,496
1,3550	-0,473
1,3560	-0,448
1,3570	-0,424
1,3580	-0,401
1,3590	-0,377
1,3600	-0,355
1,3610	-0,333
1,3620	-0,311
1,3630	-0,289
1,3640	-0,269
1,3650	-0,248
1,3660	-0,229
1,3670	-0,209
1,3680	-0,188
1,3690	-0,170
1,3700	-0,152
1,3710	-0,135
1,3720	-0,118
1,3730	-0,102
1,3740	-0,085
1,3750	-0,069
1,3760	-0,055
1,3770	-0,041
1,3780	-0,027
1,3790	-0,013
1,3800	0,000
1,3810	0,013
1,3820	0,024
1,3830	0,035
1,3840	0,046
1,3850	0,055
1,3860	0,064
1,3870	0,074
1,3880	0,083
1,3890	0,091
1,3900	0,097
1,3910	0,105
1,3920	0,110
1,3930	0,116
1,3940	0,119
1,3950	0,124
1,3960	0,129
1,3970	0,132
1,3980	0,135
1,3990	0,137
1,4000	0,138
1,4010	0,140
1,4020	0,140
1,4030	0,140
1,4040	0,140
1,4050	0,140
1,4060	0,138
1,4070	0,137
1,4080	0,134
1,4090	0,130
1,4100	0,126
1,4110	0,121
1,4120	0,116
1,4130	0,110
1,4140	0,105
1,4150	0,099
1,4160	0,091
1,4170	0,083
1,4180	0,075
