Winkelposition, Messreihe #1
Zeit ( s )	Winkelposition ( rad )
0,3600	0,614
0,3610	0,657
0,3620	0,699
0,3630	0,740
0,3640	0,779
0,3650	0,820
0,3660	0,858
0,3670	0,894
0,3680	0,930
0,3690	0,964
0,3700	0,997
0,3710	1,030
0,3720	1,060
0,3730	1,090
0,3740	1,117
0,3750	1,142
0,3760	1,166
0,3770	1,188
0,3780	1,206
0,3790	1,224
0,3800	1,241
0,3810	1,255
0,3820	1,268
0,3830	1,279
0,3840	1,288
0,3850	1,294
0,3860	1,297
0,3870	1,301
0,3880	1,302
0,3890	1,302
0,3900	1,299
0,3910	1,294
0,3920	1,288
0,3930	1,280
0,3940	1,269
0,3950	1,257
0,3960	1,243
0,3970	1,225
0,3980	1,206
0,3990	1,188
0,4000	1,164
0,4010	1,140
0,4020	1,115
0,4030	1,087
0,4040	1,059
0,4050	1,029
0,4060	0,997
0,4070	0,964
0,4080	0,930
0,4090	0,892
0,4100	0,855
0,4110	0,815
0,4120	0,778
0,4130	0,737
0,4140	0,696
0,4150	0,653
0,4160	0,611
0,4170	0,565
0,4180	0,522
0,4190	0,478
0,4200	0,432
0,4210	0,388
0,4220	0,342
0,4230	0,297
0,4240	0,251
0,4250	0,206
0,4260	0,160
0,4270	0,116
0,4280	0,074
0,4290	0,030
0,4300	-0,014
0,4310	-0,057
0,4320	-0,101
0,4330	-0,141
0,4340	-0,182
0,4350	-0,220
0,4360	-0,258
0,4370	-0,294
0,4380	-0,331
0,4390	-0,366
0,4400	-0,399
0,4410	-0,430
0,4420	-0,460
0,4430	-0,489
0,4440	-0,515
0,4450	-0,542
0,4460	-0,567
0,4470	-0,589
0,4480	-0,609
0,4490	-0,627
0,4500	-0,642
0,4510	-0,658
0,4520	-0,671
0,4530	-0,683
0,4540	-0,693
0,4550	-0,701
0,4560	-0,705
0,4570	-0,708
0,4580	-0,710
0,4590	-0,710
0,4600	-0,708
0,4610	-0,705
0,4620	-0,701
0,4630	-0,694
0,4640	-0,685
0,4650	-0,674
0,4660	-0,660
0,4670	-0,644
0,4680	-0,628
0,4690	-0,609
0,4700	-0,591
0,4710	-0,569
0,4720	-0,543
0,4730	-0,517
0,4740	-0,489
0,4750	-0,460
0,4760	-0,430
0,4770	-0,399
0,4780	-0,366
0,4790	-0,331
0,4800	-0,295
0,4810	-0,258
0,4820	-0,220
0,4830	-0,181
0,4840	-0,140
0,4850	-0,099
0,4860	-0,057
0,4870	-0,014
0,4880	0,028
0,4890	0,072
0,4900	0,116
0,4910	0,162
0,4920	0,207
0,4930	0,253
0,4940	0,298
0,4950	0,344
0,4960	0,388
0,4970	0,434
0,4980	0,479
0,4990	0,525
0,5000	0,570
0,5010	0,611
0,5020	0,653
0,5030	0,696
0,5040	0,738
0,5050	0,778
0,5060	0,818
0,5070	0,856
0,5080	0,892
0,5090	0,928
0,5100	0,963
0,5110	0,996
0,5120	1,029
0,5130	1,059
0,5140	1,089
0,5150	1,115
0,5160	1,140
0,5170	1,164
0,5180	1,186
0,5190	1,205
0,5200	1,224
0,5210	1,239
0,5220	1,255
0,5230	1,268
0,5240	1,279
0,5250	1,286
0,5260	1,293
0,5270	1,297
0,5280	1,301
0,5290	1,302
0,5300	1,302
0,5310	1,299
0,5320	1,294
0,5330	1,288
0,5340	1,280
0,5350	1,269
0,5360	1,257
0,5370	1,243
0,5380	1,227
0,5390	1,208
0,5400	1,188
0,5410	1,166
0,5420	1,142
0,5430	1,117
0,5440	1,089
0,5450	1,060
0,5460	1,030
0,5470	0,999
0,5480	0,966
0,5490	0,931
0,5500	0,895
0,5510	0,856
0,5520	0,818
0,5530	0,779
0,5540	0,740
0,5550	0,699
0,5560	0,657
0,5570	0,613
0,5580	0,569
0,5590	0,525
0,5600	0,479
0,5610	0,435
0,5620	0,390
0,5630	0,346
0,5640	0,300
0,5650	0,254
0,5660	0,209
0,5670	0,163
0,5680	0,119
0,5690	0,075
0,5700	0,033
0,5710	-0,011
0,5720	-0,055
0,5730	-0,097
0,5740	-0,140
0,5750	-0,179
0,5760	-0,218
0,5770	-0,256
0,5780	-0,292
0,5790	-0,328
0,5800	-0,364
0,5810	-0,397
0,5820	-0,429
0,5830	-0,457
0,5840	-0,487
0,5850	-0,514
0,5860	-0,540
0,5870	-0,565
0,5880	-0,587
0,5890	-0,608
0,5900	-0,627
0,5910	-0,642
0,5920	-0,657
0,5930	-0,671
0,5940	-0,682
0,5950	-0,693
0,5960	-0,699
0,5970	-0,705
0,5980	-0,708
0,5990	-0,710
0,6000	-0,710
0,6010	-0,708
0,6020	-0,705
0,6030	-0,701
0,6040	-0,694
0,6050	-0,686
0,6060	-0,675
0,6070	-0,661
0,6080	-0,646
0,6090	-0,628
0,6100	-0,611
0,6110	-0,591
0,6120	-0,570
0,6130	-0,545
0,6140	-0,518
0,6150	-0,492
0,6160	-0,462
0,6170	-0,432
0,6180	-0,401
0,6190	-0,368
0,6200	-0,333
0,6210	-0,297
0,6220	-0,261
0,6230	-0,223
0,6240	-0,184
0,6250	-0,143
0,6260	-0,102
0,6270	-0,060
0,6280	-0,017
0,6290	0,025
0,6300	0,069
0,6310	0,113
0,6320	0,159
0,6330	0,204
0,6340	0,250
0,6350	0,295
0,6360	0,341
0,6370	0,385
0,6380	0,430
0,6390	0,476
0,6400	0,522
0,6410	0,565
0,6420	0,608
0,6430	0,652
0,6440	0,693
0,6450	0,735
0,6460	0,774
0,6470	0,815
0,6480	0,853
0,6490	0,889
0,6500	0,925
0,6510	0,960
0,6520	0,993
0,6530	1,026
0,6540	1,057
0,6550	1,085
0,6560	1,114
0,6570	1,139
0,6580	1,162
0,6590	1,184
0,6600	1,205
0,6610	1,222
0,6620	1,238
0,6630	1,253
0,6640	1,266
0,6650	1,277
0,6660	1,286
0,6670	1,293
0,6680	1,297
0,6690	1,301
0,6700	1,302
0,6710	1,302
0,6720	1,301
0,6730	1,296
0,6740	1,290
0,6750	1,280
0,6760	1,271
0,6770	1,258
0,6780	1,244
0,6790	1,228
0,6800	1,210
0,6810	1,189
0,6820	1,169
0,6830	1,144
0,6840	1,118
0,6850	1,092
0,6860	1,063
0,6870	1,034
0,6880	1,002
0,6890	0,969
0,6900	0,935
0,6910	0,898
0,6920	0,861
0,6930	0,822
0,6940	0,784
0,6950	0,743
0,6960	0,702
0,6970	0,660
0,6980	0,617
0,6990	0,573
0,7000	0,528
0,7010	0,484
0,7020	0,440
0,7030	0,394
0,7040	0,350
0,7050	0,305
0,7060	0,259
0,7070	0,212
0,7080	0,168
0,7090	0,123
0,7100	0,080
0,7110	0,036
0,7120	-0,008
0,7130	-0,050
0,7140	-0,094
0,7150	-0,135
0,7160	-0,176
0,7170	-0,214
0,7180	-0,251
0,7190	-0,289
0,7200	-0,325
0,7210	-0,360
0,7220	-0,394
0,7230	-0,426
0,7240	-0,454
0,7250	-0,484
0,7260	-0,512
0,7270	-0,539
0,7280	-0,564
0,7290	-0,586
0,7300	-0,606
0,7310	-0,624
0,7320	-0,641
0,7330	-0,657
0,7340	-0,669
0,7350	-0,682
0,7360	-0,691
0,7370	-0,699
0,7380	-0,704
0,7390	-0,708
0,7400	-0,710
0,7410	-0,710
0,7420	-0,708
0,7430	-0,705
0,7440	-0,702
0,7450	-0,696
0,7460	-0,686
0,7470	-0,675
0,7480	-0,663
0,7490	-0,647
0,7500	-0,631
0,7510	-0,613
0,7520	-0,594
0,7530	-0,572
0,7540	-0,548
0,7550	-0,522
0,7560	-0,495
0,7570	-0,465
0,7580	-0,435
0,7590	-0,404
0,7600	-0,372
0,7610	-0,338
0,7620	-0,302
0,7630	-0,264
0,7640	-0,226
0,7650	-0,187
0,7660	-0,148
0,7670	-0,107
0,7680	-0,064
0,7690	-0,022
0,7700	0,020
0,7710	0,064
0,7720	0,108
0,7730	0,154
0,7740	0,199
0,7750	0,245
0,7760	0,291
0,7770	0,336
0,7780	0,380
0,7790	0,426
0,7800	0,470
0,7810	0,515
0,7820	0,561
0,7830	0,603
0,7840	0,646
0,7850	0,688
0,7860	0,730
0,7870	0,770
0,7880	0,811
0,7890	0,848
0,7900	0,886
0,7910	0,920
0,7920	0,957
0,7930	0,990
0,7940	1,023
0,7950	1,054
0,7960	1,082
0,7970	1,111
0,7980	1,136
0,7990	1,159
0,8000	1,181
0,8010	1,202
0,8020	1,221
0,8030	1,236
0,8040	1,252
0,8050	1,264
0,8060	1,277
0,8070	1,285
0,8080	1,293
0,8090	1,297
0,8100	1,301
0,8110	1,302
0,8120	1,302
0,8130	1,301
0,8140	1,296
0,8150	1,290
0,8160	1,282
0,8170	1,272
0,8180	1,260
0,8190	1,246
0,8200	1,230
0,8210	1,211
0,8220	1,192
0,8230	1,170
0,8240	1,147
0,8250	1,122
0,8260	1,095
0,8270	1,067
0,8280	1,037
0,8290	1,005
0,8300	0,972
0,8310	0,938
0,8320	0,902
0,8330	0,866
0,8340	0,826
0,8350	0,787
0,8360	0,748
0,8370	0,707
0,8380	0,664
0,8390	0,622
0,8400	0,578
0,8410	0,533
0,8420	0,489
0,8430	0,445
0,8440	0,399
0,8450	0,355
0,8460	0,309
0,8470	0,264
0,8480	0,218
0,8490	0,173
0,8500	0,127
0,8510	0,085
0,8520	0,041
0,8530	-0,003
0,8540	-0,046
0,8550	-0,090
0,8560	-0,130
0,8570	-0,171
0,8580	-0,210
0,8590	-0,248
0,8600	-0,284
0,8610	-0,322
0,8620	-0,357
0,8630	-0,390
0,8640	-0,423
0,8650	-0,452
0,8660	-0,481
0,8670	-0,509
0,8680	-0,536
0,8690	-0,561
0,8700	-0,583
0,8710	-0,603
0,8720	-0,622
0,8730	-0,639
0,8740	-0,655
0,8750	-0,668
0,8760	-0,680
0,8770	-0,690
0,8780	-0,697
0,8790	-0,704
0,8800	-0,707
0,8810	-0,710
0,8820	-0,710
0,8830	-0,708
0,8840	-0,707
0,8850	-0,702
0,8860	-0,696
0,8870	-0,688
0,8880	-0,677
0,8890	-0,664
0,8900	-0,649
0,8910	-0,633
0,8920	-0,614
0,8930	-0,595
0,8940	-0,573
0,8950	-0,551
0,8960	-0,525
0,8970	-0,498
0,8980	-0,468
0,8990	-0,438
0,9000	-0,407
0,9010	-0,375
0,9020	-0,341
0,9030	-0,305
0,9040	-0,269
0,9050	-0,231
0,9060	-0,192
0,9070	-0,151
0,9080	-0,110
0,9090	-0,069
0,9100	-0,027
0,9110	0,016
0,9120	0,060
0,9130	0,104
0,9140	0,149
0,9150	0,195
0,9160	0,240
0,9170	0,286
0,9180	0,331
0,9190	0,375
0,9200	0,421
0,9210	0,467
0,9220	0,512
0,9230	0,556
0,9240	0,600
0,9250	0,642
0,9260	0,685
0,9270	0,726
0,9280	0,767
0,9290	0,806
0,9300	0,845
0,9310	0,881
0,9320	0,917
0,9330	0,953
0,9340	0,986
0,9350	1,019
0,9360	1,051
0,9370	1,079
0,9380	1,107
0,9390	1,134
0,9400	1,158
0,9410	1,180
0,9420	1,200
0,9430	1,219
0,9440	1,236
0,9450	1,250
0,9460	1,263
0,9470	1,275
0,9480	1,285
0,9490	1,291
0,9500	1,297
0,9510	1,301
0,9520	1,302
0,9530	1,302
0,9540	1,301
0,9550	1,296
0,9560	1,291
0,9570	1,283
0,9580	1,272
0,9590	1,261
0,9600	1,247
0,9610	1,232
0,9620	1,213
0,9630	1,194
0,9640	1,172
0,9650	1,148
0,9660	1,123
0,9670	1,096
0,9680	1,068
0,9690	1,040
0,9700	1,008
0,9710	0,975
0,9720	0,941
0,9730	0,905
0,9740	0,867
0,9750	0,829
0,9760	0,790
0,9770	0,751
0,9780	0,710
0,9790	0,668
0,9800	0,625
0,9810	0,581
0,9820	0,537
0,9830	0,492
0,9840	0,448
0,9850	0,402
0,9860	0,358
0,9870	0,313
0,9880	0,267
0,9890	0,221
0,9900	0,176
0,9910	0,132
0,9920	0,088
0,9930	0,046
0,9940	0,002
0,9950	-0,042
0,9960	-0,085
0,9970	-0,127
0,9980	-0,168
0,9990	-0,207
1,0000	-0,245
1,0010	-0,283
1,0020	-0,319
1,0030	-0,353
1,0040	-0,388
1,0050	-0,419
1,0060	-0,449
1,0070	-0,479
1,0080	-0,506
1,0090	-0,534
1,0100	-0,558
1,0110	-0,581
1,0120	-0,603
1,0130	-0,622
1,0140	-0,638
1,0150	-0,653
1,0160	-0,668
1,0170	-0,679
1,0180	-0,690
1,0190	-0,697
1,0200	-0,704
1,0210	-0,707
1,0220	-0,710
1,0230	-0,710
1,0240	-0,708
1,0250	-0,707
1,0260	-0,702
1,0270	-0,697
1,0280	-0,688
1,0290	-0,679
1,0300	-0,666
1,0310	-0,650
1,0320	-0,633
1,0330	-0,616
1,0340	-0,597
1,0350	-0,576
1,0360	-0,553
1,0370	-0,528
1,0380	-0,500
1,0390	-0,471
1,0400	-0,440
1,0410	-0,410
1,0420	-0,377
1,0430	-0,344
1,0440	-0,308
1,0450	-0,272
1,0460	-0,234
1,0470	-0,195
1,0480	-0,154
1,0490	-0,113
1,0500	-0,072
1,0510	-0,030
1,0520	0,014
1,0530	0,057
1,0540	0,101
1,0550	0,146
1,0560	0,192
1,0570	0,237
1,0580	0,283
1,0590	0,327
1,0600	0,372
1,0610	0,418
1,0620	0,462
1,0630	0,509
1,0640	0,553
1,0650	0,597
1,0660	0,639
1,0670	0,682
1,0680	0,723
1,0690	0,763
1,0700	0,803
1,0710	0,842
1,0720	0,880
1,0730	0,916
1,0740	0,950
1,0750	0,985
1,0760	1,018
1,0770	1,049
1,0780	1,078
1,0790	1,106
1,0800	1,131
1,0810	1,156
1,0820	1,178
1,0830	1,199
1,0840	1,217
1,0850	1,235
1,0860	1,249
1,0870	1,263
1,0880	1,274
1,0890	1,285
1,0900	1,291
1,0910	1,296
1,0920	1,301
1,0930	1,302
1,0940	1,302
1,0950	1,301
1,0960	1,297
1,0970	1,291
1,0980	1,283
1,0990	1,274
1,1000	1,261
1,1010	1,249
1,1020	1,233
1,1030	1,214
1,1040	1,195
1,1050	1,173
1,1060	1,151
1,1070	1,126
1,1080	1,100
1,1090	1,071
1,1100	1,041
1,1110	1,010
1,1120	0,979
1,1130	0,944
1,1140	0,908
1,1150	0,870
1,1160	0,833
1,1170	0,793
1,1180	0,754
1,1190	0,713
1,1200	0,671
1,1210	0,628
1,1220	0,584
1,1230	0,540
1,1240	0,495
1,1250	0,451
1,1260	0,405
1,1270	0,361
1,1280	0,316
1,1290	0,270
1,1300	0,225
1,1310	0,179
1,1320	0,135
1,1330	0,091
1,1340	0,049
1,1350	0,005
1,1360	-0,039
1,1370	-0,083
1,1380	-0,126
1,1390	-0,165
1,1400	-0,204
1,1410	-0,242
1,1420	-0,280
1,1430	-0,316
1,1440	-0,352
1,1450	-0,385
1,1460	-0,418
1,1470	-0,448
1,1480	-0,476
1,1490	-0,504
1,1500	-0,531
1,1510	-0,556
1,1520	-0,580
1,1530	-0,602
1,1540	-0,620
1,1550	-0,636
1,1560	-0,652
1,1570	-0,666
1,1580	-0,679
1,1590	-0,688
1,1600	-0,697
1,1610	-0,704
1,1620	-0,707
1,1630	-0,710
1,1640	-0,710
1,1650	-0,708
1,1660	-0,707
1,1670	-0,704
1,1680	-0,697
1,1690	-0,690
1,1700	-0,679
1,1710	-0,666
1,1720	-0,652
1,1730	-0,635
1,1740	-0,617
1,1750	-0,598
1,1760	-0,578
1,1770	-0,554
1,1780	-0,529
1,1790	-0,501
1,1800	-0,473
1,1810	-0,443
1,1820	-0,412
1,1830	-0,380
1,1840	-0,346
1,1850	-0,311
1,1860	-0,273
1,1870	-0,236
1,1880	-0,196
1,1890	-0,157
1,1900	-0,116
1,1910	-0,075
1,1920	-0,033
1,1930	0,011
1,1940	0,053
1,1950	0,097
1,1960	0,143
1,1970	0,188
1,1980	0,234
1,1990	0,280
1,2000	0,325
1,2010	0,369
1,2020	0,415
1,2030	0,459
1,2040	0,506
1,2050	0,550
1,2060	0,594
1,2070	0,636
1,2080	0,679
1,2090	0,721
1,2100	0,760
1,2110	0,801
1,2120	0,840
1,2130	0,877
1,2140	0,913
1,2150	0,949
1,2160	0,982
1,2170	1,015
1,2180	1,046
1,2190	1,076
1,2200	1,104
1,2210	1,131
1,2220	1,155
1,2230	1,178
1,2240	1,199
1,2250	1,217
1,2260	1,233
1,2270	1,249
1,2280	1,261
1,2290	1,274
1,2300	1,283
1,2310	1,291
1,2320	1,296
1,2330	1,301
1,2340	1,301
1,2350	1,302
1,2360	1,301
1,2370	1,297
1,2380	1,291
1,2390	1,283
1,2400	1,274
1,2410	1,263
1,2420	1,249
1,2430	1,233
1,2440	1,216
1,2450	1,197
1,2460	1,175
1,2470	1,151
1,2480	1,126
1,2490	1,100
1,2500	1,073
1,2510	1,043
1,2520	1,012
1,2530	0,980
1,2540	0,946
1,2550	0,909
1,2560	0,872
1,2570	0,834
1,2580	0,795
1,2590	0,756
1,2600	0,716
1,2610	0,674
1,2620	0,631
1,2630	0,587
1,2640	0,542
1,2650	0,498
1,2660	0,452
1,2670	0,408
1,2680	0,364
1,2690	0,319
1,2700	0,273
1,2710	0,226
1,2720	0,181
1,2730	0,137
1,2740	0,093
1,2750	0,050
1,2760	0,006
1,2770	-0,036
1,2780	-0,080
1,2790	-0,123
1,2800	-0,163
1,2810	-0,203
1,2820	-0,240
1,2830	-0,278
1,2840	-0,314
1,2850	-0,350
1,2860	-0,383
1,2870	-0,416
1,2880	-0,446
1,2890	-0,476
1,2900	-0,503
1,2910	-0,529
1,2920	-0,556
1,2930	-0,580
1,2940	-0,600
1,2950	-0,619
1,2960	-0,636
1,2970	-0,652
1,2980	-0,666
1,2990	-0,677
1,3000	-0,688
1,3010	-0,697
1,3020	-0,704
1,3030	-0,707
1,3040	-0,708
1,3050	-0,710
1,3060	-0,708
1,3070	-0,707
1,3080	-0,704
1,3090	-0,697
1,3100	-0,690
1,3110	-0,680
1,3120	-0,666
1,3130	-0,652
1,3140	-0,635
1,3150	-0,617
1,3160	-0,598
1,3170	-0,578
1,3180	-0,556
1,3190	-0,529
1,3200	-0,503
1,3210	-0,474
1,3220	-0,445
1,3230	-0,413
1,3240	-0,382
1,3250	-0,347
1,3260	-0,313
1,3270	-0,275
1,3280	-0,237
1,3290	-0,198
1,3300	-0,159
1,3310	-0,118
1,3320	-0,075
1,3330	-0,033
1,3340	0,009
1,3350	0,052
1,3360	0,096
1,3370	0,140
1,3380	0,187
1,3390	0,232
1,3400	0,278
1,3410	0,324
1,3420	0,368
1,3430	0,413
1,3440	0,457
1,3450	0,503
1,3460	0,548
1,3470	0,592
1,3480	0,635
1,3490	0,677
1,3500	0,719
1,3510	0,759
1,3520	0,800
1,3530	0,839
1,3540	0,875
1,3550	0,911
1,3560	0,947
1,3570	0,982
1,3580	1,013
1,3590	1,046
1,3600	1,074
1,3610	1,103
1,3620	1,129
1,3630	1,155
1,3640	1,177
1,3650	1,197
1,3660	1,216
1,3670	1,233
1,3680	1,247
1,3690	1,261
1,3700	1,274
1,3710	1,283
1,3720	1,291
1,3730	1,296
1,3740	1,299
1,3750	1,301
1,3760	1,302
1,3770	1,301
1,3780	1,297
1,3790	1,291
1,3800	1,285
1,3810	1,275
1,3820	1,263
1,3830	1,249
1,3840	1,233
1,3850	1,216
1,3860	1,197
1,3870	1,177
1,3880	1,153
1,3890	1,128
1,3900	1,101
1,3910	1,073
1,3920	1,043
1,3930	1,013
1,3940	0,980
1,3950	0,947
1,3960	0,911
1,3970	0,873
1,3980	0,836
1,3990	0,796
1,4000	0,757
1,4010	0,716
1,4020	0,675
1,4030	0,633
1,4040	0,589
1,4050	0,543
1,4060	0,500
1,4070	0,454
1,4080	0,410
1,4090	0,364
1,4100	0,320
1,4110	0,275
1,4120	0,228
1,4130	0,182
1,4140	0,138
1,4150	0,094
1,4160	0,052
1,4170	0,008
1,4180	-0,036
1,4190	-0,079
1,4200	-0,123
1,4210	-0,163
1,4220	-0,201
1,4230	-0,239
1,4240	-0,276
1,4250	-0,313
1,4260	-0,349
1,4270	-0,383
1,4280	-0,415
1,4290	-0,446
1,4300	-0,474
1,4310	-0,503
1,4320	-0,529
1,4330	-0,554
1,4340	-0,578
1,4350	-0,600
1,4360	-0,619
1,4370	-0,636
1,4380	-0,650
1,4390	-0,664
1,4400	-0,677
1,4410	-0,688
1,4420	-0,697
1,4430	-0,704
1,4440	-0,707
1,4450	-0,708
1,4460	-0,708
1,4470	-0,708
1,4480	-0,707
1,4490	-0,704
1,4500	-0,699
1,4510	-0,691
1,4520	-0,680
1,4530	-0,666
1,4540	-0,652
1,4550	-0,636
1,4560	-0,619
1,4570	-0,600
1,4580	-0,580
1,4590	-0,556
1,4600	-0,531
1,4610	-0,503
1,4620	-0,474
1,4630	-0,445
1,4640	-0,415
1,4650	-0,382
1,4660	-0,349
1,4670	-0,313
1,4680	-0,276
1,4690	-0,239
1,4700	-0,199
1,4710	-0,160
1,4720	-0,119
1,4730	-0,077
1,4740	-0,035
1,4750	0,008
1,4760	0,052
