Winkelposition, Messreihe #4
Zeit ( s )	Winkelposition ( rad )
0,6330	0,112
0,6340	0,112
0,6350	0,110
0,6360	0,108
0,6370	0,107
0,6380	0,105
0,6390	0,104
0,6400	0,102
0,6410	0,099
0,6420	0,096
0,6430	0,093
0,6440	0,091
0,6450	0,086
0,6460	0,083
0,6470	0,080
0,6480	0,077
0,6490	0,072
0,6500	0,068
0,6510	0,063
0,6520	0,058
0,6530	0,053
0,6540	0,049
0,6550	0,042
0,6560	0,036
0,6570	0,031
0,6580	0,024
0,6590	0,017
0,6600	0,011
0,6610	0,003
0,6620	-0,003
0,6630	-0,011
0,6640	-0,019
0,6650	-0,027
0,6660	-0,036
0,6670	-0,044
0,6680	-0,053
0,6690	-0,063
0,6700	-0,072
0,6710	-0,082
0,6720	-0,091
0,6730	-0,102
0,6740	-0,113
0,6750	-0,123
0,6760	-0,135
0,6770	-0,146
0,6780	-0,157
0,6790	-0,170
0,6800	-0,182
0,6810	-0,195
0,6820	-0,207
0,6830	-0,220
0,6840	-0,234
0,6850	-0,248
0,6860	-0,261
0,6870	-0,276
0,6880	-0,291
0,6890	-0,305
0,6900	-0,320
0,6910	-0,335
0,6920	-0,350
0,6930	-0,366
0,6940	-0,383
0,6950	-0,399
0,6960	-0,415
0,6970	-0,432
0,6980	-0,449
0,6990	-0,467
0,7000	-0,484
0,7010	-0,503
0,7020	-0,520
0,7030	-0,539
0,7040	-0,558
0,7050	-0,576
0,7060	-0,595
0,7070	-0,614
0,7080	-0,633
0,7090	-0,652
0,7100	-0,672
0,7110	-0,691
0,7120	-0,712
0,7130	-0,730
0,7140	-0,751
0,7150	-0,771
0,7160	-0,792
0,7170	-0,812
0,7180	-0,833
0,7190	-0,853
0,7200	-0,875
0,7210	-0,895
0,7220	-0,916
0,7230	-0,936
0,7240	-0,957
0,7250	-0,979
0,7260	-0,999
0,7270	-1,019
0,7280	-1,040
0,7290	-1,060
0,7300	-1,081
0,7310	-1,101
0,7320	-1,123
0,7330	-1,144
0,7340	-1,164
0,7350	-1,184
0,7360	-1,205
0,7370	-1,224
0,7380	-1,244
0,7390	-1,263
0,7400	-1,283
0,7410	-1,302
0,7420	-1,323
0,7430	-1,341
0,7440	-1,359
0,7450	-1,378
0,7460	-1,396
0,7470	-1,414
0,7480	-1,433
0,7490	-1,450
0,7500	-1,467
0,7510	-1,484
0,7520	-1,502
0,7530	-1,517
0,7540	-1,533
0,7550	-1,549
0,7560	-1,565
0,7570	-1,580
0,7580	-1,594
0,7590	-1,610
0,7600	-1,624
0,7610	-1,638
0,7620	-1,652
0,7630	-1,665
0,7640	-1,678
0,7650	-1,690
0,7660	-1,703
0,7670	-1,714
0,7680	-1,726
0,7690	-1,737
0,7700	-1,748
0,7710	-1,758
0,7720	-1,769
0,7730	-1,778
0,7740	-1,786
0,7750	-1,795
0,7760	-1,803
0,7770	-1,813
0,7780	-1,819
0,7790	-1,827
0,7800	-1,835
0,7810	-1,841
0,7820	-1,846
0,7830	-1,852
0,7840	-1,857
0,7850	-1,861
0,7860	-1,865
0,7870	-1,869
0,7880	-1,872
0,7890	-1,876
0,7900	-1,879
0,7910	-1,882
0,7920	-1,883
0,7930	-1,885
0,7940	-1,885
0,7950	-1,887
0,7960	-1,887
0,7970	-1,887
0,7980	-1,887
0,7990	-1,887
0,8000	-1,885
0,8010	-1,883
0,8020	-1,882
0,8030	-1,879
0,8040	-1,876
0,8050	-1,872
0,8060	-1,869
0,8070	-1,866
0,8080	-1,861
0,8090	-1,857
0,8100	-1,852
0,8110	-1,846
0,8120	-1,839
0,8130	-1,833
0,8140	-1,827
0,8150	-1,819
0,8160	-1,813
0,8170	-1,805
0,8180	-1,795
0,8190	-1,788
0,8200	-1,778
0,8210	-1,769
0,8220	-1,759
0,8230	-1,748
0,8240	-1,737
0,8250	-1,726
0,8260	-1,715
0,8270	-1,704
0,8280	-1,692
0,8290	-1,681
0,8300	-1,667
0,8310	-1,654
0,8320	-1,641
0,8330	-1,627
0,8340	-1,613
0,8350	-1,601
0,8360	-1,587
0,8370	-1,571
0,8380	-1,557
0,8390	-1,541
0,8400	-1,525
0,8410	-1,510
0,8420	-1,494
0,8430	-1,478
0,8440	-1,461
0,8450	-1,445
0,8460	-1,428
0,8470	-1,411
0,8480	-1,393
0,8490	-1,376
0,8500	-1,357
0,8510	-1,340
0,8520	-1,321
0,8530	-1,304
0,8540	-1,285
0,8550	-1,266
0,8560	-1,247
0,8570	-1,228
0,8580	-1,210
0,8590	-1,189
0,8600	-1,170
0,8610	-1,151
0,8620	-1,131
0,8630	-1,112
0,8640	-1,092
0,8650	-1,073
0,8660	-1,052
0,8670	-1,032
0,8680	-1,013
0,8690	-0,993
0,8700	-0,972
0,8710	-0,952
0,8720	-0,933
0,8730	-0,913
0,8740	-0,892
0,8750	-0,872
0,8760	-0,853
0,8770	-0,833
0,8780	-0,812
0,8790	-0,792
0,8800	-0,773
0,8810	-0,752
0,8820	-0,732
0,8830	-0,713
0,8840	-0,694
0,8850	-0,675
0,8860	-0,657
0,8870	-0,638
0,8880	-0,617
0,8890	-0,598
0,8900	-0,580
0,8910	-0,562
0,8920	-0,543
0,8930	-0,526
0,8940	-0,509
0,8950	-0,490
0,8960	-0,473
0,8970	-0,456
0,8980	-0,438
0,8990	-0,423
0,9000	-0,405
0,9010	-0,390
0,9020	-0,374
0,9030	-0,357
0,9040	-0,341
0,9050	-0,327
0,9060	-0,311
0,9070	-0,297
0,9080	-0,281
0,9090	-0,267
0,9100	-0,253
0,9110	-0,239
0,9120	-0,226
0,9130	-0,212
0,9140	-0,199
0,9150	-0,187
0,9160	-0,174
0,9170	-0,162
0,9180	-0,149
0,9190	-0,138
0,9200	-0,127
0,9210	-0,116
0,9220	-0,105
0,9230	-0,094
0,9240	-0,085
0,9250	-0,074
0,9260	-0,064
0,9270	-0,055
0,9280	-0,046
0,9290	-0,038
0,9300	-0,028
0,9310	-0,020
0,9320	-0,013
0,9330	-0,005
0,9340	0,003
0,9350	0,009
0,9360	0,017
0,9370	0,024
0,9380	0,030
0,9390	0,036
0,9400	0,042
0,9410	0,047
0,9420	0,053
0,9430	0,058
0,9440	0,063
0,9450	0,068
0,9460	0,072
0,9470	0,077
0,9480	0,080
0,9490	0,085
0,9500	0,088
0,9510	0,091
0,9520	0,094
0,9530	0,096
0,9540	0,099
0,9550	0,101
0,9560	0,104
0,9570	0,105
0,9580	0,107
0,9590	0,108
0,9600	0,110
0,9610	0,110
0,9620	0,112
0,9630	0,112
0,9640	0,112
0,9650	0,112
0,9660	0,112
0,9670	0,112
0,9680	0,112
0,9690	0,112
0,9700	0,112
0,9710	0,110
0,9720	0,108
0,9730	0,107
0,9740	0,105
0,9750	0,104
0,9760	0,101
0,9770	0,099
0,9780	0,096
0,9790	0,093
0,9800	0,090
0,9810	0,086
0,9820	0,083
0,9830	0,080
0,9840	0,075
0,9850	0,072
0,9860	0,068
0,9870	0,063
0,9880	0,058
0,9890	0,052
0,9900	0,047
0,9910	0,041
0,9920	0,036
0,9930	0,030
0,9940	0,024
0,9950	0,017
0,9960	0,009
0,9970	0,003
0,9980	-0,005
0,9990	-0,013
1,0000	-0,020
1,0010	-0,028
1,0020	-0,038
1,0030	-0,046
1,0040	-0,055
1,0050	-0,064
1,0060	-0,074
1,0070	-0,083
1,0080	-0,094
1,0090	-0,104
1,0100	-0,115
1,0110	-0,126
1,0120	-0,137
1,0130	-0,148
1,0140	-0,160
1,0150	-0,171
1,0160	-0,184
1,0170	-0,196
1,0180	-0,210
1,0190	-0,223
1,0200	-0,237
1,0210	-0,251
1,0220	-0,264
1,0230	-0,280
1,0240	-0,294
1,0250	-0,308
1,0260	-0,324
1,0270	-0,339
1,0280	-0,355
1,0290	-0,371
1,0300	-0,386
1,0310	-0,402
1,0320	-0,419
1,0330	-0,437
1,0340	-0,454
1,0350	-0,471
1,0360	-0,489
1,0370	-0,507
1,0380	-0,525
1,0390	-0,543
1,0400	-0,562
1,0410	-0,581
1,0420	-0,600
1,0430	-0,619
1,0440	-0,638
1,0450	-0,658
1,0460	-0,677
1,0470	-0,697
1,0480	-0,716
1,0490	-0,737
1,0500	-0,757
1,0510	-0,778
1,0520	-0,798
1,0530	-0,818
1,0540	-0,839
1,0550	-0,859
1,0560	-0,880
1,0570	-0,902
1,0580	-0,922
1,0590	-0,942
1,0600	-0,963
1,0610	-0,983
1,0620	-1,004
1,0630	-1,026
1,0640	-1,046
1,0650	-1,067
1,0660	-1,087
1,0670	-1,107
1,0680	-1,129
1,0690	-1,150
1,0700	-1,170
1,0710	-1,191
1,0720	-1,210
1,0730	-1,230
1,0740	-1,250
1,0750	-1,269
1,0760	-1,290
1,0770	-1,308
1,0780	-1,327
1,0790	-1,346
1,0800	-1,365
1,0810	-1,384
1,0820	-1,401
1,0830	-1,420
1,0840	-1,437
1,0850	-1,455
1,0860	-1,473
1,0870	-1,491
1,0880	-1,506
1,0890	-1,522
1,0900	-1,538
1,0910	-1,554
1,0920	-1,569
1,0930	-1,585
1,0940	-1,599
1,0950	-1,615
1,0960	-1,629
1,0970	-1,643
1,0980	-1,656
1,0990	-1,670
1,1000	-1,682
1,1010	-1,693
1,1020	-1,706
1,1030	-1,718
1,1040	-1,729
1,1050	-1,740
1,1060	-1,751
1,1070	-1,761
1,1080	-1,772
1,1090	-1,780
1,1100	-1,789
1,1110	-1,799
1,1120	-1,806
1,1130	-1,814
1,1140	-1,822
1,1150	-1,830
1,1160	-1,836
1,1170	-1,843
1,1180	-1,847
1,1190	-1,854
1,1200	-1,858
1,1210	-1,863
1,1220	-1,866
1,1230	-1,871
1,1240	-1,874
1,1250	-1,877
1,1260	-1,880
1,1270	-1,882
1,1280	-1,883
1,1290	-1,885
1,1300	-1,885
1,1310	-1,887
1,1320	-1,887
1,1330	-1,887
1,1340	-1,887
1,1350	-1,887
1,1360	-1,885
1,1370	-1,883
1,1380	-1,880
1,1390	-1,879
1,1400	-1,876
1,1410	-1,872
1,1420	-1,868
1,1430	-1,865
1,1440	-1,860
1,1450	-1,855
1,1460	-1,850
1,1470	-1,844
1,1480	-1,838
1,1490	-1,832
1,1500	-1,824
1,1510	-1,817
1,1520	-1,810
1,1530	-1,802
1,1540	-1,792
1,1550	-1,784
1,1560	-1,775
1,1570	-1,766
1,1580	-1,755
1,1590	-1,745
1,1600	-1,734
1,1610	-1,723
1,1620	-1,712
1,1630	-1,700
1,1640	-1,689
1,1650	-1,676
1,1660	-1,662
1,1670	-1,649
1,1680	-1,637
1,1690	-1,623
1,1700	-1,608
1,1710	-1,594
1,1720	-1,580
1,1730	-1,566
1,1740	-1,550
1,1750	-1,536
1,1760	-1,521
1,1770	-1,505
1,1780	-1,488
1,1790	-1,472
1,1800	-1,455
1,1810	-1,439
1,1820	-1,422
1,1830	-1,404
1,1840	-1,387
1,1850	-1,370
1,1860	-1,351
1,1870	-1,334
1,1880	-1,315
1,1890	-1,296
1,1900	-1,279
1,1910	-1,260
1,1920	-1,241
1,1930	-1,222
1,1940	-1,202
1,1950	-1,183
1,1960	-1,164
1,1970	-1,144
1,1980	-1,125
1,1990	-1,104
1,2000	-1,084
1,2010	-1,065
1,2020	-1,045
1,2030	-1,024
1,2040	-1,005
1,2050	-0,985
1,2060	-0,964
1,2070	-0,946
1,2080	-0,925
1,2090	-0,905
1,2100	-0,884
1,2110	-0,864
1,2120	-0,845
1,2130	-0,825
1,2140	-0,804
1,2150	-0,785
1,2160	-0,765
1,2170	-0,745
1,2180	-0,726
1,2190	-0,705
1,2200	-0,686
1,2210	-0,668
1,2220	-0,649
1,2230	-0,630
1,2240	-0,611
1,2250	-0,592
1,2260	-0,573
1,2270	-0,554
1,2280	-0,537
1,2290	-0,518
1,2300	-0,501
1,2310	-0,484
1,2320	-0,467
1,2330	-0,449
1,2340	-0,432
1,2350	-0,416
1,2360	-0,399
1,2370	-0,383
1,2380	-0,368
1,2390	-0,350
1,2400	-0,335
1,2410	-0,320
1,2420	-0,305
1,2430	-0,291
1,2440	-0,276
1,2450	-0,261
1,2460	-0,247
1,2470	-0,234
1,2480	-0,220
1,2490	-0,207
1,2500	-0,195
1,2510	-0,182
1,2520	-0,170
1,2530	-0,157
1,2540	-0,146
1,2550	-0,134
1,2560	-0,123
1,2570	-0,112
1,2580	-0,101
1,2590	-0,091
1,2600	-0,080
1,2610	-0,071
1,2620	-0,061
1,2630	-0,052
1,2640	-0,042
1,2650	-0,033
1,2660	-0,025
1,2670	-0,017
1,2680	-0,009
1,2690	-0,002
1,2700	0,005
1,2710	0,013
1,2720	0,020
1,2730	0,027
1,2740	0,033
1,2750	0,039
1,2760	0,044
1,2770	0,050
1,2780	0,055
1,2790	0,060
1,2800	0,066
1,2810	0,071
1,2820	0,074
1,2830	0,079
1,2840	0,082
1,2850	0,085
1,2860	0,090
1,2870	0,091
1,2880	0,094
1,2890	0,097
1,2900	0,101
1,2910	0,102
1,2920	0,104
1,2930	0,105
1,2940	0,107
1,2950	0,108
1,2960	0,110
1,2970	0,112
1,2980	0,112
1,2990	0,112
1,3000	0,112
1,3010	0,112
1,3020	0,112
1,3030	0,112
1,3040	0,112
1,3050	0,112
1,3060	0,112
1,3070	0,110
1,3080	0,107
1,3090	0,105
1,3100	0,104
1,3110	0,102
1,3120	0,101
1,3130	0,097
1,3140	0,096
1,3150	0,091
1,3160	0,088
1,3170	0,085
1,3180	0,082
1,3190	0,079
1,3200	0,074
1,3210	0,071
1,3220	0,066
1,3230	0,060
1,3240	0,055
1,3250	0,050
1,3260	0,044
1,3270	0,039
1,3280	0,033
1,3290	0,027
1,3300	0,020
1,3310	0,014
1,3320	0,006
1,3330	-0,002
1,3340	-0,008
1,3350	-0,016
1,3360	-0,025
1,3370	-0,033
1,3380	-0,041
1,3390	-0,050
1,3400	-0,060
1,3410	-0,069
1,3420	-0,079
1,3430	-0,088
1,3440	-0,099
1,3450	-0,110
1,3460	-0,119
1,3470	-0,130
1,3480	-0,143
1,3490	-0,154
1,3500	-0,165
1,3510	-0,178
1,3520	-0,190
1,3530	-0,203
1,3540	-0,217
1,3550	-0,229
1,3560	-0,243
1,3570	-0,258
1,3580	-0,272
1,3590	-0,286
1,3600	-0,300
1,3610	-0,316
1,3620	-0,331
1,3630	-0,347
1,3640	-0,363
1,3650	-0,379
1,3660	-0,394
1,3670	-0,412
1,3680	-0,427
1,3690	-0,445
1,3700	-0,462
1,3710	-0,479
1,3720	-0,498
1,3730	-0,515
1,3740	-0,534
1,3750	-0,553
1,3760	-0,572
1,3770	-0,591
1,3780	-0,609
1,3790	-0,628
1,3800	-0,647
1,3810	-0,668
1,3820	-0,686
1,3830	-0,707
1,3840	-0,727
1,3850	-0,746
1,3860	-0,767
1,3870	-0,787
1,3880	-0,807
1,3890	-0,828
1,3900	-0,848
1,3910	-0,870
1,3920	-0,891
1,3930	-0,911
1,3940	-0,933
1,3950	-0,953
1,3960	-0,974
1,3970	-0,994
1,3980	-1,015
1,3990	-1,037
1,4000	-1,057
1,4010	-1,078
1,4020	-1,098
1,4030	-1,118
1,4040	-1,139
1,4050	-1,161
1,4060	-1,181
1,4070	-1,202
1,4080	-1,221
1,4090	-1,241
1,4100	-1,260
1,4110	-1,280
1,4120	-1,299
1,4130	-1,319
1,4140	-1,338
1,4150	-1,357
1,4160	-1,374
1,4170	-1,393
