Winkelposition, Messreihe #1
Zeit ( s )	Winkelposition ( rad )
0,7000	0,960
0,7010	0,980
0,7020	0,999
0,7030	1,019
0,7040	1,038
0,7050	1,059
0,7060	1,078
0,7070	1,098
0,7080	1,117
0,7090	1,136
0,7100	1,155
0,7110	1,173
0,7120	1,192
0,7130	1,211
0,7140	1,230
0,7150	1,247
0,7160	1,266
0,7170	1,285
0,7180	1,302
0,7190	1,319
0,7200	1,337
0,7210	1,356
0,7220	1,373
0,7230	1,389
0,7240	1,406
0,7250	1,422
0,7260	1,439
0,7270	1,455
0,7280	1,470
0,7290	1,486
0,7300	1,502
0,7310	1,517
0,7320	1,532
0,7330	1,547
0,7340	1,561
0,7350	1,576
0,7360	1,590
0,7370	1,604
0,7380	1,616
0,7390	1,630
0,7400	1,643
0,7410	1,656
0,7420	1,668
0,7430	1,681
0,7440	1,692
0,7450	1,704
0,7460	1,715
0,7470	1,726
0,7480	1,737
0,7490	1,748
0,7500	1,759
0,7510	1,769
0,7520	1,778
0,7530	1,788
0,7540	1,797
0,7550	1,806
0,7560	1,816
0,7570	1,824
0,7580	1,833
0,7590	1,841
0,7600	1,847
0,7610	1,855
0,7620	1,863
0,7630	1,871
0,7640	1,877
0,7650	1,883
0,7660	1,890
0,7670	1,896
0,7680	1,902
0,7690	1,907
0,7700	1,913
0,7710	1,918
0,7720	1,923
0,7730	1,927
0,7740	1,932
0,7750	1,935
0,7760	1,940
0,7770	1,943
0,7780	1,948
0,7790	1,951
0,7800	1,953
0,7810	1,956
0,7820	1,959
0,7830	1,960
0,7840	1,963
0,7850	1,965
0,7860	1,967
0,7870	1,968
0,7880	1,970
0,7890	1,971
0,7900	1,971
0,7910	1,973
0,7920	1,973
0,7930	1,973
0,7940	1,973
0,7950	1,973
0,7960	1,973
0,7970	1,973
0,7980	1,973
0,7990	1,971
0,8000	1,971
0,8010	1,970
0,8020	1,968
0,8030	1,967
0,8040	1,963
0,8050	1,962
0,8060	1,959
0,8070	1,957
0,8080	1,954
0,8090	1,951
0,8100	1,948
0,8110	1,945
0,8120	1,940
0,8130	1,937
0,8140	1,932
0,8150	1,927
0,8160	1,923
0,8170	1,918
0,8180	1,913
0,8190	1,907
0,8200	1,902
0,8210	1,896
0,8220	1,890
0,8230	1,883
0,8240	1,877
0,8250	1,869
0,8260	1,863
0,8270	1,855
0,8280	1,847
0,8290	1,839
0,8300	1,832
0,8310	1,824
0,8320	1,814
0,8330	1,806
0,8340	1,797
0,8350	1,788
0,8360	1,778
0,8370	1,767
0,8380	1,758
0,8390	1,747
0,8400	1,736
0,8410	1,725
0,8420	1,714
0,8430	1,701
0,8440	1,690
0,8450	1,678
0,8460	1,667
0,8470	1,654
0,8480	1,640
0,8490	1,627
0,8500	1,613
0,8510	1,599
0,8520	1,587
0,8530	1,571
0,8540	1,557
0,8550	1,543
0,8560	1,528
0,8570	1,513
0,8580	1,497
0,8590	1,481
0,8600	1,466
0,8610	1,450
0,8620	1,433
0,8630	1,417
0,8640	1,400
0,8650	1,382
0,8660	1,365
0,8670	1,348
0,8680	1,330
0,8690	1,313
0,8700	1,294
0,8710	1,277
0,8720	1,258
0,8730	1,239
0,8740	1,221
0,8750	1,202
0,8760	1,183
0,8770	1,164
0,8780	1,145
0,8790	1,125
0,8800	1,106
0,8810	1,085
0,8820	1,067
0,8830	1,046
0,8840	1,027
0,8850	1,007
0,8860	0,986
0,8870	0,966
0,8880	0,947
0,8890	0,927
0,8900	0,906
0,8910	0,888
0,8920	0,867
0,8930	0,847
0,8940	0,826
0,8950	0,807
0,8960	0,787
0,8970	0,767
0,8980	0,748
0,8990	0,727
0,9000	0,707
0,9010	0,688
0,9020	0,668
0,9030	0,649
0,9040	0,630
0,9050	0,611
0,9060	0,592
0,9070	0,573
0,9080	0,554
0,9090	0,536
0,9100	0,518
0,9110	0,500
0,9120	0,482
0,9130	0,463
0,9140	0,446
0,9150	0,429
0,9160	0,412
0,9170	0,394
0,9180	0,379
0,9190	0,363
0,9200	0,347
0,9210	0,331
0,9220	0,316
0,9230	0,300
0,9240	0,286
0,9250	0,270
0,9260	0,256
0,9270	0,242
0,9280	0,229
0,9290	0,215
0,9300	0,203
0,9310	0,190
0,9320	0,178
0,9330	0,165
0,9340	0,154
0,9350	0,141
0,9360	0,130
0,9370	0,119
0,9380	0,110
0,9390	0,101
0,9400	0,091
0,9410	0,082
0,9420	0,072
0,9430	0,063
0,9440	0,055
0,9450	0,047
0,9460	0,039
0,9470	0,033
0,9480	0,025
0,9490	0,020
0,9500	0,014
0,9510	0,008
0,9520	0,003
0,9530	-0,002
0,9540	-0,005
0,9550	-0,009
0,9560	-0,013
0,9570	-0,016
0,9580	-0,019
0,9590	-0,022
0,9600	-0,024
0,9610	-0,025
0,9620	-0,027
0,9630	-0,027
0,9640	-0,028
0,9650	-0,028
0,9660	-0,028
0,9670	-0,028
0,9680	-0,027
0,9690	-0,025
0,9700	-0,024
0,9710	-0,022
0,9720	-0,020
0,9730	-0,017
0,9740	-0,014
0,9750	-0,011
0,9760	-0,006
0,9770	-0,002
0,9780	0,003
0,9790	0,008
0,9800	0,014
0,9810	0,019
0,9820	0,025
0,9830	0,031
0,9840	0,039
0,9850	0,047
0,9860	0,055
0,9870	0,063
0,9880	0,072
0,9890	0,080
0,9900	0,090
0,9910	0,099
0,9920	0,108
0,9930	0,118
0,9940	0,129
0,9950	0,141
0,9960	0,152
0,9970	0,163
0,9980	0,176
0,9990	0,188
1,0000	0,201
1,0010	0,214
1,0020	0,226
1,0030	0,240
1,0040	0,253
1,0050	0,267
1,0060	0,281
1,0070	0,297
1,0080	0,311
1,0090	0,327
1,0100	0,342
1,0110	0,357
1,0120	0,374
1,0130	0,390
1,0140	0,405
1,0150	0,423
1,0160	0,438
1,0170	0,456
1,0180	0,473
1,0190	0,492
1,0200	0,509
1,0210	0,526
1,0220	0,543
1,0230	0,562
1,0240	0,581
1,0250	0,600
1,0260	0,617
1,0270	0,636
1,0280	0,655
1,0290	0,674
1,0300	0,693
1,0310	0,712
1,0320	0,732
1,0330	0,751
1,0340	0,771
1,0350	0,792
1,0360	0,811
1,0370	0,829
1,0380	0,850
1,0390	0,869
1,0400	0,889
1,0410	0,908
1,0420	0,928
1,0430	0,947
1,0440	0,968
1,0450	0,986
1,0460	1,007
1,0470	1,026
1,0480	1,046
1,0490	1,065
1,0500	1,084
1,0510	1,104
1,0520	1,123
1,0530	1,142
1,0540	1,161
1,0550	1,180
1,0560	1,199
1,0570	1,217
1,0580	1,235
1,0590	1,253
1,0600	1,272
1,0610	1,290
1,0620	1,308
1,0630	1,326
1,0640	1,343
1,0650	1,360
1,0660	1,378
1,0670	1,395
1,0680	1,411
1,0690	1,428
1,0700	1,444
1,0710	1,459
1,0720	1,475
1,0730	1,491
1,0740	1,506
1,0750	1,522
1,0760	1,536
1,0770	1,552
1,0780	1,566
1,0790	1,580
1,0800	1,594
1,0810	1,608
1,0820	1,621
1,0830	1,635
1,0840	1,648
1,0850	1,660
1,0860	1,673
1,0870	1,684
1,0880	1,696
1,0890	1,707
1,0900	1,720
1,0910	1,731
1,0920	1,742
1,0930	1,751
1,0940	1,762
1,0950	1,772
1,0960	1,781
1,0970	1,791
1,0980	1,800
1,0990	1,810
1,1000	1,819
1,1010	1,827
1,1020	1,835
1,1030	1,843
1,1040	1,850
1,1050	1,858
1,1060	1,865
1,1070	1,872
1,1080	1,879
1,1090	1,885
1,1100	1,891
1,1110	1,898
1,1120	1,904
1,1130	1,909
1,1140	1,915
1,1150	1,920
1,1160	1,924
1,1170	1,929
1,1180	1,934
1,1190	1,937
1,1200	1,942
1,1210	1,945
1,1220	1,948
1,1230	1,951
1,1240	1,954
1,1250	1,957
1,1260	1,959
1,1270	1,962
1,1280	1,963
1,1290	1,965
1,1300	1,968
1,1310	1,970
1,1320	1,970
1,1330	1,971
1,1340	1,971
1,1350	1,973
1,1360	1,973
1,1370	1,973
1,1380	1,974
1,1390	1,974
1,1400	1,974
1,1410	1,973
1,1420	1,973
1,1430	1,971
1,1440	1,971
1,1450	1,970
1,1460	1,968
1,1470	1,965
1,1480	1,963
1,1490	1,960
1,1500	1,959
1,1510	1,956
1,1520	1,953
1,1530	1,949
1,1540	1,946
1,1550	1,943
1,1560	1,938
1,1570	1,935
1,1580	1,931
1,1590	1,926
1,1600	1,921
1,1610	1,916
1,1620	1,912
1,1630	1,905
1,1640	1,901
1,1650	1,894
1,1660	1,888
1,1670	1,882
1,1680	1,876
1,1690	1,868
1,1700	1,860
1,1710	1,854
1,1720	1,846
1,1730	1,838
1,1740	1,830
1,1750	1,821
1,1760	1,813
1,1770	1,803
1,1780	1,794
1,1790	1,784
1,1800	1,775
1,1810	1,764
1,1820	1,755
1,1830	1,744
1,1840	1,733
1,1850	1,722
1,1860	1,711
1,1870	1,698
1,1880	1,687
1,1890	1,674
1,1900	1,662
1,1910	1,649
1,1920	1,637
1,1930	1,623
1,1940	1,610
1,1950	1,596
1,1960	1,582
1,1970	1,568
1,1980	1,554
1,1990	1,538
1,2000	1,524
1,2010	1,508
1,2020	1,492
1,2030	1,477
1,2040	1,461
1,2050	1,445
1,2060	1,428
1,2070	1,412
1,2080	1,395
1,2090	1,378
1,2100	1,360
1,2110	1,343
1,2120	1,326
1,2130	1,308
1,2140	1,290
1,2150	1,271
1,2160	1,253
1,2170	1,235
1,2180	1,216
1,2190	1,197
1,2200	1,178
1,2210	1,159
1,2220	1,139
1,2230	1,120
1,2240	1,100
1,2250	1,081
1,2260	1,062
1,2270	1,041
1,2280	1,021
1,2290	1,002
1,2300	0,982
1,2310	0,961
1,2320	0,941
1,2330	0,922
1,2340	0,902
1,2350	0,881
1,2360	0,862
1,2370	0,842
1,2380	0,822
1,2390	0,801
1,2400	0,782
1,2410	0,762
1,2420	0,741
1,2430	0,723
1,2440	0,702
1,2450	0,683
1,2460	0,663
1,2470	0,644
1,2480	0,625
1,2490	0,606
1,2500	0,587
1,2510	0,569
1,2520	0,550
1,2530	0,531
1,2540	0,514
1,2550	0,495
1,2560	0,478
1,2570	0,460
1,2580	0,443
1,2590	0,426
1,2600	0,408
1,2610	0,391
1,2620	0,375
1,2630	0,358
1,2640	0,342
1,2650	0,327
1,2660	0,313
1,2670	0,297
1,2680	0,281
1,2690	0,267
1,2700	0,253
1,2710	0,239
1,2720	0,226
1,2730	0,212
1,2740	0,199
1,2750	0,187
1,2760	0,174
1,2770	0,163
1,2780	0,151
1,2790	0,140
1,2800	0,129
1,2810	0,118
1,2820	0,107
1,2830	0,097
1,2840	0,088
1,2850	0,079
1,2860	0,071
1,2870	0,061
1,2880	0,053
1,2890	0,046
1,2900	0,038
1,2910	0,031
1,2920	0,025
1,2930	0,019
1,2940	0,013
1,2950	0,008
1,2960	0,003
1,2970	-0,002
1,2980	-0,006
1,2990	-0,009
1,3000	-0,014
1,3010	-0,017
1,3020	-0,019
1,3030	-0,022
1,3040	-0,024
1,3050	-0,025
1,3060	-0,027
1,3070	-0,027
1,3080	-0,028
1,3090	-0,028
1,3100	-0,028
1,3110	-0,028
1,3120	-0,027
1,3130	-0,025
1,3140	-0,024
1,3150	-0,022
1,3160	-0,020
1,3170	-0,017
1,3180	-0,014
1,3190	-0,009
1,3200	-0,006
1,3210	0,000
1,3220	0,005
1,3230	0,009
1,3240	0,014
1,3250	0,020
1,3260	0,025
1,3270	0,033
1,3280	0,041
1,3290	0,049
1,3300	0,057
1,3310	0,064
1,3320	0,074
1,3330	0,082
1,3340	0,091
1,3350	0,101
1,3360	0,110
1,3370	0,121
1,3380	0,132
1,3390	0,143
1,3400	0,154
1,3410	0,167
1,3420	0,179
1,3430	0,190
1,3440	0,203
1,3450	0,215
1,3460	0,229
1,3470	0,242
1,3480	0,256
1,3490	0,270
1,3500	0,284
1,3510	0,298
1,3520	0,314
1,3530	0,328
1,3540	0,344
1,3550	0,360
1,3560	0,375
1,3570	0,393
1,3580	0,408
1,3590	0,426
1,3600	0,441
1,3610	0,459
1,3620	0,476
1,3630	0,493
1,3640	0,512
1,3650	0,529
1,3660	0,547
1,3670	0,565
1,3680	0,584
1,3690	0,602
1,3700	0,620
1,3710	0,639
1,3720	0,658
1,3730	0,677
1,3740	0,696
1,3750	0,715
1,3760	0,735
1,3770	0,756
1,3780	0,774
1,3790	0,795
1,3800	0,814
1,3810	0,833
1,3820	0,853
1,3830	0,872
1,3840	0,891
1,3850	0,911
1,3860	0,931
1,3870	0,952
1,3880	0,971
1,3890	0,990
1,3900	1,010
1,3910	1,029
1,3920	1,048
1,3930	1,068
1,3940	1,087
1,3950	1,107
1,3960	1,126
1,3970	1,145
1,3980	1,164
1,3990	1,183
1,4000	1,202
1,4010	1,221
1,4020	1,238
1,4030	1,257
1,4040	1,275
1,4050	1,293
1,4060	1,312
1,4070	1,329
1,4080	1,346
1,4090	1,363
1,4100	1,381
1,4110	1,396
1,4120	1,414
1,4130	1,429
1,4140	1,447
1,4150	1,462
1,4160	1,478
1,4170	1,494
1,4180	1,510
1,4190	1,524
1,4200	1,539
1,4210	1,554
1,4220	1,568
1,4230	1,582
1,4240	1,596
1,4250	1,610
1,4260	1,624
1,4270	1,637
1,4280	1,649
1,4290	1,662
1,4300	1,674
1,4310	1,687
1,4320	1,698
1,4330	1,709
1,4340	1,722
1,4350	1,733
1,4360	1,744
1,4370	1,753
1,4380	1,764
1,4390	1,773
1,4400	1,783
1,4410	1,792
1,4420	1,802
1,4430	1,811
1,4440	1,819
1,4450	1,828
1,4460	1,836
1,4470	1,844
1,4480	1,852
1,4490	1,860
1,4500	1,866
1,4510	1,874
1,4520	1,880
1,4530	1,887
1,4540	1,893
1,4550	1,899
1,4560	1,904
1,4570	1,910
1,4580	1,915
1,4590	1,920
1,4600	1,926
1,4610	1,929
1,4620	1,934
1,4630	1,938
1,4640	1,942
1,4650	1,945
1,4660	1,949
1,4670	1,953
1,4680	1,954
1,4690	1,957
1,4700	1,960
1,4710	1,962
1,4720	1,963
1,4730	1,967
1,4740	1,968
1,4750	1,970
1,4760	1,970
1,4770	1,971
1,4780	1,973
1,4790	1,973
1,4800	1,973
1,4810	1,973
1,4820	1,974
1,4830	1,974
1,4840	1,974
1,4850	1,973
1,4860	1,973
1,4870	1,971
1,4880	1,971
1,4890	1,970
1,4900	1,967
1,4910	1,965
1,4920	1,963
1,4930	1,960
1,4940	1,957
1,4950	1,956
1,4960	1,953
1,4970	1,949
1,4980	1,946
1,4990	1,943
1,5000	1,938
1,5010	1,934
1,5020	1,931
1,5030	1,926
1,5040	1,921
1,5050	1,916
1,5060	1,910
1,5070	1,905
1,5080	1,899
1,5090	1,893
1,5100	1,887
1,5110	1,880
1,5120	1,874
1,5130	1,866
1,5140	1,860
1,5150	1,852
1,5160	1,844
1,5170	1,836
1,5180	1,828
1,5190	1,819
1,5200	1,811
1,5210	1,802
1,5220	1,792
1,5230	1,783
1,5240	1,773
1,5250	1,762
1,5260	1,753
1,5270	1,742
1,5280	1,731
1,5290	1,720
1,5300	1,707
1,5310	1,696
1,5320	1,684
1,5330	1,673
1,5340	1,660
1,5350	1,648
