0.5	0.05	1.9179004038	0.0128241398
1	0.05	1.9361778415	0.0137399449
1.5	0.05	1.9498607242	0.014290247
2	0.05	1.958937653	0.014533844
2.5	0.05	1.9673348181	0.0143563879
3	0.05	1.9813084112	0.0145182333

