0.000000	6593.182000
0.001568	1.334419
0.003136	0.998537
0.004704	1.385034
0.006273	0.416686
0.007841	1.028439
0.009409	1.570375
0.010977	1.096041
0.012545	0.356289
0.014113	1.285180
0.015681	1.807360
0.017249	1.207097
0.018818	2.215451
0.020386	2.619281
0.021954	0.604559
0.023522	1.555378
0.025090	0.692492
0.026658	0.148283
0.028226	1.456566
0.029795	1.260643
0.031363	0.892821
0.032931	0.786179
0.034499	1.667750
0.036067	0.677375
0.037635	2.537218
0.039203	1.827581
0.040772	2.309211
0.042340	1.431191
0.043908	1.080473
0.045476	0.607581
0.047044	1.198096
0.048612	1.043383
0.050180	1.036706
0.051748	0.106571
0.053317	1.353805
0.054885	1.869289
0.056453	1.360445
0.058021	1.873086
0.059589	2.416285
0.061157	0.542392
0.062725	1.640403
0.064294	1.049892
0.065862	0.520356
0.067430	0.928291
0.068998	1.102779
0.070566	0.866041
0.072134	0.915698
0.073702	1.625877
0.075271	0.619786
0.076839	2.278536
0.078407	1.883209
0.079975	2.328845
0.081543	1.711345
0.083111	1.391608
0.084679	0.441428
0.086247	1.136822
0.087816	0.942917
0.089384	0.906327
0.090952	0.110243
0.092520	1.418119
0.094088	1.584632
0.095656	1.649487
0.097224	2.045793
0.098793	2.760068
0.100361	0.613469
0.101929	1.368082
0.103497	0.904182
0.105065	0.605506
0.106633	1.052184
0.108201	1.334426
0.109769	0.837415
0.111338	1.041132
0.112906	1.771840
0.114474	0.606622
0.116042	2.424728
0.117610	2.191121
0.119178	1.563732
0.120746	1.550334
0.122315	1.121838
0.123883	0.270606
0.125451	1.309509
0.127019	1.258566
0.128587	0.980660
0.130155	0.294378
0.131723	1.479063
0.133292	1.422128
0.134860	1.786935
0.136428	2.000179
0.137996	2.630554
0.139564	1.044123
0.141132	1.398263
0.142700	0.899265
0.144268	0.866841
0.145837	1.114178
0.147405	1.088582
0.148973	0.629520
0.150541	1.143216
0.152109	1.639555
0.153677	0.786720
0.155245	2.505330
0.156814	2.302014
0.158382	1.215135
0.159950	1.518649
0.161518	1.213972
0.163086	0.124089
0.164654	1.181521
0.166222	1.277977
0.167790	1.133780
0.169359	0.556132
0.170927	1.363203
0.172495	1.317909
0.174063	1.927209
0.175631	1.933605
0.177199	2.449633
0.178767	1.014344
0.180336	1.359805
0.181904	0.841427
0.183472	1.003945
0.185040	1.303605
0.186608	0.969962
0.188176	0.467621
0.189744	1.144798
0.191313	1.654963
0.192881	0.745385
0.194449	2.552529
0.196017	2.419491
0.197585	1.234166
0.199153	1.464158
0.200721	1.228927
0.202289	0.313885
0.203858	1.126892
0.205426	1.268112
0.206994	1.111738
0.208562	0.758194
0.210130	1.393804
0.211698	1.378259
0.213266	2.306859
0.214835	1.876090
0.216403	2.227570
0.217971	1.084386
0.219539	1.390580
0.221107	0.748624
0.222675	0.959013
0.224243	1.355687
0.225812	1.129021
0.227380	0.203619
0.228948	1.099979
0.230516	1.794085
0.232084	0.834116
0.233652	2.524727
0.235220	2.464964
0.236788	1.098981
0.238357	1.616245
0.239925	1.174294
0.241493	0.531628
0.243061	1.185452
0.244629	1.042347
0.246197	0.974431
0.247765	0.793412
0.249334	1.426772
