p	V
156.240000	240.199601
154.590000	241.946108
153.070000	243.692615
151.370000	245.439122
149.630000	247.185629
148.500000	248.932136
146.950000	250.818363
145.760000	252.704591
144.140000	254.590818
142.520000	256.337325
141.360000	258.293413
139.810000	260.179641
138.270000	261.996008
136.890000	263.882236
135.310000	265.768463
133.730000	267.584830
132.550000	269.610778
131.190000	271.427146
129.890000	273.313373
128.360000	275.199601
127.040000	277.085828
125.840000	278.902196
124.380000	280.788423
123.150000	282.674651
122.100000	284.491018
120.820000	286.377246
119.880000	288.123752
118.540000	290.009980
117.470000	291.756487
116.530000	293.502994
115.350000	295.179641
114.230000	296.926148
113.300000	298.532934
112.240000	300.209581
111.230000	301.886228
110.440000	303.493014
109.460000	305.029940
108.580000	306.566866
107.680000	308.103792
106.780000	309.640719
106.180000	311.107784
105.370000	312.365269
104.580000	313.692615
103.970000	315.159681
103.230000	316.487026
102.680000	317.674651
102.000000	319.001996
101.240000	320.049900
100.720000	321.307385
100.080000	322.285429
99.520000	323.333333
99.040000	324.451098
98.480000	325.429142
98.110000	326.337325
97.560000	327.175649
97.120000	327.944112
96.710000	328.712575
96.300000	329.481038
95.900000	330.179641
95.660000	330.948104
95.260000	331.506986
94.850000	332.065868
94.630000	332.554890
94.340000	333.043912
94.080000	333.323353
93.800000	333.812375
93.590000	334.091816
93.380000	334.371257
93.210000	334.650699
93.060000	334.790419
92.890000	334.860279
92.830000	335.000000
92.710000	335.000000
92.640000	335.000000
92.600000	335.000000
92.520000	334.860279
92.520000	334.790419
92.590000	334.580838
92.540000	334.371257
92.540000	334.091816
92.600000	333.812375
92.640000	333.463074
92.680000	332.904192
92.770000	332.485030
92.820000	331.926148
92.970000	331.367265
93.120000	330.738523
93.220000	330.039920
93.410000	329.411178
93.630000	328.642715
93.790000	327.874251
94.030000	326.966068
94.270000	325.988024
94.530000	325.149701
94.750000	324.101796
95.040000	323.053892
95.420000	321.936128
95.630000	320.818363
96.010000	319.770459
96.310000	318.652695
96.710000	317.465070
97.050000	316.137725
97.450000	314.810379
97.840000	313.413174
98.320000	312.085828
98.780000	310.618762
99.250000	309.291417
99.690000	307.754491
100.290000	306.357285
100.880000	304.820359
101.420000	303.143713
102.030000	301.606786
102.650000	300.000000
103.220000	298.253493
103.930000	296.576846
104.560000	294.970060
105.300000	293.293413
106.090000	291.686627
106.760000	289.870259
107.600000	288.123752
108.490000	286.307385
109.130000	284.421158
110.080000	282.674651
110.830000	280.788423
111.830000	279.041916
112.800000	277.155689
113.610000	275.269461
114.620000	273.453094
115.730000	271.566866
116.690000	269.610778
117.890000	267.724551
119.070000	265.838323
120.100000	264.021956
121.280000	262.135729
122.360000	260.249501
123.710000	258.433134
125.050000	256.546906
126.140000	254.660679
127.400000	252.914172
128.830000	251.027944
129.950000	249.281437
131.470000	247.395210
132.600000	245.648703
134.080000	243.832335
135.610000	242.155689
136.820000	240.409182
138.410000	238.732535
140.000000	236.986028
141.320000	235.379242
142.910000	233.702595
144.570000	232.095808
145.910000	230.419162
147.530000	228.882236
149.190000	227.345309
150.620000	225.808383
152.270000	224.411178
153.570000	222.944112
155.270000	221.546906
156.950000	220.079840
158.300000	218.752495
159.960000	217.355289
161.710000	216.027944
162.870000	214.840319
164.470000	213.652695
166.220000	212.534930
167.550000	211.417166
169.040000	210.229541
170.600000	209.251497
171.830000	208.133733
173.350000	207.155689
174.490000	206.177645
176.040000	205.269461
177.300000	204.431138
178.420000	203.662675
179.820000	202.754491
181.150000	201.986028
182.060000	201.357285
183.250000	200.658683
184.460000	200.029940
185.410000	199.331337
186.420000	198.842315
187.370000	198.283433
188.250000	197.794411
189.260000	197.375250
189.840000	196.956088
190.670000	196.606786
191.510000	196.257485
192.000000	195.978044
192.670000	195.768463
193.350000	195.489022
193.640000	195.419162
194.160000	195.209581
194.580000	195.069860
194.950000	195.069860
195.120000	195.069860
195.400000	195.069860
195.480000	195.069860
195.750000	195.209581
195.840000	195.279441
195.900000	195.419162
195.860000	195.628743
195.830000	195.978044
195.710000	196.187625
195.480000	196.606786
195.380000	196.956088
195.030000	197.375250
194.770000	197.724551
194.300000	198.143713
193.720000	198.702595
193.350000	199.261477
192.770000	199.890220
192.170000	200.588822
191.580000	201.357285
191.060000	201.986028
190.180000	202.754491
189.570000	203.522954
188.680000	204.431138
188.120000	205.269461
187.070000	206.247505
186.130000	207.295409
185.270000	208.273453
184.180000	209.251497
183.220000	210.369261
182.180000	211.417166
180.960000	212.534930
179.860000	213.722555
178.790000	214.980040
177.590000	216.167665
176.360000	217.495010
175.310000	218.752495
173.900000	220.219561
172.500000	221.616766
171.520000	223.083832
170.110000	224.481038
168.850000	225.948104
167.480000	227.485030
165.940000	229.021956
164.810000	230.558882
163.390000	232.095808
161.770000	233.702595
160.370000	235.449102
158.610000	237.125749
156.950000	238.872255
155.650000	240.548902
154.040000	242.295409
152.280000	244.041916
150.990000	245.788423
149.330000	247.674651
148.160000	249.421158
146.540000	251.237525
144.930000	253.053892
143.560000	254.870259
142.060000	256.756487
140.520000	258.642715
139.250000	260.598802
137.650000	262.485030
136.110000	264.301397
134.720000	266.187625
133.220000	268.073852
131.800000	269.890220
130.620000	271.916168
129.090000	273.732535
127.840000	275.618762
126.370000	277.504990
125.010000	279.391218
124.020000	281.207585
122.700000	283.093812
121.420000	284.840319
120.380000	286.726547
119.230000	288.473054
118.290000	290.359281
117.150000	292.105788
115.970000	293.852295
115.120000	295.459082
114.030000	297.275449
112.890000	298.882236
112.060000	300.558882
111.040000	302.165669
110.280000	303.702595
109.250000	305.239521
108.240000	306.916168
107.540000	308.453094
106.690000	309.850299
105.860000	311.317365
105.270000	312.644711
104.460000	314.041916
103.880000	315.369261
103.150000	316.696607
102.460000	317.884232
101.910000	319.071856
101.260000	320.259481
100.640000	321.377246
100.130000	322.495010
99.600000	323.612774
98.990000	324.590818
98.530000	325.568862
98.100000	326.546906
97.640000	327.315369
97.160000	328.223553
96.750000	328.852295
96.450000	329.620758
96.020000	330.249501
95.650000	331.017964
95.400000	331.576846
95.030000	332.135729
94.800000	332.554890
94.530000	333.043912
94.290000	333.463074
94.090000	333.812375
93.840000	334.091816
93.680000	334.441118
93.480000	334.650699
93.260000	334.790419
93.170000	334.860279
93.050000	335.000000
92.930000	335.000000
92.880000	335.000000
92.790000	335.000000
92.700000	334.860279
92.720000	334.790419
92.680000	334.580838
92.690000	334.371257
92.720000	334.091816
92.730000	333.812375
92.750000	333.323353
92.800000	332.904192
92.880000	332.345309
93.000000	331.786427
93.020000	331.297405
93.150000	330.598802
93.330000	329.970060
93.500000	329.271457
93.630000	328.502994
93.880000	327.734531
94.130000	326.896208
94.310000	325.918164
94.530000	324.870259
94.790000	323.892216
95.050000	322.914172
95.380000	321.796407
95.650000	320.748503
96.050000	319.630739
96.360000	318.443114
96.720000	317.185629
97.080000	315.928144
97.400000	314.600798
97.840000	313.273453
98.300000	311.876248
98.720000	310.548902
99.180000	309.081836
99.760000	307.684631
100.170000	306.147705
100.780000	304.610778
101.280000	303.073852
101.930000	301.397206
102.590000	299.790419
103.190000	298.113772
103.900000	296.506986
104.610000	294.830339
105.220000	293.153693
106.040000	291.407186
106.810000	289.660679
107.540000	287.914172
108.360000	286.027944
109.090000	284.281437
109.990000	282.465070
110.950000	280.648703
111.760000	278.832335
112.750000	276.946108
113.780000	275.059880
114.600000	273.243513
115.760000	271.357285
116.640000	269.471058
117.820000	267.584830
118.990000	265.768463
119.980000	263.882236
121.210000	261.996008
122.490000	260.179641
123.560000	258.293413
124.910000	256.407186
125.980000	254.590818
127.400000	252.704591
128.840000	250.958084
129.960000	249.071856
131.430000	247.325349
132.850000	245.439122
134.030000	243.692615
135.600000	241.946108
136.800000	240.269461
138.450000	238.522954
139.950000	236.916168
141.300000	235.239521
142.810000	233.493014
144.520000	231.956088
145.800000	230.279441
147.490000	228.742515
149.240000	227.205589
150.480000	225.668663
152.160000	224.271457
153.950000	222.874251
155.280000	221.407186
156.970000	220.009980
158.300000	218.682635
159.910000	217.355289
161.610000	216.027944
162.990000	214.700599
164.530000	213.652695
166.230000	212.395210
167.520000	211.347305
169.000000	210.229541
170.620000	209.111776
171.820000	208.133733
173.270000	207.155689
174.840000	206.177645
175.930000	205.269461
177.400000	204.431138
178.520000	203.522954
179.800000	202.754491
181.150000	201.986028
182.100000	201.217565
183.270000	200.588822
184.560000	199.890220
185.410000	199.331337
186.450000	198.842315
187.390000	198.283433
188.290000	197.724551
189.130000	197.305389
189.780000	196.956088
190.600000	196.606786
191.340000	196.257485
191.920000	195.978044
192.520000	195.768463
193.120000	195.489022
193.610000	195.419162
194.110000	195.209581
194.580000	195.069860
194.790000	195.069860
195.070000	195.069860
195.360000	195.069860
195.610000	195.069860
195.720000	195.209581
195.790000	195.279441
195.810000	195.419162
195.860000	195.628743
195.850000	195.978044
195.650000	196.257485
195.400000	196.606786
195.170000	196.956088
194.830000	197.375250
194.560000	197.724551
194.160000	198.283433
193.730000	198.702595
193.300000	199.331337
192.860000	199.890220
192.160000	200.658683
191.680000	201.357285
190.950000	201.986028
190.240000	202.754491
189.620000	203.522954
188.760000	204.431138
187.880000	205.409182
187.200000	206.247505
186.170000	207.295409
185.380000	208.273453
184.350000	209.251497
183.220000	210.369261
182.320000	211.417166
181.110000	212.534930
179.940000	213.722555
178.970000	214.980040
177.740000	216.237525
176.400000	217.495010
175.320000	218.892216
173.940000	220.219561
172.830000	221.616766
171.480000	223.083832
170.100000	224.481038
168.980000	225.948104
167.490000	227.485030
166.130000	229.021956
164.960000	230.558882
163.310000	232.165669
161.730000	233.842315
160.340000	235.449102
158.760000	237.125749
157.210000	238.872255
155.860000	240.618762
154.090000	242.295409
152.690000	244.041916
151.080000	245.788423
149.460000	247.674651
148.190000	249.421158
146.680000	251.237525
145.030000	253.123752
143.800000	254.870259
142.330000	256.756487
140.720000	258.712575
139.530000	260.598802
138.060000	262.485030
136.420000	264.301397
135.270000	266.187625
133.750000	268.073852
132.410000	270.029940
130.850000	271.916168
129.450000	273.732535
128.240000	275.618762
126.840000	277.504990
125.430000	279.391218
124.350000	281.207585
122.940000	283.093812
121.930000	284.980040
120.740000	286.726547
119.420000	288.612774
118.460000	290.359281
117.370000	292.105788
116.210000	293.852295
115.290000	295.598802
114.230000	297.275449
113.460000	298.882236
112.300000	300.628743
111.270000	302.165669
110.480000	303.842315
109.580000	305.379242
108.630000	306.916168
107.930000	308.453094
107.010000	309.850299
106.230000	311.317365
105.440000	312.714571
104.670000	314.041916
104.120000	315.369261
103.310000	316.696607
102.590000	317.954092
102.040000	319.211577
101.380000	320.259481
100.780000	321.377246
100.300000	322.495010
99.710000	323.612774
99.230000	324.590818
98.750000	325.638723
98.220000	326.546906
97.860000	327.455090
97.360000	328.223553
96.940000	328.992016
96.630000	329.620758
96.220000	330.389222
95.960000	331.017964
95.580000	331.576846
95.190000	332.135729
94.990000	332.694611
94.680000	333.043912
94.400000	333.463074
94.150000	333.812375
93.940000	334.091816
93.710000	334.441118
93.550000	334.650699
93.310000	334.860279
93.170000	334.860279
93.050000	335.000000
92.900000	335.000000
92.790000	335.000000
92.690000	335.000000
92.640000	334.860279
92.640000	334.790419
92.570000	334.580838
92.630000	334.371257
92.660000	334.021956
92.680000	333.672655
92.640000	333.323353
92.700000	332.904192
92.770000	332.345309
92.880000	331.786427
92.970000	331.297405
93.130000	330.598802
93.210000	329.970060
93.420000	329.271457
93.570000	328.502994
93.820000	327.664671
94.020000	326.756487
94.220000	325.918164
94.490000	324.870259
94.820000	323.892216
95.030000	322.844311
95.410000	321.796407
95.680000	320.748503
96.040000	319.491018
96.430000	318.443114
96.750000	317.185629
97.150000	315.928144
97.480000	314.600798
97.890000	313.133733
98.420000	311.876248
98.820000	310.409182
99.260000	309.011976
99.790000	307.544910
100.310000	306.007984
100.890000	304.610778
101.470000	302.934132
102.040000	301.327345
102.650000	299.650699
103.180000	298.043912
103.920000	296.367265
104.660000	294.690619
105.250000	293.083832
106.060000	291.337325
106.880000	289.590818
107.600000	287.844311
108.420000	285.958084
109.200000	284.211577
110.040000	282.325349
111.000000	280.578842
111.820000	278.692615
112.850000	276.806387
113.830000	274.990020
114.760000	273.103792
115.770000	271.217565
116.720000	269.401198
117.900000	267.514970
119.060000	265.628743
120.070000	263.812375
121.390000	261.926148
122.630000	260.039920
123.760000	258.153693
125.050000	256.337325
126.150000	254.451098
127.460000	252.564870
128.870000	250.818363
130.060000	248.932136
131.460000	247.185629
132.960000	245.369261
134.060000	243.552894
135.640000	241.806387
136.830000	240.199601
138.510000	238.453094
140.090000	236.776447
141.370000	235.169661
142.960000	233.353293
144.710000	231.746507
146.020000	230.209581
147.690000	228.672655
149.340000	227.135729
150.700000	225.598802
152.280000	224.131737
154.100000	222.734531
155.380000	221.337325
157.100000	219.870259
158.800000	218.542914
160.130000	217.285429
161.760000	215.958084
162.990000	214.700599
164.670000	213.512974
166.270000	212.325349
167.560000	211.207585
169.190000	210.089820
170.680000	209.041916
171.990000	208.063872
173.490000	207.015968
174.950000	206.037924
176.060000	205.199601
177.430000	204.291417
178.920000	203.453094
179.940000	202.684631
181.230000	201.916168
182.200000	201.217565
183.390000	200.588822
184.480000	199.890220
185.440000	199.261477
186.650000	198.702595
187.480000	198.143713
188.370000	197.724551
189.250000	197.305389
190.050000	196.956088
190.680000	196.606786
191.450000	196.257485
191.980000	195.978044
192.600000	195.768463
193.320000	195.489022
193.690000	195.279441
194.250000	195.209581
194.630000	195.069860
194.950000	195.069860
195.190000	195.069860
195.500000	195.069860
195.610000	195.069860
195.770000	195.209581
195.900000	195.279441
195.900000	195.489022
195.950000	195.768463
195.900000	195.978044
195.720000	196.257485
195.600000	196.606786
195.450000	197.025948
195.030000	197.375250
194.670000	197.794411
194.310000	198.283433
193.840000	198.842315
193.360000	199.331337
192.890000	200.029940
192.270000	200.658683
191.720000	201.427146
190.970000	202.125749
190.280000	202.894212
189.740000	203.662675
188.780000	204.500998
187.900000	205.409182
187.210000	206.387226
186.210000	207.365269
185.250000	208.343313
184.450000	209.321357
183.340000	210.439122
182.190000	211.556886
181.250000	212.674651
179.910000	213.862275
179.020000	215.049900
177.590000	216.377246
176.340000	217.704591
175.310000	219.031936
173.910000	220.289421
172.530000	221.756487
171.480000	223.153693
170.040000	224.620758
168.670000	226.157685
167.580000	227.554890
166.130000	229.091816
164.870000	230.768463
163.420000	232.305389
161.720000	233.912176
160.430000	235.658683
158.790000	237.335329
157.120000	239.081836
155.860000	240.758483
154.170000	242.504990
152.540000	244.251497
151.270000	245.998004
149.500000	247.884232
147.910000	249.630739
146.660000	251.516966
145.110000	253.333333
143.920000	255.079840
142.360000	257.105788
140.760000	258.922156
139.480000	260.808383
137.810000	262.694611
136.270000	264.580838
135.140000	266.397206
133.560000	268.283433
132.050000	270.239521
130.850000	272.125749
129.310000	274.011976
128.260000	275.828343
126.700000	277.714571
125.310000	279.600798
124.350000	281.417166
122.790000	283.303393
121.670000	285.189621
120.590000	287.075848
119.380000	288.822355
118.290000	290.568862
117.310000	292.315369
116.100000	294.061876
115.180000	295.808383
114.110000	297.485030
113.070000	299.091816
112.110000	300.768463
111.090000	302.375250
110.290000	303.912176
109.250000	305.588822
108.450000	307.125749
107.670000	308.662675
106.780000	310.059880
106.060000	311.526946
105.360000	312.854291
104.660000	314.181637
103.940000	315.578842
103.210000	316.906188
102.500000	318.093812
101.940000	319.281437
101.280000	320.538922
100.710000	321.586826
100.150000	322.704591
99.560000	323.682635
99.110000	324.800399
98.550000	325.778443
98.060000	326.686627
97.640000	327.524950
97.160000	328.293413
96.710000	328.992016
96.400000	329.760479
96.040000	330.528942
95.620000	331.157685
95.310000	331.716567
95.010000	332.275449
94.730000	332.694611
94.460000	333.113772
94.200000	333.463074
93.980000	333.882236
93.760000	334.231537
93.560000	334.441118
93.390000	334.650699
93.220000	334.860279
93.130000	335.000000
92.940000	335.000000
92.850000	335.000000
92.720000	335.000000
92.660000	335.000000
92.600000	334.860279
92.570000	334.790419
92.580000	334.580838
92.570000	334.371257
92.560000	334.021956
92.570000	333.672655
92.650000	333.253493
92.650000	332.834331
92.760000	332.275449
92.820000	331.716567
92.990000	331.157685
93.080000	330.528942
93.240000	329.830339
93.380000	329.201597
93.590000	328.433134
93.780000	327.524950
94.020000	326.686627
94.230000	325.778443
94.500000	324.800399
94.800000	323.682635
95.040000	322.704591
95.410000	321.586826
95.680000	320.538922
96.060000	319.421158
96.460000	318.233533
96.750000	316.976048
97.140000	315.718563
97.560000	314.391218
97.920000	313.063872
98.410000	311.596806
98.920000	310.199601
99.310000	308.802395
99.870000	307.335329
100.320000	305.938124
100.930000	304.261477
101.530000	302.724551
102.090000	301.117764
102.710000	299.441118
103.430000	297.764471
103.990000	296.157685
104.750000	294.481038
105.390000	292.874251
106.110000	291.127745
106.950000	289.381238
107.670000	287.564870
108.520000	285.748503
109.480000	283.862275
110.170000	282.115768
111.180000	280.229541
111.900000	278.483034
112.900000	276.596806
113.950000	274.780439
114.790000	272.894212
115.980000	271.007984
117.130000	269.051896
118.090000	267.165669
119.320000	265.349301
120.290000	263.463074
121.560000	261.576846
122.860000	259.690619
123.960000	257.874251
125.240000	255.988024
126.540000	254.101796
127.630000	252.355289
129.000000	250.469062
130.140000	248.722555
131.630000	246.906188
133.080000	245.089820
134.260000	243.273453
135.890000	241.596806
137.370000	239.850299
138.650000	238.243513
140.250000	236.566866
141.800000	234.820359
143.150000	233.143713
144.780000	231.536926
146.110000	230.000000
147.790000	228.463074
149.530000	226.926148
150.970000	225.389222
152.620000	223.922156
154.300000	222.524950
155.600000	221.057884
157.290000	219.660679
158.990000	218.333333
160.290000	217.005988
161.930000	215.748503
163.590000	214.491018
164.940000	213.303393
166.550000	212.185629
167.790000	211.137725
169.450000	209.880240
170.920000	208.902196
172.150000	207.924152
173.590000	206.946108
175.060000	205.968064
176.270000	205.059880
177.640000	204.221557
179.010000	203.313373
180.080000	202.544910
181.360000	201.776447
182.580000	201.147705
183.530000	200.449102
184.710000	199.820359
185.680000	199.261477
186.690000	198.562874
187.720000	198.143713
188.440000	197.584830
189.390000	197.165669
190.300000	196.816367
190.940000	196.536926
191.720000	196.187625
192.410000	195.978044
192.840000	195.768463
193.410000	195.489022
194.070000	195.279441
194.290000	195.209581
194.800000	195.069860
195.130000	195.069860
195.400000	195.069860
195.700000	195.069860
195.810000	195.069860
195.890000	195.209581
196.050000	195.279441
196.030000	195.489022
196.000000	195.768463
195.900000	195.978044
195.770000	196.257485
195.540000	196.746507
195.340000	197.025948
195.030000	197.514970
194.660000	197.794411
194.350000	198.353293
193.880000	198.912176
193.350000	199.471058
192.810000	200.099800
192.300000	200.798403
191.710000	201.566866
190.980000	202.195609
190.210000	202.964072
189.650000	203.732535
188.840000	204.640719
187.810000	205.618762
187.080000	206.526946
186.130000	207.504990
185.090000	208.483034
184.170000	209.600798
183.180000	210.648703
181.920000	211.766467
181.100000	212.884232
179.820000	214.071856
178.470000	215.259481
177.570000	216.586826
176.230000	217.914172
175.200000	219.241517
173.800000	220.638723
172.560000	222.105788
171.400000	223.502994
170.070000	224.900200
168.540000	226.367265
167.310000	227.904192
165.940000	229.441118
164.430000	230.978044
163.260000	232.584830
161.590000	234.261477
159.890000	235.938124
158.540000	237.684631
156.900000	239.431138
155.580000	241.037924
153.890000	242.784431
152.230000	244.600798
150.760000	246.347305
149.200000	248.163673
147.700000	249.980040
146.440000	251.796407
144.980000	253.542914
143.310000	255.429142
141.970000	257.315369
140.540000	259.271457
138.860000	261.157685
137.640000	263.043912
136.080000	264.860279
134.430000	266.746507
133.220000	268.632735
131.580000	270.588822
130.460000	272.475050
129.010000	274.291417
127.570000	276.177645
126.430000	278.063872
125.050000	279.880240
123.960000	281.766467
122.700000	283.652695
121.390000	285.538922
120.430000	287.285429
119.170000	289.101796
117.980000	290.918164
117.140000	292.664671
116.050000	294.411178
114.880000	296.017964
113.940000	297.764471
112.880000	299.441118
112.070000	301.117764
110.990000	302.724551
109.970000	304.261477
109.280000	305.798403
108.350000	307.335329
107.490000	308.872255
106.690000	310.339321
105.900000	311.736527
105.310000	313.133733
104.520000	314.461078
103.730000	315.788423
103.170000	317.115768
102.450000	318.303393
101.800000	319.491018
101.310000	320.748503
100.710000	321.796407
100.170000	322.914172
99.520000	323.892216
99.000000	325.009980
98.570000	325.918164
98.040000	326.896208
97.550000	327.664671
97.250000	328.433134
96.740000	329.201597
96.430000	329.830339
96.040000	330.598802
95.740000	331.297405
95.400000	331.786427
95.150000	332.345309
94.760000	332.834331
94.560000	333.113772
94.310000	333.602794
94.090000	333.882236
93.870000	334.231537
93.700000	334.580838
93.540000	334.650699
93.320000	334.860279
93.180000	335.000000
93.100000	335.000000
92.980000	335.000000
92.890000	335.000000
92.830000	335.000000
92.750000	334.860279
92.730000	334.650699
92.730000	334.441118
92.710000	334.231537
92.740000	333.882236
92.770000	333.602794
92.850000	333.253493
92.860000	332.694611
92.970000	332.135729
93.070000	331.576846
93.180000	331.017964
93.310000	330.389222
93.480000	329.760479
93.630000	328.992016
93.850000	328.223553
94.080000	327.455090
94.290000	326.546906
94.500000	325.568862
94.750000	324.590818
95.070000	323.612774
95.370000	322.495010
95.640000	321.377246
96.030000	320.259481
96.360000	319.211577
96.690000	317.954092
97.030000	316.766467
97.450000	315.439122
97.850000	314.041916
98.260000	312.714571
98.730000	311.387226
99.200000	309.990020
99.620000	308.522954
100.180000	306.986028
100.670000	305.588822
101.280000	303.912176
101.870000	302.375250
102.380000	300.768463
103.040000	299.091816
103.770000	297.485030
104.340000	295.808383
105.100000	294.061876
105.890000	292.385230
106.540000	290.778443
107.340000	289.031936
108.030000	287.145709
108.910000	285.399202
109.830000	283.512974
110.540000	281.696607
111.520000	279.880240
112.500000	278.063872
113.360000	276.177645
114.450000	274.291417
115.270000	272.475050
116.380000	270.588822
117.580000	268.702595
118.530000	266.886228
119.770000	265.000000
120.950000	263.113772
122.040000	261.227545
123.240000	259.271457
124.310000	257.385230
125.670000	255.638723
126.940000	253.822355
128.080000	251.936128
129.450000	250.189621
130.850000	248.443114
132.100000	246.556886
133.500000	244.670659
134.740000	242.924152
136.270000	241.317365
137.810000	239.500998
139.010000	237.894212
140.610000	236.147705
142.210000	234.471058
143.570000	232.864271
145.320000	231.187625
146.970000	229.650699
148.250000	228.113772
149.970000	226.576846
151.680000	225.039920
153.070000	223.642715
154.750000	222.175649
156.110000	220.848303
157.750000	219.451098
159.330000	217.984032
160.680000	216.726547
162.260000	215.469062
163.940000	214.281437
165.290000	213.093812
166.820000	211.976048
168.410000	210.788423
169.710000	209.670659
171.220000	208.692615
172.750000	207.714571
173.920000	206.736527
175.360000	205.758483
176.480000	204.850299
177.910000	203.942116
179.290000	203.173653
180.300000	202.405190
181.670000	201.636727
182.800000	201.007984
183.860000	200.379242
184.970000	199.680639
185.970000	199.051896
186.880000	198.493014
187.740000	198.073852
188.830000	197.514970
189.490000	197.165669
190.280000	196.746507
190.990000	196.536926
191.670000	196.187625
192.460000	195.838323
192.930000	195.628743
193.580000	195.419162
